level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Tuan Nga Kor Ming)
mempengerusikan Mesyuarat]"
,,,10.00 pagi,JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Salam Sejahtera Ahli-ahli Yang
Berhormat. Sesi Parlimen ini sepanjang sembilan minggu. Dan pada sesi Parlimen kali ini
setakat hari ini sudah ada dua orang anggota Dewan atas kepenatan berkhidmat, telah pun
pitam dalam Dewan yang mulia ini dan terpaksa dikejarkan ke hospital, dan Yang Berhormat
Temerloh masih lagi dalam hospital.
Oleh kerana itu sebagai Tuan Yang di-Pertua yang prihatin dan bersifat penyayang
saya ingin menghadiahkan serangkap pantun kepada seluruh anggota Dewan supaya untuk
menjaga kesihatan kerana malam ini pun dijangka Sidang Parlimen akan sampai pada pukul
10 malam. Ahli-ahli Yang Berhormat, dengar baik-baik.
Mata redup perut berat;
Badan malas jadilah bulat;
Buatlah sit up bersukan angkat berat;
Amal gaya hidup sihat jiwa selamat.... [Tepuk]"
,,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka],"Tuan Yang di-Pertua, selamat pagi dan
terima kasih atas pantun yang diberikan.
Tuan Yang di-Pertua, kalau hanya pantun sahaja tidak mencukupilah Tuan Yang di-
Pertua... [Dewan ketawa]"
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],Betul.
,,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka],"Saya minta supaya diadakan medical
check-up untuk semua Ahli Parlimen... [Dewan riuh]"
,,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],Klinik Parlimen ada.
,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka],"minta  Perdana Menteri menyatakan,
langkah-langkah yang telah dan sedang diambil oleh Suruhanjaya Pilihan Raya (SPR) untuk
membersihkan Daftar Pemilih."
,1.,,10.00 pagi,Timbalan Menteri di Jabatan Perdana Menteri [Tuan Mohamed Hanipa bin Maidin],"Terima kasih, Tuan Yang di-Pertua. Terima kasih kepada sahabat saya daripada
Kota Melaka.
Kita juga merasa bersyukurlah kerana belum ada lagi Speaker yang pengsan..."
,1.,,10.00 pagi,ANNOTATIONS,[Dewan Ketawa]
,1.,,10.00 pagi,Timbalan Yang di-Pertua [Tuan Nga Kor Ming],"Sila, sila."
,1.,,10.00 pagi,Tuan Mohamed Hanipa bin Maidin,"Tuan Yang di-Pertua, untuk makluman Yang
Berhormat..."
,1.,,10.00 pagi,Dato’ Haji Salim Sharif [Jempol],"Yang bercakap itu pun sudah pengsan dahulu-
tidak termasuk."
,1.,,10.00 pagi,Tuan Mohamed Hanipa bin Maidin,"Suruhanjaya Pilihan Raya Malaysia (SPR)
telah mewujudkan Jawatankuasa Dasar Penambahbaikan Daftar Pemilih, di mana
jawatankuasa ini bertanggungjawab membuat penelitian yang menyeluruh terhadap isu-isu
yang berkaitan dengan urusan pendaftaran pemilih.
Jawatankuasa ini juga akan mengenal pasti mekanisme yang sesuai dan terbaik
untuk dilaksanakan oleh SPR bagi maksud pengemaskinian dan pembersihan Daftar Pemilih
selaras dengan peruntukan undang-undang yang sedang berkuat kuasa.
Untuk makluman Yang Berhormat, Jawatankuasa Taskforce SPR dan Jabatan
Pendaftaran Negara (JPN) yang baru ditubuhkan Yang Berhormat, telah ditubuhkan bagi
tujuan penyelarasan maklumat warganegara berkaitan urusan pendaftaran pemilih
khususnya pelaksanaan pendaftaran pemilih secara automatik.
Di samping itu, Jawatankuasa tersebut juga melihat isu-isu berkaitan pengesahan
maklumat warganegara bagi tujuan pembersihan Daftar Pemilih.
SPR juga menjalankan urusan pengemaskinian Daftar Pemilih daripada masa ke
semasa berdasarkan perkara Peraturan 10, dan Peraturan 25, Peraturan-peraturan Pilihan
raya (Pendaftaran Pemilih) 2002. Ini termasuk memotong nama pemilih yang telah disahkan
meninggal dunia, dan memotong nama pemilih yang telah disahkan melepaskan atau
dilucutkan hak kewarganegaraan.
Bagi maksud tersebut, SPR telah membuat pengemaskinian Daftar Pemilih dengan
memotong nama pemilih yang telah meninggal dunia yang meliputi- tahun 2017 sebanyak
139,118, dan sebanyak 117,826 nama pemilih pada tahun 2018. Manakala sehingga 31
Ogos 2019, sebanyak 91,154 nama pemilih yang telah meninggal dunia telah dipotong
daripada senarai Daftar Pemilih.
Di samping itu Yang Berhormat, SPR juga telah memotong nama pemilih yang
hilang taraf kewarganegaraan yang melibatkan seramai 11,799 rekod. Daripada jumlah
tersebut, 4,363 nama pemilih telah dipotong pada tahun 2017, dan 3,496 nama pemilih
dipotong pada tahun 2018. Manakala sehingga 31 Ogos 2019, 3,940 nama pemilih yang telah
hilang taraf kewarganegaraan telah dipotong daripada Daftar Pemilih.
Pengemaskinian Daftar Pemilih melibatkan pemilih yang telah meninggal dunia dan
hilang taraf kewarganegaraan adalah berdasarkan kepada maklumat yang diterima daripada
Jabatan Pendaftaran Negara (JPN).
SPR juga meneliti isu Daftar Pemilih seperti isu pemilih berumur 90 tahun, isu ramai
pemilih berdaftar di satu alamat, dan isu pesara tentera dan polis yang mengundi sebagai
pengundi awal.
SPR juga telah melaksanakan pelbagai usaha menangani isu pemilih berumur 90
tahun ke atas, dan isu pemilih berdaftar di satu alamat dengan menjejaki mereka di lapangan
berdasarkan kepada alamat mereka dan menulis surat untuk mendapatkan pengesahan
status mereka.
SPR juga telah bekerjasama dengan pihak Polis Diraja Malaysia dan Angkatan
Tentera Malaysia untuk menangani isu pesara tentera dan polis yang mengundi sebagai
pengundi awal. Antara tindakan yang dilaksanakan adalah mengemaskinikan lokaliti mereka
ke Lokaliti Awam dalam Bahagian Pilihan Raya yang sama untuk memastikan mereka
mengundi sebagai pengundi biasa jika berlaku Pilihanraya Umum atau Pilihanraya Kecil."
,1.,,■1010,Tuan Mohamed Hanipa bin Maidin,"Akhirnya, SPR juga telah melaksanakan kerjasama strategik dengan jabatan-
jabatan ataupun agensi NGO dan parti-parti politik khususnya dalam membuat
penambahbaikan terhadap data pemilih yang dibersihkan oleh SPR. Sekian, terima kasih."
,1.,,■1010,Tuan Khoo Poay Tiong [Kota Melaka],"Tuan Yang di-Pertua, pertama sekali saya
ingin ucapkan tahniah kepada SPR di atas usaha-usaha mereka.
Ini juga bukti bahawa Kerajaan Pakatan Harapan memang mempunyai hasrat yang
tinggi untuk memastikan ada satu sistem pilihan raya yang bersih. Oleh sebab itu kita boleh
lihat lantikan Ahli-ahli SPR yang baharu ini semuanya berpengalaman, berpengetahuan,
begitu progresif dan juga bertanggungjawab.
Akan tetapi, untuk memastikan SPR memainkan peranan dengan baik, soalan
tambahan saya yang pertama ialah adakah SPR boleh diberikan kuasa untuk mereka
suspend ataupun gantung nama-nama yang diragui, yang mempunyai masalah ataupun
pengundi yang mempunyai alamat-alamat yang bermasalah? Bolehkah SPR diberikan kuasa
untuk mereka suspend atau gantung? Buat masa ini mereka tiada kuasa.
Kedua, kalau buat masa ini di bawah Akta Pilihan Raya 1958, di bawah seksyen 9A
di mana semua kes-kes tidak boleh dibawa ke mahkamah berkaitan dengan isu pendaftaran
pemilih. Sebelum ini banyak kes telah dibawa ke mahkamah hendak cabar senarai nama
pemilih tetapi telah ditolak oleh mahkamah kerana seksyen 9A. Jadi, bolehkah seksyen 9A
ini dimansuhkan supaya kita wujudkan satu prinsip separation of power? Sekian, terima
kasih."
