level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,Tuan Yang di-Pertua,"Assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera. Sebelum kita mulakan pertanyaan-pertanyaan lisan, ingin saya maklumkan, seperti
semua Ahli-ahli Yang Berhormat sedia maklum, esok Khamis, 23 Mac 2023 semua umat Islam
di Malaysia dijangka akan mulakan ibadah puasa di bulan Ramadan 1444 Hijriah, insya-Allah
tertakluk kepada Pengumuman dan Penyimpan Mohor Besar Raja-Raja Melayu.
Sehubungan itu, bagi membolehkan Ahli Yang Berhormat menunaikan solat tarawih
pada malam ini dengan andaian esok bermulanya ibadat puasa, kita tidak akan berhenti rehat
dan akan terus bersidang secara terus menerus. Saya akan jemput Yang Berhormat Menteri
atau Yang Berhormat Timbalan Menteri untuk membacakan Usul Peraturan Mesyuarat 12(1) jam
11.30 nanti. Insya-Allah usul akan dibacakan untuk tujuan ini.
Baik untuk itu, saya menjemput Yang Berhormat Dato’ Seri Amirudin bin Shari, Gombak,
silakan."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,Dato' Seri Amirudin bin Shari [Gombak],"minta  Menteri Perdagangan Antarabangsa
dan Industri menyatakan perancangan MITI dalam mengenal pasti dan meneroka industri baharu
bagi tujuan TVET supaya meningkatkan peluang pekerjaan dalam industri baharu berteknologi
tinggi. Berpandukan industri sedia ada, apakah kekurangan penawaran graduan TVET
berdasarkan permintaan industri serta langkah yang akan diambil untuk mengatasi kelompangan
ini."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,Timbalan Menteri Perdagangan Antarabangsa dan Industri [Tuan Liew Chin Tong],"Terima kasih Tuan Yang di-Pertua. Terima kasih Yang Berhormat Gombak. Sejak penubuhan
Kerajaan Perpaduan pada November 2022, pembaharuan dan reformasi pendidikan TVET telah
diangkat sebagai salah satu agenda penting oleh Perdana Menteri, Yang Amat Berhormat
Tambun.
Sebuah Jawatankuasa Kabinet berkaitan TVET yang dipengerusikan oleh Yang Amat
Berhormat Timbalan Perdana Menteri, Yang Amat Berhormat Bagan Datuk ditubuhkan untuk
memperkasa dan menyelaraskan institusi-institusi TVET yang melibatkan pelbagai kementerian
termasuk Kementerian Pengajian Tinggi, Kementerian Pendidikan, Kementerian Kemajuan
Desa dan Wilayah, Kementerian Belia dan Sukan dan Kementerian Sumber Manusia.
TVET merangkumi pelbagai kementerian, jabatan dan agensi serta 500 institut
kemahiran latihan awam dengan pelatih atau pelajar sekitar 250,000 orang. Pendekatan lama
di mana kementerian masing-masing bekerja secara silo atau berasingan untuk menguruskan
institusi-institusi TVET tidak lagi relevan dan memadai. Adalah dicadangkan untuk syarikat-
syarikat GLC atau swasta terpilih mengambil alih pengurusan sebahagian institusi TVET supaya
latihan dan pendidikan institusi tersebut memenuhi keperluan industri dan meningkatkan
employability pelajar TVET.
Semasa membentangkan Belanjawan 2023, Yang Amat Berhormat Tambun
mengesyorkan supaya model Penang Skills Development Centre (PSDC) diguna pakai sebagai
teladan. PSDC ditubuhkan dengan usaha sama kerajaan negeri, industri dan pengurusan PSDC.
Yang Amat Berhormat Bagan Datuk dengan tepatnya mengenal pasti masalah program TVET
yang sedia ada iaitu gaji tidak setimpal bagi graduan TVET. Beliau mengesyorkan supaya
graduan TVET diberikan gaji sekurang-kurangnya RM3,000 sebulan.
Struktur gaji pasaran buruh negara kita terlampau rendah kerana kewujudan ramai
pekerja warga asing tanpa kemahiran. Apabila majikan terus mengupah pekerja warga asing
tanpa kemahiran, maka tiada insentif dan dorongan untuk syarikat-syarikat membayar gaji
berpatutan kepada warganegara kita yang berkemahiran. MITI sedar bahawa salah satu
matlamat penting apabila negara menerima pelaburan sama ada FDI ataupun BDI adalah untuk
mewujudkan peluang pekerjaan berkualiti tinggi dengan gaji yang berpatutan.
Oleh itu MITI sejak kerajaan terdahulu telah merangka Dasar Pelaburan Baharu
berasaskan aspirasi pelaburan negara bagi merencanakan Agenda Pelaburan Nasional Negara
yang holistik sekali gus meningkatkan pertumbuhan ekonomi dan aliran masuk pelaburan ke
negara. Penerokaan industri baharu juga tidak terhad kepada sektor-sektor baru muncul sahaja
namun turut merangkumi transformasi automasi dan digitalisasi dalam proses industri sedia ada.
Transformasi teknologi yang semakin canggih ini memerlukan set kemahiran teknologi
dan vokasional yang lebih tinggi dan dapat meningkatkan peluang pekerjaan bagi lepasan TVET
dalam industri berteknologi tinggi. Seperti yang dikatakan oleh Yang Berhormat Menteri MITI
Datuk Seri Utama Tengku Zafrul, kita mesti rombak pendekatan strategik untuk menyelaraskan
dasar-dasar perdagangan, industri, pelaburan jika mahu mencipta pertumbuhan masa depan
serta meletakkan ekonomi kita pada landasan lebih mampan.
MITI dan Kerajaan Perpaduan sedar bahawa model ekonomi lapuk dengan ciri-ciri gaji
yang rendah, kemahiran yang rendah, teknologi yang rendah, produktiviti yang rendah tidak akan
membantu rakyat terutamanya anak muda kita. Anjakan paradigma ekonomi menuju ke arah
ekonomi berkemahiran tinggi, teknologi tinggi, produktiviti tinggi dengan gaji yang berpatutan
mesti diusahakan demi masa depan negara dan rakyat."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Tuan Yang di-Pertua,Saya jemput Yang Berhormat Gombak. Silakan.
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Dato’ Seri Amirudin bin Shari [Gombak],"Terima kasih. Terima kasih Yang Berhormat
Menteri atas jawapan yang diberikan. Sebenarnya soalan saya bertujuan dan mengusul ke arah
isu yang ditimbulkan iaitu berkenaan dengan mismatched ataupun ketidaksepadanan
berdasarkan daripada laporan dari Jabatan Perangkaan Negara.
Pada tahun 2021, terdapat lebih kurang 33.9 peratus mismatched di antara graduan
teknikal vokasional dan graduan-graduan dalam negara dengan keperluan sumber tenaga kerja
dalam negara kita. Justeru soalan saya, MITI sebagai pintu pelaburan masuk dalam negara kita,
sudah pasti mempunyai gambaran berapa banyak skill set yang diperlukan bagi industri dalam
negara kita.
Soalannya, adakah maklumat-maklumat itu dikongsikan kepada Jabatan Sumber
Manusia ataupun Kementerian Pendidikan ataupun kepada negeri-negeri supaya negeri-negeri
dapat bersedia dalam tempoh satu tahun hingga dua tahun sebelum setiap investment itu landing
dengan izin, ataupun bertapak bagi setiap pelaburan yang dimasukkan? Jadi, mungkin
jawatankuasa yang diketuai Bagan Datuk sebagai platform terbaik untuk landing data-data itu.
Jadi, perkongsian itu sangat penting supaya mismatching itu dapat kita kurangkan. Terima kasih."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Tuan Yang di-Pertua,"Baik, terima kasih. Yang Berhormat Menteri."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Tuan Liew Chin Tong,"Terima kasih Yang Berhormat Gombak. Memang betul ada
mismatched yang ketara dan apa yang saya sebut tadi ialah sebelum ini, kerajaan terdahulu
tidak ada satu pendekatan yang secara seragam dan terlalu banyak silo ataupun agensi-agensi
yang berusaha dalam keadaan berasingan. Maka, mismatched ini wujud. Ini adalah hasrat
Kerajaan Perpaduan untuk membaiki keadaan dan juga mengurangkan jurang mismatched.
Terima kasih."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Tuan Yang di-Pertua,Dipersilakan Yang Berhormat Kubang Pasu.
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Dato' Wira Dr. Ku Abd Rahman bin Ku Ismail [Kubang Pasu],"Tuan Yang di-Pertua,
mengenai TVET ini, pertamanya saya hendak tanya mengenai apakah mekanisme daripada segi
program yang kita hendak masukkan GLC dan swasta terpilih? Mekanismenya bagaimana?
Seterusnya ialah salah satu daripada masalah institusi TVET ini yang saya sendiri
berpengalaman di Kedah, ialah sesetengah TVET dia tidak ada program yang sesuai untuk
kawasan itu ataupun tempat yang ada industri itu. Umpamanya politeknik dan sebagainya,
diperlukan di situ ialah elektrikal dan elektronik, mekatronik, mekanikal, tetapi kita ada program
lain-lain yang tidak begitu— This is mismatching.
Seterusnya kapasiti pelajar yang masuk TVET. Saya bagi contoh yang terbaik ialah
ADTEC Kulim. Sekarang ini dia hanya dapat terima pelajar 350 orang sahaja kerana hostel tidak
cukup. Hostel sedang dibuat dan selepas hostel siap, dia boleh naik sampai 600 orang. Akan
tetapi sebenarnya, kawasan Kulim Hi-Tech Park ini kita perlu lebih daripada 600 orang,
sedangkan..."
