level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Jaziri Alkaf Abdillah Suffian,"minta Menteri Luar Negeri menyatakan,
bilakah kerajaan akan melaksanakan *ASEAN Travel Corridor Arrangement* (TCA) dengan
beberapa buah negara yang mempunyai kes COVID-19 yang rendah untuk mengaktifkan
kembali sektor ekonomi Malaysia?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Menteri Luar Negeri [Dato’ Haji Kamarudin Jaffar],"Tuan Yang di-
Pertua, *Assalamualaikum* dan salam sejahtera. Saya mengucapkan terima kasih kepada
Yang Berhormat Senator Tuan Jaziri Alkaf Abdillah Suffian atas pertanyaan yang
dikemukakan.
Untuk makluman Yang Berhormat Senator serta Dewan yang mulia ini, kerangka
pengaturan Koridor Perjalanan ASEAN, atau dengan izin, *ASEAN Travel Corridor
Arrangement Framework* (ATCAF) merupakan satu inisiatif ASEAN untuk memudahcara
perjalanan ahli-ahli perniagaan di bawah kategori *essential business travelers,* dan juga
lawatan-lawatan rasmi kerajaan dengan pematuhan protokol kesihatan dan prosedur
operasi standard yang ketat.
Pengaturan ini bertujuan untuk merancakkan kembali kegiatan ekonomi serantau
yang teruk terjejas akibat pandemik COVID-19 dan mempersiapkan rantau ini untuk
menghadapi fasa pemulihan sosioekonomi pasca pandemik dengan lebih baik serta
teratur. ATCAF merupakan pengaturan perjalanan yang bakal dilaksanakan secara
sukarela oleh negara-negara anggota ASEAN yang berminat dan kerangka ini tidak
mengikat daripada segi perundangan.
Ia berfungsi sebagai kerangka yang menyeluruh bagi negara anggota ASEAN
untuk mengadakan pengaturan perjalanan secara dua hala dengan satu buah negara
anggota yang lainnya. ATCAF telah diterima pakai oleh Majlis Penyelarasan ASEAN,
dengan izin, *ASEAN Coordinating Council* (ACC) Ke-29, pada 2 Ogos 2021.
Seterusnya, Mesyuarat Kumpulan Kerja Majlis Penyelarasan ASEAN mengenai
kecemasan kesihatan awam, dengan izin, *ASEAN Coordinating Council Working Group
On Public Health Emergencies* (ACCWGPHE) pada 27 September 2021 telah
mencadangkan agar pasukan khas atau, dengan izin, *task force ATCAF* diberikan mandat
yang lebih meluas termasuk untuk memantau dan menyelaras pelaksanaan dan
pengoperasian ATCAF. Cadangan tersebut telah dibincangkan oleh Menteri-menteri Luar
Negara-negara Anggota ASEAN termasuk Yang Berhormat Menteri Luar Negeri kita
semasa Mesyuarat ACC Ke-30 yang diadakan semalam pada 4 Oktober.
Hasil daripada perbincangan tersebut, satu kesepakatan telah dicapai untuk
memberi mandat kepada *task force* ATCAF untuk memantau dan menyelaras
pelaksanaan dan pengoperasian ATCAF.
Lanjutan daripada keputusan ini, kerajaan telah dan sedang mengambil tindakan-
tindakan susulan untuk memeterai perjanjian dua hala dengan negara-negara anggota
ASEAN yang berminat untuk mengadakan pengaturan perjalanan dengan Malaysia
apabila ATCAF mula beroperasi. Terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Datuk Donald Peter Mojuntin,"minta Perdana Menteri menyatakan, adakah
rancangan kerajaan untuk mengembalikan atau menghidupkan semual Akta
Perkhidmatan Parlimen 1963 *(Parliamentary Services Act 1963)* dengan pindaan-pindaan
tertentu untuk menyesuaikannya kepada keadaan kini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Tuan Yang di-Pertua,"Sila, JPM."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang- undang) [Datuk Wira Hajah Mas Ermieyati binti Samsudin],"Terima kasih Tuan Yang
di-Pertua.
Untuk makluman Yang Berhormat, kerajaan seperti yang dipersetujui di dalam
Memorandum Persefahaman Transformasi dan juga kestabilan politik, satu MOU telah
ditandatangani dengan pihak Pakatan Harapan pada 13 September yang lalu sedang
mengkaji semula Akta Perkhidmatan Parlimen 1963 yang telah pun dimansuhkan pada
1992.
Beberapa penambahbaikan akan dimasukkan dalam draf undang-undang yang
baharu bagi memastikan semua pemegang taruh dapat manfaat daripada undang-undang
tersebut khususnya, bagi pihak kakitangan Parlimen Malaysia berkenaan dengan tangga
gaji, kemajuan kerjaya serta kemudahan-kemudahan lain yang akan dikaji dengan teliti
agar mereka mendapat faedah tidak kurang baiknya daripada apa yang sedang diterima
sekarang. Oleh sebab RUU Perkhidmatan Parlimen ini akan melibatkan beberapa pindaan
terhadap undang-undang lain termasuk pindaan kepada Perlembagaan Persekutuan,
maka masa yang lebih sedikit adalah perlu untuk kita mengkajinya.
Cadangan penambahbaikan khusus menyentuh perkhidmatan tertentu- *closed
service,* dengan izin, merangkumi potensi kemajuan kerjaya, saraan pekerja
perkhidmatan Parlimen dan pemerkasaan Jawatankuasa Penasihat yang berperanan
untuk mengawal selia pengurusan serta pentadbiran Parlimen. Perkara-perkara serta
kemudahan ini sedang dikaji dengan teliti dengan lebih mendalam supaya semua pihak
berkepentingan dapat manfaat serta faedah daripadanya.
Berdasarkan daripada MOU yang telah ditandatangani, kerajaan berhasrat untuk
merealisasikan perkara ini tidak lewat daripada Mesyuarat Kedua, Penggal Kelima,
Parlimen Keempat Belas. Cadangan agenda perubahan Parlimen ini mampu
memantapkan tadbir urus pentadbiran serta memperkasakan institusi Parlimen sebagai
badan Legislatif berdasarkan prinsip pengasingan kuasa ke arah menjadikan Parlimen
Malaysia yang bertaraf dunia. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Tuan Yang di-Pertua,Terima kasih Yang Berhormat Timbalan Menteri. Silakan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1000,Datuk Donald Peter Mojuntin,"Terima kasih Tuan Yang di-Pertua. Soalan
tambahan saya, setujukah Yang Berhormat Timbalan Menteri, apabila akta ini
dikembalikan semula, tidak perlu lagi perkataan “Parlimen” dalam designasi portfolio
Menteri Undang-undang untuk mengelakkan kekeliruan dan menunjukkan Parlimen
benar-benar *independent,* dengan izin, daripada pihak Eksekutif. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Datuk Wira Hajah Mas Ermieyati binti Samsudin,"Terima kasih Yang
Berhormat atas soalan tersebut. Oleh sebab itu, *the spirit,* mohon izin, semangat yang
ingin kita hadirkan dengan adanya hidupkan ataupun mengemukakan semula Akta
Parlimen ini merupakan konsep pengasingan kuasa antara legislatif, perundangan dan
juga kehakiman.
Dengan semangat itu, maksudnya haruslah dilaksanakan dengan beberapa
pindaan ataupun melihat semula tentang asas perundangan yang ada bagi melihat
supaya Parlimen ini benar-benar ada kuasanya sendiri. Saya yakin dan percaya soal yang
lain akan datang kemudian. Saya rasa itu sahaja, terima kasih Yang Berhormat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Yang di-Pertua,Yang Berhormat Dr. Yaakob bin Sapari
