level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Haji Shabudin Yahaya [Tasek Gelugor],"minta  Menteri Sumber Manusia
menyatakan apakah kadar upah yang tinggi menjadi punca ramai rakyat Malaysia
sanggup bekerja secara haram di Australia dan Korea Selatan dan apakah tindakan yang
diambil bagi mengelakkan lebih ramai rakyat Malaysia menjadi buruh paksa di negara-
negara terbabit."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Menteri Sumber Manusia [Datuk Haji Awang bin Hashim],"Bismillahi Rahmani Rahim. Assalamualaikum warahmatullahi wabarakatuh. Terima kasih
Tuan Yang di-Pertua. Terima kasih kepada Yang Berhormat Tasek Gelugor yang
membangkitkan soalan berkenaan dengan rakyat Malaysia yang secara illegal ke
Australia dan Korea Selatan.
Jadi, sudah menjadi kelaziman kepada kita tarikan gaji yang tinggi di luar negara,
terutamanya negara-negara maju merupakan salah satu tarikan utama rakyat Malaysia
dan juga mana-mana negara yang sanggup bekerja di luar negara, contohnya di Australia
dan juga Korea Selatan, yang mana gaji minimum di Australia ialah sebanyak AUD20.33
sejam, iaitu dianggarkan bersamaan dengan RM84.28. Manakala di Korea Selatan pula
kadar gaji minimum sejam adalah USD8 sejam yang dianggarkan bersamaan dengan
RM33.00 sejam.
Kadar upah yang tinggi ini secara tidak langsung telah menarik pencari kerja
tempatan untuk bekerja di luar negara. Jadi, bagi mengatasi masalah eksploitasi ke atas
rakyat Malaysia yang ingin bekerja di luar negara, kerajaan melalui Kementerian Sumber
Manusia (KSM) melalui akta yang telah diadakan iaitu Akta Agensi Pekerjaan Swasta
1981 (Akta 246) telah memperuntukkan mana-mana syarikat yang ingin menjalankan
aktiviti merekrut pencari kerja tempatan untuk bekerja di luar negara perlu memperolehi
lesen kategori ‘B’ atau ‘C’ di bawah akta tersebut.
Akta 246 turut memperuntukkan bahawa tiada seorang pun boleh menjalankan
aktiviti merekrut, melainkan jika telah diberikan satu lesen di bawah akta tersebut. Jadi,
inilah tindakan kerajaan untuk kita melindungi pekerja-pekerja kita yang ingin bekerja di
luar negara. Melalui peruntukan tersebut, semua agensi pekerjaan swasta yang berlesen
hendaklah menjalankan kerja mengikut terma-terma yang ditetapkan oleh Kerajaan
Malaysia secara sah.
Sehubungan itu, pencari kerja tempatan yang berhasrat untuk bekerja di luar
negara dinasihatkan untuk menggunakan khidmat agensi pekerjaan swasta berlesen yang
mendaftar di bawah Kementerian Sumber Manusia yang dikawal oleh Kementerian
Sumber Manusia.
Sehingga kini, tiada aduan terhadap agensi pekerjaan swasta yang berlesen di
bawah Akta 246 yang melakukan eksploitasi terhadap pekerja tempatan yang bekerja di
luar negara. Mana-mana orang yang melanggar peruntukan ini apabila disabitkan telah
melakukan sesuatu kesalahan dan boleh dikenakan denda tidak melebihi RM200,000
atau dipenjarakan tidak melebihi tiga tahun atau kedua-duanya sekali yang bersangkutan
akta dan denda yang berkait rapat dengan soalan yang dibangkitkan oleh Yang Berhormat
Tasek Gelugor. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Yang di-Pertua,"Terima kasih. Soalan tambahan pertama, silakan Yang
Berhormat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Haji Shabudin Yahaya [Tasek Gelugor],"Terima kasih kepada Yang
Berhormat Timbalan Menteri yang telah memberikan penjelasan sebentar tadi. Tuan Yang
di-Pertua, isu ini pernah mendapat liputan meluas oleh media di Australia dan juga di
Malaysia apabila seorang wartawan daripada akhbar Utusan Malaysia telah menyamar
sebagai buruh haram di sebuah ladang buah-buahan di Australia.
Soalan saya, apakah tindakan bagi menghalang aktiviti ini berterusan, terutama
selepas sempadan negara dibuka nanti serta menghalang sistem perhambaan moden
yang memburukkan nama Malaysia kerana sebenarnya ramai pekerja yang pergi ke sana
tanpa kawalan dan sebagainya, mereka tidak mendapatkan layanan yang sebaiknya,
sama ada daripada segi gaji ataupun daripada segi tempat tinggal dan sebagainya. Jadi,
apakah inisiatif yang lebih berkesan daripada pihak kerajaan terutama sekali untuk
mengenal pasti ejen-ejen yang tidak berlesen. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Yang di-Pertua,"Terima kasih. Silakan, Yang Berhormat Timbalan Menteri."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Haji Awang bin Hashim,"Terima kasih Tuan Yang di-Pertua. Terima kasih
kepada sahabat daripada Tasek Gelugor yang membangkitkan soalan ini yang sangat
baik bagi kita. Soalan yang sangat baik kerana ini adalah apabila kita selepas pandemik
COVID-19 ini, sempadan-sempadan kita akan dibuka satu demi satu mengikut fasa yang
kita akan tentukan. Jadi bila begitu dia akan berlakulah seperti mana persoalan yang
dibangkitkan oleh Yang Berhormat Tasek Gelugor tadi.
Jadi, demi memastikan aktiviti penyeludupan migran tidak menjejaskan
kerukunan dan keharmonian masyarakat Malaysia, kerajaan mengambil pelbagai langkah
di antaranya menguatkuasakan Akta Antipemerdagangan Orang dan Antipenyeludupan
Migran 2007 berpandukan Pelan Tindakan Kebangsaan Antipemerdagangan Orang
2016-2020 yang melibatkan agensi-agensi kerajaan seperti:
(i) Polis Diraja Malaysia;
(ii) Jabatan Imigresen Malaysia;
(iii) Jabatan Kastam Diraja Malaysia;
(iv) Agensi Penguatkuasaan Maritim Malaysia; dan
(v) Jabatan Tenaga Kerja, Kementerian Sumber Manusia akan
menjalankan operasi secara bersepadu dan juga risikan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Haji Awang bin Hashim,"Jadi untuk kali ini, KSM diberi peranan mengetuai MAPO iaitu membuat kajian
dan juga penyelidikan tentang imigran yang akan keluar dan masuk secara illegal ke
dalam negara. Jadi, mengadakan juga kerjasama dengan beberapa organisasi
antarabangsa bagi tujuan perlindungan dan kebajikan mangsa seperti mana International
Justice Mission, International Organization for Migration, Australia-Asia Program to
Combat Trafficking in Persons dan juga Médecins Sans Frontières (Doctors Without
Borders) yang mencakupi usaha sama dalam perkara penghantaran pulang, perlindungan
kempen kesedaran, penerangan hak-hak mangsa dan pengurusan kes.
Jadi dalam keadaan ini, penubuhan Pasukan Petugas Khas Antipemerdagangan
Orang dan Antipenyeludupan Migran iaitu dipanggil ATIPSOM Task Force yang terdiri
daripada wakil agensi penguatkuasaan dan perundangan. Jadi, kita mengenal pasti
tempat-tempat yang sering menjadi points of entry penyeludup-penyeludup yang
membawa masuk atau membawa keluar kanak-kanak untuk dijual kepada keluarga
angkat untuk tindakan pencegahan dan menyelamatkan mangsa.
Inilah, sekian terima kasih Tuan Yang di-Pertua dan juga Yang Berhormat Tasek
Gelugor berkenaan dengan tindakan-tindakan kerajaan dengan apa yang dibangkitkan
tadi. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Yang di-Pertua,Terima kasih.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Abdullah Sani bin Abdul Hamid [Kapar],"Terima kasih Tuan Yang di-
Pertua. Meneliti daripada Bajet 2022, dengan jelas tidak menyatakan secara khusus untuk
mensasarkan pendapatan sebanyak RM10,000 isi rumah mengikut Rancangan Malaysia
Ke-12. Jadi, apakah langkah kerajaan untuk mengalih minat pekerja-pekerja tempatan
dan menawarkan gaji minimum yang lebih relevan pada pekerja dalam negara supaya
pekerja tempatan tidak berhijrah ke negara luar? Terima kasih Tuan Yang di-Pertua."
