level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,,,10.00 pagi,,
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka] ,"minta  Menteri Pelancongan, Seni dan
Budaya menyatakan apakah langkah-langkah atau program-program jangka masa
pendek dari segi upskilling dan reskilling untuk pekerja-pekerja di industri pelancongan
yang terkesan oleh COVID-19.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,"Menteri Pelancongan, Seni dan Budaya [Dato’ Sri Hajah Nancy Shukri]]","
Terima kasih Tuan Yang di-Pertua, terima kasih Yang Berhormat Kota Melaka. Bismillahi
Rahmani Rahim. Assalamualaikum warahmatullahi wabarakatuh.
Tuan Yang di-Pertua, Kementerian Pelancongan, Seni dan Budaya (MOTAC)
telah merangka beberapa program reskilling dan upskilling kepada penggiat industri
pelancongan yang telah terjejas akibat penularan pandemik COVID-19 ini.
Antara inisiatif khusus bagi membantu stakeholders, dengan izin, dalam industri
pelancongan adalah dengan menawarkan kursus Domestic Tourism Vibes secara atas
talian yang merangkumi sembilan topik yang terpilih dengan kerjasama Persatuan
Institut-institut Latihan Pelancongan Malaysia (ATTIM) dan Malaysian Tourist Guides
Council (MTGC) kepada pemandu pelancong berlesen yang akan tamat tempoh pada
tahun ini.
MOTAC turut melaksanakan Kursus Mesra Malaysia di seluruh negara
khususnya kepada pemandu pelancong dan kakitangan barisan hadapan (frontliners)
bagi meningkatkan kemahiran dalam perkhidmatan pelanggan (customer service).
Selain itu, MOTAC juga turut menjalankan program seperti program pemasaran
pelancongan digital kepada penggiat industri bagi meningkatkan kemahiran untuk
menjalankan perniagaan dan mempromosikan pelancongan domestik secara atas talian.
Tuan Yang di-Pertua, penggiat perusahaan kraf juga turut disokong dengan
pelbagai program untuk mempertajam dan menambah kemahiran mereka. Antaranya
ialah:-
(i) kursus-kursus e-usahawan yang dilakukan secara video
conferencing;
(ii) Makmal Pengeluaran Produk Tekstil Ikat Celup dan Jahitan
Produk Soft Toy dan Beg;
(iii) Makmal Kajian Pewarnaan Napthol yang antara lain telah
berjaya menghasilkan sebanyak 87 resepsi warna ataupun
monochrome naphthol dengan jumlah keseluruhan 174
benang; dan
(iv) Seminar Creating Own Design As Own Brand.
Kesemua program reskilling dan upskilling kepada penggiat industri
pelancongan dilaksanakan melalui pembiayaan di bawah peruntukan sedia ada
kementerian dalam usaha membantu industri pelancongan yang terjejas akibat pandemik
COVID-19 ini. Terima kasih.
2  DR.11.8.2020 
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka]]," Terima kasih kepada Yang Berhormat
Menteri kerana sudi memilih soalan saya dan terima kasih atas penjelasan Yang
Berhormat Menteri.
Walau bagaimanapun, berdasarkan kepada jawapan yang diberikan oleh Yang
Berhormat Menteri, saya ingin tanya kepada Yang Berhormat Menteri, berapakah
peruntukan yang diberikan untuk program-program sedemikian?  Juga, saya nak
terangkan kepada Yang Berhormat Menteri bahawa pada realitinya, adakah program ini
berkesan? Adakah ia diadakan satu kali untuk satu peserta ataupun ia berlanjutan?
Kalau ia hanya menyertai satu program sahaja satu kali, mungkin ia tidak berkesan.
Juga, tentang promosi. Saya nak minta maaf dulu kalau saya terkasar sedikit,
Yang Berhormat Menteri. Di mana apabila saya merujuk kepada mereka yang terlibat
dalam industri pelancongan ini, mereka rata-rata kata tidak tahu tentang program-
program yang dijalankan oleh kementerian. Jadi, yang saya risau ialah di peringkat
Menteri, kementerian di Putrajaya ada jalankan banyak program sedemikian tetapi tidak
tersampai di luar sana. Ini adalah realiti ya.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon]," Terima kasih.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka]]," Seterusnya, saya nak minta akhirnya
ialah tentang di Melaka.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon],"  Satu soalan
tambahan sahaja, Yang Berhormat Kota Melaka.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka]]," Di Melaka merupakan satu bandar
raya warisan yang telah diiktiraf oleh UNESCO di mana salah satu daripada produknya
ialah penarik beca. Penarik beca di Melaka ada lebih kurang 400 penarik beca, mereka
terjejas amat teruk. Sehingga hari ini hanya sekadar 10 peratus sahaja kembali. Jadi,
sejak COVID-19 daripada Mac sehingga hari ini, hanya mereka terima RM600 daripada
pihak kerajaan. Jadi, sudah lima bulan hanya terima RM600, itu amat menyusahkan
mereka. Jadi, saya harap supaya kementerian dapat menumpukan perhatian kepada
penarik beca di Melaka ini. Terima kasih.
"
