level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Steven Choong Shiau Yoon [Tebrau],"minta  Menteri Perumahan dan
Kerajaan Tempatan menyatakan bilakah program sokongan komuniti di pangsapuri kos
rendah dan Projek Perumahan Rakyat (PPR) bagi membantu ibu bapa yang berhadapan
masalah penjagaan anak akan dijalankan dan bagaimana kementerian memantau
pelaksanaan program ini supaya keselamatan kanak-kanak terjamin."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Perumahan dan Kerajaan Tempatan [Puan Zuraida binti Kamaruddin],"Bismillahir Rahmanir Rahim. Alhamdulillah. Terima kasih Yang Berhormat Tebrau di atas
soalan yang telah diberikan.
Untuk makluman Yang Berhormat Tebrau, KPKT telah merancang satu program
iaitu Program Mendayakan Komuniti yang telah kita adakan pada 30 September sebagai satu
pilot projek di PPR Lembah Subang 2. Insya-Allah, program ini akan kita turunkan di semua
kawasan perumahan PPR secara berperingkat.
Jadi, dengan adanya Program Mendayakan Komuniti ini, KPKT telah menyarankan
untuk membentuk satu komuniti iaitu Sekretariat Muafakat Komuniti yang mana akan Menteri
enyelaraskan program-program kemasyarakatan di dalam kawasan PPR itu tersendiri dan di
antaranya adalah untuk membentuk satu sukarelawan komuniti yang mana ibu-ibu sendiri
berminat untuk membuat satu program yang mana mereka sendiri akan bertanggungjawab
untuk membantu antara satu sama lain untuk menjaga anak-anak mereka ketika mereka
berurusan jangka pendek seperti ke klinik, seperti ke pasar dan sebagainya.
Jadi, program ini kita telah dapat kerjasama dengan Jabatan Kebajikan Masyarakat
yang telah melatih sukarelawan-sukarelawan ini. Jadi, untuk program yang pertama di PPR
Lembah Subang 2, kita telah melatih 22 orang ibu-ibu dalam komuniti itu untuk mengadakan
Program Anak Ku Anak Mu yang mana mereka akan bersama-sama bertanggungjawab
untuk membantu antara satu sama lain untuk mengawasi anak-anak mereka ketika mereka
tidak ada di rumah. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Steven Choong Shiau Yoon [Tebrau],"Tuan Yang di-Pertua, soalan
tambahan saya adalah meminta Yang Berhormat Menteri menyatakan apakah penyelesaian
masalah PPR yang dalam keadaan usang dan kurang penyelenggaraan?
Sebagai contoh, PPR Desa Mutiara di kawasan Tebrau telah mengalami banyak
masalah seperti bumbung bocor, lereng tangga hilang, paip pembetungan sumbat, loji kolam
pengoksidaan tidak berfungsi dan lain-lain. Setelah banyak kali penduduk-penduduk
membuat aduan kepada badan pengurusan, SUK dan juga MBJB dan selepas kerja susulan
saya, saya difahamkan masalah-masalah yang tersebut melibatkan kos banyak dan MBJB
ataupun kerajaan negeri masih belum ada kelulusan untuk menyelesaikan masalah ini. Sama
ada Kerajaan Pusat boleh membantu dalam isu-isu ini atau isu ini harus kembali kepada
pihak majlis atau kerajaan negeri? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Puan Zuraida binti Kamaruddin,"Terima kasih Yang Berhormat Tebrau. Walaupun
soalan tambahan itu tidak berkaitan sangat dengan isu menjaga anak-anak di kawasan-
kawasan PPR, namun demikian, KPKT amat memandang berat tentang isu-isu ini. Kita
melihat bahawa keseluruhannya rumah-rumah kos rendah ini ataupun Projek Perumahan
Rakyat (PPR) ini, penghuni-penghuni di situ tidak mampu untuk menyelaraskan ataupun
untuk menguruskan pengurusan menjaga harta benda di situ, menjaga financial keadaan
kewangan di situ.
KPKT sekarang dalam proses untuk membentuk dan melatih pegawai-pegawai
yang akan kita turunkan di kawasan-kawasan PPR ini untuk menjadi pegawai-pegawai
Sekretariat Muafakat Komuniti yang mereka akan bantu untuk melatih dan mendayakan
komuniti dari segi ilmu bagaimana menguruskan kewangan, menguruskan harta benda,
menguruskan kawasan, keselamatan juga kebersihan, selain daripada membuat program
dengan komuniti dan gotong-royong dan juga program menyampaikan ilmu dari segi dasar-
dasar kerajaan dan sebagainya. Ini dalam perancangan. Jadi, insya-Allah, kita akan
melihatkan perkara-perkara ini kerana kita sudah faham bahawa penduduk-penduduk di PPR
ini, they are in no capacity, dengan izin, untuk menguruskan masyarakat di situ sedangkan
mereka dalam keadaan sendiri yang daif dan naif. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tan Sri Haji Noh bin Haji Omar [Tanjong Karang],"Terima kasih Tuan Yang di-
Pertua. Saya ucapkan tahniah kepada Yang Berhormat Menteri kerana memberikan
perhatian kepada masalah penduduk PPR. Seperti mana Yang Berhormat katakan tadi, PPR
ini memang golongan daripada B40.
Hanya saya nak tanya Yang Berhormat, dalam program komuniti ini, selain daripada
mewujudkan penjagaan kanak-kanak— bila sebut komuniti, bagi saya ia bukan saja tertumpu
kepada kanak-kanak. Ia akan meliputi masyarakat sekeliling. Jadi saya nak tanya adakah
Yang Berhormat bercadang untuk meneruskan dasar yang BN buat dulu di mana di dalam
PPR ini bukan saja penjagaan kanak-kanak tetapi kita juga kena mewujudkan kemudahan
bersukan untuk golongan belia seperti mesti wujudkan satu gelanggang futsal berbumbung
yang boleh digunakan oleh belia?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tan Sri Haji Noh bin Haji Omar [Tanjong Karang],"Kemudian, kita tahu juga yang ramai duduk di PPR ini ialah group mereka yang telah
pun bersara. Ramai ini yang dah bersara. Apakah aktiviti mereka? Jadi, adakah berhajat juga
untuk meneruskan program tempat reaksi mesra warga emas dan juga kita tidak menafikan
dalam PPR ini juga banyak masalah-masalah disiplin seperti dadah, ponteng sekolah dan
sebagainya. Kita dulu ada bercadang untuk mewujudkan satu pusat kaunseling untuk
memberikan bimbingan kepada mereka yang bermasalah. Jadi, saya hendak tanya Yang
Berhormat, saya hendak ambil contoh PPR Lembah Subang 2 sebagai contoh, saya baru-
baru ini pergi melawat di sana, masa itu pilihan raya kecil."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Yang di-Pertua,"Yang Berhormat, sila kemukakan soalan. Ringkas ya."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tan Sri Haji Noh bin Haji Omar [Tanjong Karang],"Saya hendak tanya soalan,
ringkas. Soalan saya ialah adakah Yang Berhormat akan memberikan bantuan kepada tadika
atau pun taska yang telah wujud yang saya lihat sendiri kerusi dan meja pun tidak ada di PPR
Lembah Subang 2 dan juga bilik kaunseling yang sudah siap di PPR Lembah Subang 1 tetapi
tidak ada follow-up daripada pihak kementerian. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Puan Zuraida binti Kamaruddin,"Terima kasih Yang Berhormat Tanjong Karang
kerana membangkitkan isu ini. Dalam konsep mendayakan komuniti ini kita merangkum
semua untuk orang muda, untuk ibu-ibu dan juga untuk orang tua dan sebagainya. Namun
demikian, untuk facilities itu tidak mungkin kita akan dapat membuatnya dengan secepatnya
mungkin tetapi program-program yang dikendalikan oleh sekretariat muafakat komuniti ini
akan mendayakan mereka untuk menjalankan program-program mereka mungkin di tempat
lain dan sebagainya, dari segi pengurusan dan sebagainya.
Cuma, saya hendak berkongsi sedikit dalam polisi rumah mampu milik yang insya-
Allah akan dilancarkan oleh KPKT, di situ akan kita menekankan tentang facilities dan
kemudahan-kemudahan yang patut ada dalam kawasan-kawasan rumah mampu milik yang
baru, yang akan dibina pada tahun 2019. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Tuan Che Alias bin Hamid [Kemaman],"minta  Menteri Pertanian dan Industri Asas
Tani menyatakan status penambahbaikan National Feedlot Centre (NFC) berserta hutang
yang ditanggung sehingga Jun 2018."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Menteri Pertanian dan Industri Asas Tani [Datuk Haji Salahuddin bin Ayub],"Bismilahir Rahmanir Rahim. Tuan Yang di-Pertua dan terima kasih soalan yang dikemukakan
oleh Yang Berhormat daripada Kemaman. Tuan Yang di-Pertua, saya tidak mahu
melanjutkan polemik NFC kerana sebahagiannya masih lagi dalam proses perundangan.
Oleh itu, biarlah mahkamah membuat keputusan. Cuma, saya ingin memberitahu Dewan
yang mulia pada pagi ini bahawa kami Kementerian Pertanian akan membuat pelbagai
perancangan a way forward untuk memastikan SSL kita dalam sektor makanan terutama
daging ini akan dapat mencapai daripada 28 peratus sekarang ini paling tidak kita boleh pergi
bergerak kepada 30 peratus.
Sekarang kementerian sedang memberikan fokus yang serius terhadap 72 Ladang
Satelit Nasional yang berada di seluruh negara. Sebanyak 16 buah syarikat ternakan
integrasi di bawah ladang sawit iaitu ada 21 ladang lembu pedaging dan di antaranya adalah
integrasi penternakan ladang dalam kelapa sawit Kulim Livestock di Johor; Ladang Rakyat di
Terengganu; RISDA di Perak; FELCRA juga di Perak; Sawit Kinabalu di Sabah; FELCRA di
Sarawak. Dalam bidang tenusu kita ada Evergreen di Sabah; dan Holstein Farm di Pahang.
Ini di antara fokus yang sedang kita mempergiatkan dan kita insya-Allah akan
meminta lebih bajet, insya-Allah dalam belanjawan akan datang. Depan saya ada Menteri
Kewangan yang akan saya yakin melihat industri ini perlu dipertingkatkan dan kita perlu untuk
melangkah lebih jauh ke hadapan supaya untuk kita meningkatkan bekalan daging ini in term
of food security, kita perlu untuk lebih berani, lebih pantas dan lebih berinovatif dalam kita
menggerakkan semua aset-aset yang ada. Saya yakin dan percaya bahawa dengan
beberapa insentif baru oleh pihak kerajaan oleh syarikat-syarikat ini akan menggalakkan
mereka untuk lebih proaktif.
Kami juga akan membuat pelbagai pendekatan sebagai contoh, membuat reverse
investment. Ini baru di peringkat cadangan, di mana kita boleh melihat potensi tentang
ternakan di Mongolia sebagai contoh, di mana kita dapat membuat beberapa penyelidikan,
lembu dan kambing di sana adalah lebih murah dan kita boleh mencuba. Demikian juga, di
peringkat kementerian pegawai-pegawai kami sedang membuat persiapan di peringkat akhir
untuk menyediakan protokol untuk lembu-lembu daripada Brazil yang boleh dibawa ke dalam
negara kita. Ini semua adalah inisiatif-inisiatif baru yang lebih berani, yang lebih proaktif yang
akan kita kemukakan insya-Allah demi untuk kita memberikan jaminan tentang kecukupan
makanan terutama daging ke dalam negara kita. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Tuan Che Alias bin Hamid [Kemaman],"Terima kasih Yang Berhormat Menteri,
soalan tambahan saya. Sila nyatakan teknologi terkini yang akan digunakan dalam
penternakan lembu bagi menghasilkan daging lembu tempatan yang bermutu tinggi
berbanding dengan apa yang telah dilakukan sekarang ini. Sekian."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Datuk Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua dan sahabat saya daripada
Kemaman. Perkara pertama yang perlu di ambil perhatian adalah tentang bagaimana kita
memilih baka-baka yang baik. Ini masih lagi tidak keluar daripada teknologi yang kita ada
pada hari ini. Sistem atau pun pendekatan yang ada, kita melihat players atau pun pemain-
pemain lebih gemar untuk menggemukkan lembu sahaja, kemudian jual. Ini tidak bergerak
ke mana-mana. Oleh itu, kita perlu melihat kepada pendekatan baru di mana kita perlu lebih
teliti dan lebih fokus untuk memilih baka-baka yang boleh kita buat dengan izin breeding.
Daripada baka ini lah nanti yang akan kita gemukkan. Jadi, ekosistem itu mesti diperbaiki.
Maybe we have dengan izin a good business plan tetapi kita tidak memastikan
ekosistem itu untuk support business plan. Itu saya rasa yang NFC gagal, yang mungkin
banyak players yang lain gagal sebab kita tidak memahami ekosistem itu. Oleh itu,
kementerian ini sedang dan cuba untuk menggerakkan keseluruhan kekuatan kementerian
ini untuk kita pergi dulu kepada memilih baka-baka ini melihat teknologi yang terkini. Kita
boleh melihat kepada Australia sudah pasti. Brazil yang kita rasa negara yang perlu kita dekati
dan juga Mongolia. Mongolia ini saya difahamkan satu tahun lima juta haiwan ini mati kerana
extreme sejuk -40 degrees Celsius. Jadi itu di antara pendekatan-pendekatan yang saya rasa
perlu kita perhebatkan.
Kedua, mengkaji tentang cuaca. Cuaca yang ada di sini, sebab itu saya lihat tadi
Brazil lebih sesuai dengan negara kita sebab kita dalam satu iklim khatulistiwa.
Ketiganya tentang makanan. Makanan ini harus kita tingkatkan sebab itu sekarang
kementerian dengan jaminan beberapa buah kerajaan negeri yang akan memberikan
keluasan tanah, kita akan menanam jagung bijirin untuk kita produce jagung bijirin ini untuk
kita provide sumber kepada makanan haiwan yang selama ini kita import, ini menambahkan
kos.
Keempatnya, kita mengharapkan kawasan-kawasan yang lebih memberikan
jaminan. Ini kita akan memastikan kerajaan negeri dapat memberikan keluasan tanah mereka
kepada kita. Akhirnya, tentang bajet dan juga harga yang kita akan tetapkan kemudian. Yang
Berhormat, itu di antara pendekatan-pendekatan baru, yang saya hendak fokus tadi adalah
bagaimana kecekapan jabatan-jabatan dalam kementerian ini contohnya Jabatan Veterinar
yang saya yakin dan percaya dan MARDI juga yang akan terus melihat tentang fokus untuk
kita memilih baka-baka terbaik untuk dibiakkan dalam negara kita. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Dato’ Abdullah Sani bin Abdul Hamid [Kapar],"Terima kasih Tuan Yang di-
Pertua. Saya meneliti jawapan daripada Menteri dalam menyasarkan untuk memperkasakan
ternakan yang telah digagalkan dalam proses sebelum ini atas soalan pokok yang dibawa
oleh Yang Berhormat Kemaman tadi, penambahbaikan National Feedlot Centre."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,Dato’ Abdullah Sani bin Abdul Hamid [Kapar],"Namun demikian, saya ingin menjurus kepada soalan saya. Apakah langkah
kementerian di samping memperkasakan produk ataupun pengeluaran ternakan lembu ini,
menggalakkan peserta penternak kecil dalam kelompok-kelompok kecil disatukan menjadi
koperasi supaya ia berusaha bersama dan dipantau oleh kementerian dan kawal selia dapat
dijamin dalam kelompok yang besar, daripada kecil jadi besar, tubuhkan koperasi supaya
mereka ini ada lorongan untuk mereka berpaut. Apa pandangan Menteri? Terima kasih Tuan
Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1020,Datuk Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua, terima kasih sahabat saya
daripada Kapar. Sekali lihat macam pelakon Ed Osmera daripada muda, otak pun geliga.
Saya memang di dalam beberapa bulan ini sedang memberikan beberapa fokus. Saya
diberitahu, diberi taklimat oleh Jabatan Veterinar bahawa kenaikan SSL kita daripada 10
tahun yang lepas adalah disumbangkan oleh Program Lembu Pawah. Itu tidak boleh kita
nafikan. Walaupun kecil-kecilan tetapi diusahakan oleh orang kampung tetapi ia
menyumbang kepada kenaikan SSL kita. Ia terhenti apabila program itu diberhentikan. Saya
sedang melihat kepada satu model baharu yang mungkin boleh disebut tadi ialah ladang
kelompok, koperasi dan seumpamanya.
Insya-Allah dalam menyiapkan hala tuju baru kementerian ini yang akan mungkin
saya umumkan pada bulan hadapan, saya akan menjadikan bahawa sasaran kepada
golongan-golongan kecil ini, orang-orang kampung ini dikemukakan dengan satu model
baharu, penternakan dulu nama lembu pawah, sekarang ini kita hendak skala kan pada skala
sederhana supaya ia benar-benar menyumbang kepada kenaikan SSL kita. Jadi insya-Allah,
saya mengambil perhatian terhadap cadangan itu. Akan tetapi sekali lagi saya mengharapkan
apa pun yang saya janjikan pada hari ini, berita gembira saya harapkan kepada MOA pada
2 November, kementerian ini akan diberikan bajet yang secukupnya. Ada duit, kita boleh lebih
laju ke hadapan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Tuan Karupaiya Mutusami [Padang Serai],"minta  Perdana Menteri menyatakan
apakah perancangan kerajaan untuk meningkatkan sosioekonomi yang berwajah baharu
walaupun sebelum ini Kerajaan Barisan Nasional telah membelanjakan RM100 juta bagi
menjana sosioekonomi masyarakat India."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Menteri di Jabatan Perdana Menteri [Tuan Waytha Moorthy a/l Ponnusamy],"Dengan izin Tuan Yang di-Pertua, izinkan saya menjawab soalan Yang Berhormat Padang
Serai secara bersama dengan soalan Yang Berhormat Batu Gajah yang bertarikh 24 Oktober
2018. Memandangkan kedua-duanya menyentuh isu yang sama iaitu berkenaan dengan
perancangan kerajaan berhubung pembangunan sosioekonomi masyarakat India.
Untuk makluman Ahli-ahli Yang Berhormat, kerajaan telah membelanjakan sejumlah
RM203,718,286.73 bagi pembangunan sosioekonomi masyarakat India sepanjang tahun
2014 sehingga 2017. SEDIC yang bertanggungjawab tentang hal ehwal masyarakat India
menaruh harapan tinggi kepada Yang Berhormat Menteri Kewangan untuk mengagihkan
peruntukan yang setimpal kepada masyarakat India dalam Belanjawan 2019 yang akan
dibentangkan pada 2 November nanti. Berdasarkan peruntukan kewangan yang diberi dalam
Belanjawan 2019, saya akan memastikan hala tuju SEDIC untuk melaksanakan program-
program pembangunan sosioekonomi masyarakat India terus dipertingkatkan dan mencapai
agenda memperkasa sosioekonomi masyarakat India, terutamanya mereka di bawah
golongan B40 di bawah kerajaan baharu ini.
Antara perancangan yang telah dikenal pasti dan di dalam pertimbangan,
termasuklah memperkenalkan program-program memperkasa wanita India, meneruskan
penglibatan B40 dalam agenda pembangunan negara, menggalakkan pemilikan perumahan
dan sebagainya. Program-program berimpak tinggi dengan menggunakan kos secara
optimum merupakan hala tuju SEDIC dalam memastikan SEDIC dapat mencapai
matlamatnya iaitu meningkatkan taraf hidup, status dan keupayaan masyarakat India secara
keseluruhannya. Pendekatan-pendekatan yang bakal dicadangkan akan memberi
penekanan kepada enam teras sejajar dengan agenda pembangunan masyarakat India iaitu:
(i) sekolah Tamil dan prasekolah;
(ii) merealisasikan potensi kanak-kanak dan remaja;
(iii) meningkatkan penyertaan sosial dan isu berkenaan tempat ibadat;
(iv) menambah baik kehidupan dan kekayaan, pekerjaan dan
keusahawanan;
(v) penyampaian kepada komuniti dan projek khas; dan
(vi) suntikan ekuiti.
Untuk makluman Ahli Yang Berhormat, SEDIC kini sedang menjalani perubahan
drastik dalam usaha memastikan agensi ini adalah bersifat, dengan izin, people-centric dan
sentiasa relevan, khususnya kepada masyarakat India di negara ini.
Kemenangan Pakatan Harapan dalam PRU ke-14 merupakan aspirasi keinginan
rakyat untuk melihat perubahan dan kerajaan semasa memberikan komitmen untuk
melaksanakan aspirasi-aspirasi tersebut. Saya sebagai Menteri yang bertanggungjawab
akan memastikan SEDIC sentiasa relevan kepada masyarakat India sebagaimana mandat
yang diberikan oleh rakyat.
Berhubung dengan pertanyaan yang dibangkitkan oleh Yang Berhormat Batu Gajah
berkaitan audit forensik SEDIC, sukacita saya maklumkan bahawa Jabatan Audit Negara
telah pun memulakan pengauditan terhadap SEDIC pada 26 September 2018. Sesi audit
kedua akan dilaksanakan pada masa terdekat dan jangka masa penyelesaian audit secara
sepenuhnya dijangka mengambil masa enam sehingga ke lapan bulan memandangkan ia
melibatkan pelbagai agensi kerajaan dan agensi luar serta complexity dari segi kepelbagaian
program dengan kaedah pelaksanaan program yang berbeza. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Tuan Karupaiya Mutusami [Padang Serai],"Terima kasih atas jawapan yang
diberikan Yang Berhormat Menteri, jawapan yang padat dan jelas. Soalan tambahan saya,
ramai kaum India masih bertanya apa sudah jadi dengan SEDIC? Wang diberi kepada pihak
yang berkuasa untuk kendalikan oleh pihak kerajaan dahulu, namun apakah tindakan
Kerajaan Pakatan Harapan akan mengambil tindakan kepada pihak yang salah
menggunakan wang SEDIC tersebut atau bawa ke muka pengadilan. Namun saya
bercadang, dengan memberikan wang SEDIC tidaklah memadai untuk mengatasi
sosioekonomi kaum India."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,3.,,■1020,Tuan Yang di-Pertua,"Soalan, soalan Yang Berhormat."
