level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato' Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Puan Rusnah binti Aluai [Tangga Batu],"minta  Menteri Pertanian dan Industri Asas
Tani menyatakan dasar atau syarat-syarat pemberian bantuan kepada tiga kategori nelayan
iaitu nelayan tradisi, nelayan kerja kedua dan nelayan pesara kerajaan. Adakah nelayan
tradisi dilayan sama dengan kategori yang lain."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Pertanian dan Industri Asas Tani [Datuk Haji Salahuddin bin Ayub],"Bismillahir Rahmanir Rahim. Tuan Yang di-Pertua dan Yang Berhormat Tangga Batu, apabila
kita turun ke bawah untuk melihat sendiri tentang perkembangan ataupun prestasi ataupun
bagaimana kehidupan golongan nelayan ini, saya tidak keberatan untuk bersetuju dengan
Yang Berhormat bahawa kadang-kadang kita sendiri yang mengkategorikan nelayan ini. Ada
nelayan baru, ada nelayan yang dianggap tradisi, ada nelayan yang mengerjakan secara
profesional atau komersial, ada yang baru-baru belajar. Namun begitu Yang Berhormat, bagi
kementerian ini, kita tidak mengkategorikan bantuan yang dibuat berasaskan kepada tradisi,
nelayan kerja yang kedua ataupun seumpamanya.
Bantuan yang diberikan kepada nelayan oleh kerajaan hanya diberikan kepada
nelayan tulen. Maknanya benar-benar mereka menjadikan kerjaya ataupun profesion sebagai
nelayan. Maka dengan itu, kita tertakluk kepada syarat-syarat yang ditetapkan seperti
memiliki kad pendaftaran nelayan yang sah, memiliki lesen vessel dan perkakas bekerja
menangkap ikan yang sekurang-kurangnya kita ukur mereka turun ke laut 120 hari setahun.
Maka dengan KPI inilah kita insya-Allah akan kategorikan mereka itu sebagai nelayan tulen.
Maka, hasrat kementerian..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato’ Dr. Noraini Ahmad [Parit Sulong],[Bangun]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Haji Salahuddin bin Ayub,"Tak sabar-sabar nak bangun. Maka hasrat
kementerian adalah untuk kita benar-benar memastikan setiap aset, setiap bantuan, setiap
apa pun manfaat daripada kementerian ini mesti sampai kepada golongan sasar iaitu mereka
yang benar-benar berhasrat menjadi dan mereka memang berkerjaya sebagai seorang
nelayan yang kita anggap sebagai nelayan tulen. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Puan Rusnah binti Aluai [Tangga Batu],"Di Tangga Batu Tuan Yang di-Pertua,
terdapat lebih kurang 200 orang nelayan. Jadi, penambakan laut yang dibuat secara besar-
besaran di Melaka beberapa tahun dulu telah memberikan banyak kesan negatif kepada
nelayan, di mana aras laut menjadi lebih tinggi. Jadi apabila aras laut menjadi lebih tinggi ini,
nelayan-nelayan yang ingin menyungkur geragau, istilah dia ialah menyungkur untuk
membuat cencaluk dan belacan adalah terjejas. Apabila aras laut menjadi tinggi di pantai,
nelayan-nelayan yang kurang berkemampuan untuk pergi ke tengah laut untuk tangkapan
yang lebih memberangsangkan, hanya boleh beraktiviti di pantai dan pendapatan mereka
adalah kurang. Jadi saya ingin bertanya, adakah kerajaan akan meneruskan kerana ada
cakap-cakap yang mengatakan bahawa subsidi petrol, bantuan sara hidup dan juga bantuan
intensif RM0.10 sekilo bagi hasil tangkapan akan dihapuskan.
Sebelum itu, saya juga ingin mengambil kesempatan mengucapkan takziah kepada
keluarga pelajar MiCoST, Allahyarham anakanda Muhammad Syafiq, 18 tahun dan
keluarganya kerana terkorban semalam di Pantai Puteri. Saya harap ia bukanlah kerana
penambakan laut yang telah meninggikan aras laut. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua, soalan daripada Yang
Berhormat Tangga Batu itu berkaitan dengan isu-isu penambakan laut ataupun isu-isu yang
melibatkan tentang pencemaran akibat daripada mungkin bahan-bahan kimia ataupun
aktiviti-aktiviti yang di luar daripada kawalan kita yang berlaku di Selat Melaka."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Haji Salahuddin bin Ayub,"Saya bagi pihak kementerian mengharapkan supaya Yang Berhormat Tangga Batu
hanya mendengar cakap saya sahaja. Jangan dengar cakap orang lain. Dengar cakap saya
itu maknanya kenyataan rasmi daripada Kementerian Pertanian dan Industri Asas Tani. Saya
ucap terima kasih kepada Yang Berhormat Tangga Batu kerana memberikan soalan itu.
Jaminan yang diberikan oleh kerajaan adalah sebarang elaun, sebarang bantuan, insentif
yang telah pun termaktub di dalam peruntukan kementerian ini sejak tahun 2008 akan
dipastikan sampai dan didapati kepada golongan sasar iaitu nelayan.
Kita akan melihat daripada masa ke semasa tentang keperluan-keperluan
termasuklah pelan mitigasi yang akan kita lakukan terhadap isu spesifik yang berlaku kepada
nelayan di tempat Yang Berhormat di Tangga Batu di mana suatu projek komuniti yang
dilaksanakan oleh SIRIM Berhad yang bertajuk Inovasi Bed Geotextile di bawah program
MOSTI Social Innovation (MSI).
Jadi saya rasa untuk tujuan memelihara hakisan pantai ini dan isu-isu yang lain ini,
ia akan dapat kita atasi secara spesifik. Saya yakin dan percaya bahawa nasib ataupun
kedudukan para nelayan ini sama ada mereka nelayan pantai, nelayan laut dalam, kita akan
pastikan mereka mendapat dan kalau berlakunya isu-isu semasa yang melibatkan
pencemaran ataupun hakisan pantai, itu akan kita rundingkan secara profesional dengan
kementerian-kementerian lain yang terlibat. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Dr. Noraini binti Ahmad [Parit Sulong],"Terima kasih saya ucapkan kepada
Tuan Yang di-Pertua Dewan pada pagi ini. Terima kasih juga saya ucapkan kepada Yang
Berhormat Menteri.
Saya kira dalam jawapan kepada soalan asal tadi, Yang Berhormat ada menyatakan
mengenai kemungkinan ataupun mengenai sara hidup nelayan ini akan diteruskan. Untuk
makluman Yang Berhormat, kawasan Parlimen Parit Sulong ini mempunyai hampir 1,000
nelayan yang mendaftar.
Jadinya soalan tambahan saya adalah apakah perancangan kementerian, selain
daripada bergantung kepada elaun sara hidup ini, perancangan kementerian untuk
membantu meningkatkan sumber pendapatan kepada institusi nelayan ini? Saya bagi contoh.
Adakah pihak kementerian ingin memperbanyakkan lagi pasar-pasar nelayan ataupun
pembinaan togok-togok bagi mereka ini boleh meningkatkan pendapatan apabila kurangnya
pendapatan mereka disebabkan keadaan musim yang tidak menentu? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua, terima kasih soalan
tambahan dari Yang Berhormat Parit Sulong. Saya ingin memberikan penjelasan di sini
bahawa dalam perancangan masa depan kementerian ini, yang pertama sekali, kita akan
melaksanakan program pemutihan. Adalah perlu untuk kita memastikan database kita adalah
terkini, efisien dan dengan database itulah kita akan membangunkan kembali bagaimana kita
melihat secara spesifik tentang kategori nelayan-nelayan yang mencari makan daripada kerja
nelayan ini. Daripada situlah nanti kita akan melihat bagaimanakah nilai tambah atau value
change itu akan dapat kita pastikan.
Saya setuju dengan Yang Berhormat tadi bahawa di samping kita melihat tentang
kedudukan taman-taman laut kita, saya rasa perlu untuk kita tambah togok. Togok ini adalah
bahasa orang Johor ini. Tapi togok ini adalah di mana kita meletakkan rumah-rumah tiruan
ikan ini untuk ikan itu membiak dan ini adalah suatu perbincangan berterusan dengan pihak
taman laut supaya kita dapat dua matlamat iaitu dari segi alam sekitar, pemeliharaan togok
itu ataupun taman laut itu terpelihara tetapi dalam masa yang sama ikan-ikan itu boleh
membiak.
Yang kedua, Yang Berhormat, kita harus mengunjurkan pelan tindakan yang lebih
efisien. Kalau hanya bergantung dengan laut, saya rasa tidak mungkin kita dapat
meningkatkan pendapatan nelayan ini. Maka dengan penemuan-penemuan baharu
kementerian, hasil daripada penyelidikan MARDI, kita ada variety baru nanas, sebagai contoh
MD2, yang begitu popular. Tanah-tanah belakang rumah ataupun nelayan yang memiliki
tanah ini, kita akan galakkan menanam tanaman ini. Kita ada rambutan baharu, klon paling
baharu iaitu mutiara merah, mutiara madu yang mahal harganya di pasaran. Hari ini, Tuan
Yang di-Pertua, rambutan kalau pergi beli tepi jalan tidak ada lagi 20 sen, 30 sen tapi RM1,
RM2— mahal hari ini. Jadi produk-produk yang seperti ini kita akan galakkan supaya mereka
menjadikan tanaman-tanaman ini sebagai tanaman sampingan yang boleh menambahkan
pendapatan mereka.
Demikian juga saya rasa di masa depan varieties baru ini seperti MD2 dan rambutan
ini akan dapat juga menembusi pasaran khasnya Tanah Besar China yang saya rasa kalau
kita dapat untuk menyelesaikan isu-isu protokol kita dengan Tanah Besar China ini, saya rasa
lebih banyak lagi buah-buahan tempatan ini akan dapat kita eksport dan sekali gus akan
dapat meningkatkan pendapatan petani dan nelayan-nelayan kita. Terima kasih."
