level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Ahmad Fahmi bin Mohamed Fadzil [Lembah Pantai],"minta  Perdana
Menteri menyatakan, adakah kerajaan berhasrat untuk mengawal selia sektor ekonomi gig,
contohnya berkait skim pembayaran Syarikat Foodpanda, demi membela nasib dan
kebajikan pekerja-pekerja ekonomi gig."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Perdana Menteri [Tun Dr. Mahathir bin Mohamad],"Tuan Yang di-Pertua, sebagai
mana Ahli Yang Berhormat sedia maklum, gig economy adalah sistem pasaran terbuka, di
mana pekerja bebas, dengan izin, independent workers mengikat kontrak kerja untuk
melaksanakan sesuatu projek dalam jangka masa tertentu dan kebiasaannya dilaksanakan
secara freelance. Ia kini menjadi trend semasa dan kerajaan mendapati gig economy mampu
menjadi sumber pertumbuhan ekonomi baharu dan memberi peluang kepada rakyat
meningkatkan pendapatan serta taraf hidup mereka.
Sebagai satu trend yang baru, di mana pekerjaan kini lebih fleksibel, kerajaan
menghadapi cabaran dalam penjagaan kebajikan para pekerja yang terlibat dengan gig
economy ini berikutan hubungan master and servant dan hubungan pekerjaan, dengan izin,
employment relationship dengan majikan yang kurang jelas.
Malah, kerajaan sedar akan implikasi gig economy ini terhadap ekonomi tradisional
serta perlindungan hak pekerja. Justeru, kerajaan telah mengambil beberapa inisiatif berikut
dengan objektif untuk memanfaatkan gig economy dan dalam masa yang sama, kepentingan
pengguna dan pekerja kekal terjamin. Antara inisiatif tersebut adalah:
(i) penubuhan jawatankuasa khas dianggotai oleh Kementerian
Belia dan Sukan, Kementerian Sumber Manusia dan
Kementerian Perdagangan Dalam Negeri dan Hal Ehwal
Pengguna. Jawatankuasa ini akan merangka penyelesaian
jangka panjang terhadap isu-isu berkaitan gig economy di
negara ini;
(ii) Kementerian Sumber Manusia akan menjalankan kajian
terperinci daripada segi takrifan perundangan berhubung
terma-terma dan syarat-syarat pekerjaan dalam industri
kategori gig economy, selaras dengan perubahan trend
ekonomi di bawah perkembangan Industri 4.0;
(iii) melaksanakan regulatory sandbox untuk dikaji oleh semua
badan regulatory ataupun regulators, termasuk Bank Negara
Malaysia sebagai langkah memenuhi trend masa hadapan
dalam menggalakkan aktiviti berkaitan teknologi baru; dan
(iv) memberikan tumpuan kepada gig economy sebagai sumber
pertumbuhan ekonomi baru, mampan dan inklusif dalam
merangka Rancangan Malaysia Ke-12, 2021-2025.
Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Ahmad Fahmi bin Mohamed Fadzil [Lembah Pantai],"Terima kasih Tuan
Yang di-Pertua. Terima kasih Yang Amat Berhormat Perdana Menteri.
Seperti yang kita sedia maklum, di kalangan pemandu ataupun riders Foodpanda
ada 13 ribu yang bekerja. Di GrabFood ada lebih kurang 10 ribu, di Grab drivers ada lebih
kurang 150 ribu. World Bank pula menganggarkan 26 peratus daripada rakyat Malaysia yang
bekerja akan bekerja sebagai freelance. Maksudnya, ekonomi gig ini adalah satu ekonomi
yang besar. Saya ucapkan tahniah.
Cuma persoalannya, adakah jawatankuasa ini juga akan menyentuh perkara-
perkara seperti isu KWSP, isu PERKESO? Ini kerana ramai yang bekerja, panjang masanya.
Sesetengah mereka bekerja 12 hingga 13 jam, tanpa berhenti untuk mendapatkan gaji yang
agak baik, dalam RM6,000 kepada RM7,000. Jadi, bagaimana pandangan kerajaan dan
Yang Amat Berhormat Perdana Menteri tentang work and life balance? Sebagai seorang
doktor, mungkin boleh berikan pandangan juga. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tun Dr. Mahathir bin Mohamad,"Tuan Yang di-Pertua, memang kerajaan amat
prihatin terhadap nasib pekerja yang terlibat dalam gig economy ini. Bagi pekerja biasa,
sudah ada peraturan-peraturan berkenaan dengan simpanan wang dan pencen serta KWSP.
Akan tetapi bagi gig economy ini yang tidak mengikut apa-apa peraturan yang dikenali
sekarang ini, kerajaan terpaksa memeriksa apakah kepentingan pekerja-pekerja terlindung
ataupun tidak."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tun Dr. Mahathir bin Mohamad,"Pada masa ini, kita masih membuat kajian kerana sistem ini adalah sistem yang
baharu yang dibuat kerana perhubungan yang mudah boleh dibuat antara pekerja dengan
majikan. Ini cara baharu mereka bekerja dan kita dapati bahawa ramai yang mendapat
manfaat daripada gig economy ini. Oleh sebab itu kita perlukan kekalkan sistem ini tetapi kita
hendak supaya diadakan peraturan yang melindungi hak pekerja, Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Seri Haji Ahmad bin Haji Maslan [Pontian],"Terima kasih Tuan Yang di-
Pertua, Yang Amat Berhormat Langkawi. Semakin ramai rakyat sekarang ini membuat kerja
sambilan, sama ada mereka melaksanakan bawa GrabTaxi atau GrabFood, Foodpanda. Apa
pandangan Yang Amat Berhormat Perdana Menteri tentang kerja sambilan?
Apakah pandangan Yang Amat Berhormat Perdana Menteri tentang berniaga atas
talian, business online, adakah perkara ini juga perlu guideline dan garis panduan, bukan
hanya mereka yang bekerja sepenuh masa? Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tun Dr. Mahathir bin Mohamad,"Tuan Yang di-Pertua, dalam keadaan yang mana
agak sukar bagi mereka yang mempunyai kebolehan ataupun kelulusan mencari kerja,
sistem gig economy ini memberi peluang kepada mereka menambah ataupun mendapat
pendapatan yang halal. Mereka bekerja sendirian tetapi pekerja sendirian ini tidak termasuk
dalam golongan pekerja biasa yang menikmati beberapa perlindungan yang diadakan oleh
kerajaan.
Kita tidak dapat hentikan sistem ini kerana ramai daripada rakyat mendapati bahawa
sistem ini memberi peluang kepada mereka menambah pendapatan mereka ataupun bagi
yang menganggur mencari sedikit pendapatan yang boleh menampung keperluan hidup
mereka."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Mohd Shahar bin Abdullah [Paya Besar],"Terima kasih Tuan Yang di-
Pertua, terima kasih Yang Amat Berhormat Perdana Menteri. Masalah pokoknya adalah
pengangguran anak muda 10.8 peratus, tiga kali ganda daripada jumlah peratusan
pengangguran nasional.
Akan tetapi, apa yang saya hendak bertanya kepada Yang Amat Berhormat
Perdana Menteri, adakah Yang Amat Berhormat Perdana Menteri akan menggubal satu rang
undang-undang? Ini kerana kita faham dalam gig economy ini, currency atau mata wang yang
diniagakan, sama ada dua fiat currency atau cryptocurrency.
Akan tetapi, adakah Malaysia sekarang ini bergerak ke arah untuk melihat
cryptocurrency tersebut. Ini kerana saya risau Yang Amat Berhormat Langkawi banyak
jenayah dark web ini akan menyebabkan anak-anak muda mencari jalan untuk keluar
daripada masalah pengangguran kerana mereka hendak pendapatan yang lebih. Terima
kasih, Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Yang di-Pertua,Agak lari daripada soalan asal ya? Cryptocurrency.
