level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Syed Ibrahim bin Syed Noh [Ledang],"minta  Menteri Perdagangan Dalam
Negeri dan Hal Ehwal Pengguna menyatakan perkembangan rancangan percubaan (pilot
project) bagi program Food Bank Malaysia bersama pasar raya utama di seluruh negara
sebelum ia dilaksanakan di seluruh negara pada awal tahun hadapan (2019) dan apakah
matlamat program Food Bank Malaysia tersebut dan siapakah golongan sasarnya."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna [Datuk Seri Saifuddin Nasution bin Ismail],"Assalamualaikum warahmatullahi wabarakatuh. Tuan Yang
di-Pertua, terima kasih sahabat saya daripada Yang Berhormat Ledang. Program Food Bank
Malaysia ini satu inisiatif baru iaitu kita bercadang untuk mengumpul lebihan makanan
daripada sumber, kemudian diagihkan kepada golongan penerima terdiri daripada mereka
yang kurang berkemampuan.
Tuan Yang di-Pertua, SWCorp. mengeluarkan satu statistik tentang lebihan
makanan sehari 3,000 tan yang masih baik, masih elok, masih selamat untuk dimakan.
Sejumlah 3,000 tan ini Tuan Yang di-Pertua dan rakan-rakan Ahli Yang Berhormat, kalau
hendak disajikan makanan, ia boleh menyediakan atau menghidangkan makanan kepada
hampir dua juta orang. Akan tetapi itulah yang kalau tidak diselamatkan akan terbuang.
Ada empat tonggak utama yang membentuk objektif program ini. Pertama, ini satu
Inisiatif Peduli Rakyat. Kedua, kita hendak tingkatkan kesedaran pengguna siapkan makanan
sekadar yang perlu. Ketiga, supaya ada pengurusan lebihan makanan ini dibuat secara lebih
sistematik. Keempat, kita juga akan ikut membantu industri peruncitan di Malaysia dalam
menguruskan lebihan makanan ini.
Sudah tentu objektifnya sekali gus akan membantu meringankan kos sara hidup
golongan tersebut. Mereka dapat jimatkan perbelanjaan. Kalau kita dapat agihkan kepada
seorang ibu tunggal yang ada lima orang anak, yang kerjanya cuma ambil upah membasuh
pinggan di warung, kita ketuk pintu rumah dia dengan buah-buahan, sayur-sayuran, kek, roti
dan makanan lebihan yang bernilai RM30, hari itu dia tidak payah pergi pasar malam, dia ada
disposable income RM30 untuk esok bagi belanja anak ke sekolah.
Tuan Yang di-Pertua, kita juga bercadang melalui program ini hendak mewujudkan
struktur pengurusan lebihan makanan yang lebih tersusun dan lebih sistematik. Kemudian
dapat mengatasi pembaziran makanan. Pilot project sedang berjalan sekarang sehingga
bulan Disember di beberapa buah negeri dan kita bercadang roll outnya akan dibuat mulai
bulan Januari tahun hadapan. Data penerima itu kita dapat daripada jawatankuasa masjid,
daripada pejabat zakat, daripada data eKasih, Jabatan Kemajuan Masyarakat dan pelbagai
lagi data. Itu adalah hasrat yang sedang kita usahakan di peringkat Kementerian
Perdagangan Dalam Negeri dan Hal Ehwal Pengguna. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat Menteri. Sekarang saya jemput Yang Berhormat Ledang untuk mengemukakan
soalan tambahan pertama dalam tempoh 30 saat."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Syed Ibrahim bin Syed Noh [Ledang],"Terima kasih Tuan Yang di-Pertua.
Soalan tambahan saya, 3,000 tan merupakan jumlah yang sangat besar. Itu adalah lebihan
tetapi berapakah jumlah penerima bantuan ini? Siapakah rakan-rakan strategik pihak
kementerian dalam melaksanakan program ini kerana ini program yang baik."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon],"Silakan Yang Berhormat
Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna untuk menjawab dalam
tempoh masa 2 minit 30 saat."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Seri Saifuddin Nasution bin Ismail,"Terima kasih Tuan Yang di-Pertua.
Rukun kejayaan program ini mesti ada penyumbang. Kementerian ini adalah kementerian
yang menguruskan lesen peruncitan, TESCO Stores Malaysia, AEON, AEON Big, GCH
Retail Malaysia, TF Value-Mart, My Hero Hypermarket. Mydin, Lulu, Econsave Cash and
Carry dan 99 Speedmart Sdn. Malaysia yang sekarang ini telah pun kita runding dan
bersetuju untuk ikut terlibat. Manakala Food Aid Foundation dan Kechara Food Bank, satu
kumpulan NGO yang telah lama bergerak dan di Pulau Pinang Tuan Yang di-Pertua, negeri
Tuan Yang di-Pertua sendiri, pernah jadi wakil rakyat, ada satu lagi yang namanya Mutiara
Food Bank. Merekalah yang memulakan program ini di Pulau Pinang dan kementerian
mengambil model itu untuk dilaksanakan di peringkat negeri.
Setakat kita laksanakan pilot project ini Tuan Yang di-Pertua, berjalan di Melaka,
Negeri Sembilan, Selangor, Kuala Lumpur, Johor. Di Johor, mereka pergi ke kampung Orang
Asli. Jabatan Agama Islam Johor terlibat, pelajar-pelajar UTM terlibat, pelbagai pertubuhan
NGO ikut membabitkan diri."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Seri Saifuddin Nasution bin Ismail,"Setakat kita laksanakan daripada Ogos hingga Disember, saat saya sedang
bercakap ini sekarang, kita telah mengumpulkan sebanyak 835,000 kilogram lebihan
makanan. 835,000 kilogram lebihan makanan ini boleh kita hidangkan kepada 25,000 ahli isi
rumah setakat berjalan sekarang. So, impaknya itu besar. Sebab itu saya hendak ambil
peluang ini mengajak rakan-rakan Ahli Yang Berhormat ikut membantu memberikan
sumbangan tenaga dan memperkenalkan badan-badan bukan kerajaan yang mahu ikut
sama terlibat. Saya juga telah memanggil semua Exco kepenggunaan negeri-negeri untuk
ikut sama-sama menyusun dan merancang dan selepas ini pilot projek kami akan sampai ke
Kelantan juga dalam masa terdekat ini sebelum roll out di seluruh negara mulai tahun
hadapan. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih Yang
Berhormat. Saya menjemput Yang Berhormat Jeli untuk mengemukakan soalan tambahan
yang kedua dalam tempoh 30 saat."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Sri Mustapa bin Mohamed [Jeli],"Assalamualaikum warahmatullahi
wabarakatuh. Saya ingin tahu Yang Berhormat Menteri mengenai agihan pecahan antara
penerima bandar dan luar bandar Yang Berhormat sebut tadi ada Orang Asli. Saya hendak
tahu sama ada akan ada kaedah untuk menetapkan peratusan bandar, luar bandar kerana
sebilangan besar miskin juga terdapat di luar bandar. Apakah kekangan kalau hendak
diperluaskan ke luar bandar khususnya di Kelantan. Terima kasih."
