level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Mordi anak Bimol [Mas Gading],"minta  Menteri Pembangunan Usahawan
menyatakan secara terperinci, tentang pelaksanaan Program Satu Daerah Satu Industri
(SDSI) seperti jumlah daerah yang terlibat, jenis industri yang diusahakan, jumlah atau bentuk
bantuan bagi sesebuah industri di sesebuah daerah serta contoh-contoh daerah yang telah
berjaya dalam program tersebut."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Pembangunan Usahawan [Tuan Mohd Redzuan Yusof],"Tuan Yang di-
Pertua, Program Satu Daerah Satu Industri merupakan program pembangunan ekonomi
yang dijalankan oleh komuniti setempat berasaskan kepada produk atau perkhidmatan unik
yang beridentitikan sebuah daerah. Sehingga kini, seramai 7,212 usahawan SDSI telah
berdaftar dengan lima kementerian peneraju, mengikut kluster seperti berikut:
(i) Kementerian Pertanian dan Industri Asas Tani (MOA) sebagai
peneraju kluster produk makanan dan minuman;
(ii) Kementerian Pelancongan sebagai peneraju kluster
homestay;
(iii) Kementerian Pembangunan Luar Bandar sebagai peneraju
kluster produk perkhidmatan kesihatan;
(iv) Perbadanan Kemajuan Kraf Tangan Malaysia di bawah
MOTAC sebagai peneraju kluster produk kraf; dan
(v) Kementerian Perdagangan Antarabangsa dan Industri (MITI)
sebagai peneraju kluster promosi, pemasaran dan
pembangunan keusahawanan yang telah dipindahkan kepada
Kementerian Pembangunan Usahawan (MED).
Antara produk utama Program SDSI adalah kluster makanan dan minuman,
kerepek, kek lapis, produk sejuk beku, dan ready to cook paste.
Kluster produk dan perkhidmatan kesihatan adalah kopi herba dan produk herba
kosmetik.
Kluster produk kraf serta aktiviti kebudayaan adalah batik, pewter, seramik, tekatan,
manik, mutiara dan songket.
Kluster homestay adalah ekonomi masyarakat desa.
Daerah-daerah yang terlibat termasuk daerah Sepang, Selangor menghasilkan
produk kerepek; daerah Lawas-Limbang, Sarawak menghasilkan produk ikan tahai; daerah
Kuala Kangsar, Perak menghasilkan produk seramik; daerah Keningau, Sabah menghasilkan
produk anyaman buluh, serta Homestay Kampung Santubong Sarawak, dan Homestay
Bangkulis, Selangor.
Bantuan dan sokongan yang disediakan di bawah SDSI kepada usahawan adalah
bantuan peningkatan kemahiran dan modal insan seperti Program Pembangunan Modal
Insan, latihan dan juga kursus-kursus. Bantuan prasarana dan mesin seperti penyediaan
bangunan prasarana, menaik taraf premis, program pembangunan produk dan bantuan
rangsangan ekonomi seperti geran dan pinjaman, program promosi serta perdagangan
eksport ke luar negara. Bantuan rangsangan perniagaan dan bantuan pemasaran produk
juga diberikan.
Tuan Yang di-Pertua, sebagai sebuah kementerian yang baru ditubuhkan pada 2
Julai 2018, Kementerian Pembangunan Usahawan (MED) bersedia menambah baik program
sedia ada dan akan melaksanakan proses rasionalisasi ke atas kesemua agensi yang
berkaitan dengan Program SDSI. Ini bertujuan untuk menaik taraf dan menambah baik
inisiatif-inisiatif yang telah dilaksanakan serta mengelakkan pertindihan kerja, pembaziran
belanjawan dan mengurangkan kerenah birokrasi. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Mordi anak Bimol [Mas Gading],"Terima kasih Yang Berhormat Menteri. Jadi
soalan tambahan saya, adalah adakah program ini atau industri yang dimaksudkan ini terhad
kepada produk-produk sampingan seperti hasil kraf tangan atau makanan yang telah
diproses seperti kerepek ataupun keropok.
Jadi apa yang saya mahu tahu adalah adakah hasil tani seperti buah-buahan dan
sayur-sayuran atau madu seperti madu lebah dan madu kelulut juga termasuk dalam program
ini? Sejauh manakah keberkesanan pemasaran produk yang dibantu oleh pihak
kementerian? Ini kerana apa yang saya lihat di kebanyakan kawasan terutamanya di
kawasan luar bandar terlalu banyak produk yang diperkenalkan tetapi pemasaran tidak ada.
Maksudnya tidak ada bantuan dari segi pemasaran produk.
Contohnya di kawasan saya sendiri, Skim Penternakan Ikan Keli, skim penternakan
macam-macam lagi yang diperkenalkan tetapi akhirnya produk-produk itu untuk makanan diri
sendiri sahaja. Untuk penggunaan keluarga tersebut sahaja, tidak ada pemasaran di
peringkat yang lebih tinggi. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Mohd Redzuan Yusof,"Terima kasih Yang Berhormat. Soalannya nampak
ada dua  bahagian. Nombor satu, boleh saya rumuskan iaitu kita sentiasa akan
menggalakkan produk-produk lain untuk diusahakan di bawah SDSI tadi.
Nombor dua, dari segi penggunaannya atau pemasarannya, the economics of skills
yang kita akan tambah baik untuk memastikan supply chain itu secara menyeluruh."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Mohd Redzuan Yusof,"Sekiranya ada pasaran yang menggalakkan, kita akan memberi bantuan seperti
yang saya sebutkan tadi dari segi meningkatkan prasarana yang kita boleh wujudkan di
dalam Kementerian Pembangunan Usahawan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Khoo Poay Tiong [Kota Melaka],Soalan tambahan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Mohd Shahar bin Abdullah [Paya Besar],Paya Besar.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datin Mastura binti Mohd Yazid [Kuala Kangsar],[Bangun]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Khoo Poay Tiong [Kota Melaka],[Bangun]
