level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
PEMSYHURAN TUAN YANG DI-PERTUA,PERUTUSAN DARIPADA DEWAN RAKYAT,,1000,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya telah menerima satu
perutusan daripada Dewan Rakyat yang meminta Dewan Negara ini mempersetujukan
rang undang-undang yang telah diluluskan oleh Dewan Rakyat.
Saya menjemput Setiausaha membacakan Perutusan itu sekarang."
PEMSYHURAN TUAN YANG DI-PERTUA,PERUTUSAN DARIPADA DEWAN RAKYAT,,1000,ANNOTATION,[Setiausaha membacakan Perutusan]
PEMSYHURAN TUAN YANG DI-PERTUA,PERUTUSAN DARIPADA DEWAN RAKYAT,,1000,Tuan Yang di-Pertua,"“11 Disember 2018
**Perutusan Daripada Dewan Rakyat Kepada Dewan Negara**
Tuan Yang di-Pertua Dewan Negara,
Dewan Rakyat telah meluluskan rang undang-undang yang berikut dan
meminta Dewan Negara mempersetujukannya:
1. (DR. 25 / 2018) Rang Undang-undang Universiti dan Kolej
Universiti (Pindaan) 2018;
2. (DR. 26 / 2018) Rang Undang-undang Institusi Pendidikan
Tinggi Swasta (Pindaan) 2018;
3. (DR. 27 / 2018) Rang Undang-undang Institusi-institusi
Pelajaran (Tatatertib) (Pindaan) 2018;
4. (DR. 32 / 2018) Rang Undang-undang Maktab Kerjasama
(Pemerbadanan) (Pindaan) 2018; dan
5. (DR. 34 / 2018) Rang Undang-undang Pengangkutan Jalan
(Pindaan) 2018.
Yang Ikhlas,
t.t
YANG DI-PERTUA DEWAN RAKYAT”"
PEMSYHURAN TUAN YANG DI-PERTUA,PERUTUSAN DARIPADA DEWAN RAKYAT,,1000,Tuan Yang di-Pertua,Silakan Yang Berhormat Menteri.
PEMSYHURAN TUAN YANG DI-PERTUA,URUSAN MESYUARAT,,1000,Timbalan Menteri Hal Ehwal Ekonomi [Dr. Mohd Radzi bin Md Jidin],"Tuan
Yang di-Pertua, mengikut Peraturan Mesyuarat 66(2), saya mohon memaklumkan
supaya rang undang-undang yang tersebut di dalam perutusan itu dibacakan kali yang
kedua dan ketiganya di Mesyuarat ini."
PEMSYHURAN TUAN YANG DI-PERTUA,URUSAN MESYUARAT,,1000,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Menteri, baiklah. Silakan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Khairul Azwan Harun,"minta Menteri Hal Ehwal Ekonomi menyatakan,
apakah resolusi yang telah dicapai pada Kongres Masa Depan Bumiputera, dan apakah
pencapaian semasa yang telah dicapai kongres tersebut."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Menteri Hal Ehwal Ekonomi [Dr. Mohd Radzi bin Md Jidin],"Tuan
Yang di-Pertua, untuk makluman Ahli Yang Berhormat, Kongres Masa Depan
Bumiputera dan Negara 2018 atau KBN 2018 yang telah diadakan pada 1 September
2018 yang lalu merupakan platform penting kepada kerajaan baharu untuk
memperkasakan Agenda Ekonomi Bumiputera. Kerajaan Pakatan Harapan komited
untuk melaksanakan resolusi yang dicadangkan oleh kongres berdasarkan kepada
kajian dan penelitian yang telah dan sedang diperhalusi.
Kongres Ekonomi Bumiputera telah diadakan beberapa kali sebelum ini. Namun
begitu, suasana dan cabaran semasa adalah berbeza dengan beberapa dekad yang lalu.
Maka KBN 2018 dianjurkan untuk mendapatkan maklum balas daripada pelbagai pihak
berkepentingan bumiputera selaras dengan cabaran semasa. Kongres ini telah
mendapat penyertaan yang amat menggalakkan bermula daripada sesi pra kongres.
Seramai lebih 300 pakar rujuk bumiputera daripada pelbagai bidang telah menyumbang
buah fikiran dan idea. Manakala seramai 2500 peserta termasuk dari Sabah dan Sarawak
telah menyertai kongres tersebut.
Peserta kongres telah mengambil bahagian aktif sepanjang kongres
berlangsung. Yang Amat Berhormat Perdana Menteri di dalam ucaptama perasmian
telah melontarkan beberapa gagasan baharu untuk menggesa satu anjakan minda dalam
kalangan bumiputera dan orang Melayu. Antaranya ialah agar mereka mempunyai ilmu
dan kemahiran, memiliki nilai-nilai moral, integriti dan etika yang baik, bersedia untuk
bersaing serta menolak rasuah. Kenyataan Yang Amat Berhormat Perdana Menteri
tersebut jelas menunjukkan komitmen kerajaan baharu untuk menjadi sebuah kerajaan
yang *business friendly,* dengan izin, dan mendukung usaha untuk memberdayakan
ekonomi bumiputera dan orang Melayu.
Pembentangan oleh Yang Berbahagia Tan Sri Abu Kassim Mohamed, Ketua
Pengarah Pusat Governan Integriti dan Antirasuah Nasional (GIACC) yang menekankan
soal nilai dan integriti telah menjadi teras utama dalam kongres ini dan mendapat
sambutan yang cukup positif daripada peserta Komuniti Ekonomi Bumiputera (KEB). Ini
menunjukkan satu pendekatan dan penerimaan yang berbeza di kalangan usahawan
bumiputera. Peserta menerima baik saranan GIACC untuk memperkukuh sistem
penyampaian dan penyertaan orang Melayu dan bumiputera serta mendukung tindakan
tegas terhadap mereka yang mensabotaj ekonomi.
Kongres ini telah menghasilkan 63 resolusi merangkumi empat bidang fokus
iaitu nilai, moral dan etika, pendidikan dan modal insan, pemilikan dan penciptaan
kekayaan serta keusahawanan dan perniagaan. Sebahagian daripada cadangan resolusi
tersebut telah diambil kira dalam hala tuju strategi dan inisiatif Kajian Separuh Penggal
RMK-11 (KSP RMKe-11). Antara cadangan resolusi yang telah dikemukakan adalah
seperti berikut:
(i) menjadikan Kongres Bumiputera Nasional sebagai platform
untuk memantau pelaksanaan resolusi, menepati niat serta
aspirasi komuniti bumiputera;
(ii) menstrukturkan semula agensi sedia ada supaya lebih efektif
dan efisien serta bebas daripada campur tangan politik;
(iii) memperkasa agensi sedia ada untuk mengawal selia dan
melibatkan diri dalam pembangunan tanah rizab Melayu dan
tanah wakaf;
(iv) menubuhkan jawatankuasa tindakan khusus yang melibatkan
kementerian dan agensi untuk mengkaji dasar dan akta di
peringkat Persekutuan dan negeri dan;"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Menteri Hal Ehwal Ekonomi [Dr. Mohd Radzi bin Md Jidin],"(v) mewujudkan pangkalan data bersepadu atau *integrated
database*, dengan izin, dan boleh diakses daripada pelbagai
agensi sedia ada menuju ke arah inisiatif data raya atau *big
data*.
Kerajaan komited untuk memastikan agenda bumiputera agar terus kekal
sebagai agenda nasional. Dalam hal ini, tonggak kedua dalam Dokumen KSP RMKe-11
telah memberi penekanan khusus kepada strategi memperkukuh KEB. Ini termasuk
inisiatif untuk memperkukuh keberkesanan institusi dan program, memperkasa
pendidikan dan modal insan, meningkatkan kawalan efektif dan kemampanan dalam
pemilikan ekuiti korporat, meningkatkan pemilikan kekayaan serta membina KEB yang
berdaya tahan dan mampan.
Ahli Yang Berhormat boleh merujuk dalam Bab 11 di muka surat 11-13,
Dokumen KSP RMKe-11 yang mencerakinkan strategi dan inisiatif secara terperinci.
Sekian, terima kasih."
