level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,ANNOTATION,"[Timbalan Yang di-Pertua (Dato' Ramli bin Dato' Mohd Nor)
mempengerusikan Mesyuarat]"
,"UCAPAN TAKZIAH KEPADA AHLI KELUARGA
ALLAHYARHAMAH PUAN NATRAH BINTI ISMAIL",,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor],"*Bismillahi Rahmani
Rahim*. Sebelum kita mulakan sesi Dewan pada hari ini, ada pengumuman iaitu ucapan
takziah kepada keluarga Puan Natrah binti Ismail, Mantan Yang Berhormat Sekijang.
Ahli-ahli Yang Berhormat dengan perasaan yang amat dukacita dan sedih, saya ingin
mengumumkan kepada Ahli-ahli Yang Berhormat sekalian bahawa Puan Natrah binti Ismail,
Mantan Ahli Parlimen Sekijang telah kembali ke rahmatullah pada hari Khamis, 2 November
2023.
Saya bagi pihak Ahli-ahli Dewan ini dan pihak Parlimen keseluruhannya ingin
merakamkan ucapan takziah kepada seluruh ahli keluarga Allahyarhamah Puan Natrah binti
Ismail. Saya mengharapkan seluruh ahli keluarga Allahyarhamah terus tabah dalam
menghadapi situasi ini. Kita berdoa moga-moga Allah SWT mencucuri rahmat ke atas
Allahyarhamah serta ditempatkan di kalangan orang-orang yang soleh serta beriman.
Untuk makluman, beliau telah berkhidmat sebagai Ahli Parlimen Sekijang semenjak
tahun 2018 sehingga 2022. Pada yang beragama Islam diminta sedekahkan Al-Fatihah
kepada Allahyarhamah Puan Natrah binti Ismail, manakala pada yang bukan beragama Islam
diminta bertafakur selama satu minit."
,"UCAPAN TAKZIAH KEPADA AHLI KELUARGA
ALLAHYARHAMAH PUAN NATRAH BINTI ISMAIL",,10.00 pagi,1000,ANNOTATION,[Ahlahli membaca al-Fatihah dan bertafakur]
,"UCAPAN TAKZIAH KEPADA AHLI KELUARGA
ALLAHYARHAMAH PUAN NATRAH BINTI ISMAIL",,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor],"Sekian, terima kasih."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor],"Untuk memulakan
sesi pada hari ini, saya mempersilakan Dato' Mohd Isam bin Mohd Isa, Yang Berhormat
Tampin."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Dato' Mohd Isam bin Mohd Isa [Tampin],"Terima kasih Timbalan Yang di-Pertua.
*Bismillahi Rahmani Rahim*.
*Empat minggu sudah berlalu,
Tampin menanti setia menunggu;
Usah dibuang masa dan waktu,
soalan Tampin nombor satu.*"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Dato’ Mohd Isam bin Mohd Isa [Tampin],"minta Menteri Pertanian dan Keterjamian
Makanan menyatakan, jenis tanaman serta ternakan yang sedang diberikan tumpuan bagi
menambah baik Tahap Sara Diri (SSL) agar dapat meningkatkan keterjaminan dan
mengurangkan kebergantungan import makanan."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor],"Yang Berhormat
Menteri."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Timbalan Menteri Pertanian dan Keterjaminan Makanan [Tuan Chan Foong Hin],"Tuan Yang di-Pertua, *self-sufficiency ratio* (SSR) atau kadar sara diri merupakan pengukuran
terhadap kemampuan sesebuah negara untuk memenuhi keperluan domestik melalui
pengeluaran tempatan. Dalam konteks sekuriti makanan, Kementerian Pertanian dan
Keterjaminan Makanan (KPKM) memantau status bekalan lapan komoditi makanan utama
iaitu beras, sayur, buah, daging, ayam atau itik, telur ayam atau itik, daging lembu, susu segar
dan ikan makanan- *edible fish*.
SSR yang dicatatkan bagi bahan makanan utama negara pada tahun 2022 adalah
seperti berikut.
|       Bahan Makanan        | Peratus (%) |
|           Beras            |     62.6    |
|           Sayur            |     44.7    |
|            Buah            |     78.1    |
|        Daging lembu        |     14.7    |
|    Daging ayam dan itik    |     94.4    |
|    Telur ayam dan itik     |    108.9    |
|         Susu segar         |     57.3    |
| Ikan makanan (edible fish) |     90.2    |
Bagi menambah baik SSR dan meningkatkan keterjaminan makanan, KPKM
memfokuskan kepada komoditi tanaman dan ternakan seperti berikut. Pertama, padi.
Mempertingkatkan produktiviti padi menerusi inisiatif SMART Sawah Berskala Besar (SMART
SBB) menerusi model Mini Sekinchan dan projek perintis penanaman padi lima musim dalam
dua tempoh dua tahun. Matlamat melaksana Program SMART SBB adalah untuk mencapai
SSR beras negara kepada 75 peratus menjelang tahun 2025 dan 80 peratus menjelang tahun
2030.
Kedua, ternakan ruminan bagi penghasilan daging dan susu. Meningkatkan jumlah
bilangan ternakan ruminan bagi penghasilan daging lembu atau kerbau ke tahap SSR 50
peratus dan SSR 30 peratus bagi daging kambing dan bebiri dalam tempoh lima tahun 2021
ke-2025 melalui Pelan Strategik Pembangunan Industri Pedaging Negara (BIF Plan 2021-
2022). Pelan Strategik Pembangunan Industri Tenusu Negara- Dairy Plan 2021-2025, turut
dilancarkan dengan sasaran penambahan 20 juta liter susu segar ke arah mencapai SSR
100 peratus menjelang tahun 2025.
Sayur-sayuran dan buah-buahan yang mencatatkan SSR yang rendah serta kadar
import yang tinggi meningkatkan pengeluaran sayur-sayuran seperti halia, kubis dan cili serta
buah-buahan seperti kelapa. Dasar Agromakanan Negara 2.0, KPKM menyasarkan SSR
buah-buahan dan sayur-sayuran masing-masing sebanyak 83 peratus dan 79 peratus
menjelang tahun 2030 dan perikanan dan akuakultur, memperkasakan pengeluaran ikan
makanan melalui akuakultur yang menyasarkan pengeluaran akuakultur berbanding
perikanan tangkapan pada nisbah 60 ke-40 menjelang tahun 2030. Sekian, terima kasih."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor],"Yang Berhormat
Tampin, soalan tambahan."
