level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,,[Timbalan Yang di-Pertua **mempengerusikan Mesyuarat**]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,10.00 pagi,1000,,"dan Kerajaan Tempatan menyatakan:
(a) harga rumah di sekitar bandar-bandar besar melambung tinggi dan
menyebabkan golongan pertengahan sering menghadapi
kesukaran membeli hartanah. Apakah langkah-langkah yang
diambil bagi mengawal harga-harga rumah ini dan adakah
mekanisme atau badan untuk mengawal dan memantau harga-
harga rumah diwujudkan; dan
(b) penyelenggaraan rumah-rumah pangsa kos rendah terutamanya
amat tidak memuaskan hati penghuni-penghuni di rumah pangsa
tersebut. Apakah langkah-langkah yang telah diambil oleh
kementerian untuk mengatasi masalah ini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,10.00 pagi,1000,"Timbalan Menteri Kesejahteraan Bandar, Perumahan dan Kerajaan Tempatan [Datuk Halimah binti Mohd. Sadique]","Terima kasih Tuan Yang di-Pertua. Saya ucapkan
terima kasih kepada Yang Berhormat di atas soalan yang telah pun dikemukakan.
Untuk makluman Yang Berhormat, dalam usaha kerajaan untuk menstabilkan
harga rumah ini, kerajaan masih lagi berpegang kepada prinsip pasaran bebas iaitu free
market yang menentukan harga rumah melalui permintaan dan juga penawaran bagi
menggalakkan lagi pertubuhan industri perumahan di Malaysia. Tanggungjawab kerajaan
bagi memastikan supaya nasib rakyat yang berpendapatan rendah terbela dan tidak
ketinggalan dalam usaha untuk memiliki rumah ini, maka kerajaan hanya mengawal harga
rumah kos rendah (RKR) tidak melebihi daripada RM42,000 di kawasan Semenanjung
Malaysia dan tidak melebihi daripada RM50,400 bagi kawasan Sabah dan Sarawak.
Tuan Yang di-Pertua, Kerajaan Barisan Nasional, kerajaan yang
bertanggungjawab terhadap kesemua keperluan dan sentiasa mendengar kepada keluhan
dan juga rintihan rakyat. Maka kerana itu, kerajaan mengambil usaha untuk dilaksanakan
supaya dapat menstabilkan harga rumah seperti langkah-langkah yang dilaksanakan ialah:
(i) Cukai Keuntungan Harta Tanah;
(ii) melalui Nisbah Pembiayaan Perumahan; dan
(iii) melalui Garis Panduan Bank Negara bagi mengenakan syarat
yang lebih ketat kepada para peminjam bagi menjamin
kemampuan peminjam membayar balik pinjaman-pinjaman
mereka.
Selain daripada itu Tuan Yang di-Pertua, pada penghujung tahun 2010,
pengenaan nisbah pinjaman kepada nilai loan to value, dengan izin, sebanyak 70 peratus
ke atas individu yang memiliki lebih daripada dua pinjaman perumahan telah pun
melembapkan kenaikan harga rumah. Secara tidak langsung, ia juga dapat mengawal
jangkaan jangka pendek serta aktiviti-aktiviti spekulasi.
Pertumbuhan tahunan pemberian pinjaman kepada individu juga memberi dan
mempunyai tiga atau lebih pinjaman perumahan menurun dengan ketara daripada 14.5
peratus pada bulan November 2010 kepada 1.9 peratus pada bulan Disember 2012.
Pelaksanaan nisbah pinjaman kepada nilai ini oleh Bank Negara Tuan Yang di-
Pertua, telah memberikan kesan yang diharapkan oleh kerajaan dan telah memberikan
kesan yang diharapkan oleh rakyat dalam menyederhanakan pemberian pinjaman bank
bagi kegiatan yang berkaitan dengan pembelian harta kediaman untuk tujuan-tujuan
pelaburan dan spekulasi sambil mengekalkan akses kepada pembiayaan bagi pembeli-
pembeli rumah tulen yang mahu memiliki rumah.
Selain daripada itu Tuan Yang di-Pertua, kerajaan mengambil inisiatif mengawal
harga rumah dengan menambahkan lagi bekalan-bekalan rumah dalam pasaran di
kawasan-kawasan strategik di bandar, pinggiran bandar bagi membolehkan rakyat membeli
pada harga yang munasabah. Maka kerana itu, kerajaan mengambil beberapa inisiatif,
antaranya:
(i) membina lebih banyak rumah di bawah PPR bagi golongan
berpendapatan rendah;
(ii) Program Perumahan Rakyat 1Malaysia (PR1MA); dan
(iii) Program Rumah Mesra Rakyat 1Malaysia oleh SPNB.
Selain daripada itu Tuan Yang di-Pertua, bagi mengawal harga rumah, ia bukan
sahaja merupakan tanggungjawab kepada Kerajaan Persekutuan semata-mata. Ia juga
menjadi agenda nasional yang melibatkan Kerajaan Persekutuan dan juga kerajaan negeri,
penglibatan secara kolektif.
Maka dengan itu, tuntutan keperluan rumah oleh rakyat ini adalah merupakan satu
perkara paling asas dalam kehidupan setiap isi rumah. Maka kerana itu, kerajaan negeri
juga seharusnya memainkan peranan dalam usaha untuk mengawal harga dengan
memastikan bahawa kuota pemajuan perumahan swasta untuk rumah kos rendah dan
rumah mampu milik perlu dipatuhi.
Oleh kerana Tuan Yang di-Pertua, kerajaan negeri tidak sepatutnya mengambil
pendekatan yang mudah dengan melakukan kontra kepada kuota perumahan kos rendah
dan mampu milik yang mana pemaju diminta membayar jumlah tertentu berdasarkan
kepada unit yang tidak dibina kepada kerajaan negeri sebagai bayaran. Kerajaan negeri
pula tidak seharusnya memejamkan mata mengambil kontra kewangan yang ada dan tanpa
melaksanakan peranan selanjutnya untuk membina rumah-rumah murah dan juga mampu
milik yang diperlukan oleh rakyat.
Dalam usaha untuk mengawal harga rumah di pasaran ini Tuan Yang di-Pertua,
ada beberapa agensi yang memainkan peranan dan memantau. Bukan sahaja peranan dan
tanggungjawab KPKT semata-mata tetapi beberapa agensi dan jabatan dan kementerian
yang bertanggungjawab untuk meletakkan polisi fiskal kepada permasalahan yang
dibangkitkan:
(i) Bank Negara Malaysia menetapkan syarat-syarat pinjaman
perumahan;
(ii) Kementerian Kewangan menetapkan nilai dan juga kadar cukai
dan duti setem;
(iii) KPNDKK memantau kadar perubahan harga bahan binaan; dan
(iv) KPKT menetapkan Dasar Perumahan Negara sebagai pemacu
kepada transformasi industri perumahan.
Menjawab kepada persoalan Yang Berhormat bagi soalan (b) penyelenggaraan
rumah-rumah pangsa kos rendah dan sebagainya. Untuk makluman Yang Berhormat,
dalam pada setiap projek perumahan PPR dia melibatkan tiga fasa. Bagi peranan
kementerian yang pertama ialah pembiayaan. Kedua ialah perancangan. Ketiga ialah
pembinaan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,"Timbalan Menteri Kesejahteraan Bandar, Perumahan dan Kerajaan Tempatan [Datuk Halimah binti Mohd. Sadique]","Tanggungjawab kepada kerajaan negeri pula apabila selesai pembinaan kita serah
kepada kerajaan negeri. Kerajaan negeri bertanggungjawab untuk menentukan pengisian
dan penyelenggaraan. Maka kerana itu, tanggungjawab mengurus dan menyelenggarakan
rumah-rumah PPR ini adalah merupakan tanggungjawab bersama antara Kerajaan
Persekutuan, membantu seterusnya bersama-sama dengan kerajaan negeri dan yang
paling penting ia menjadi peranan dan tanggungjawab kepada masyarakat komuniti yang
menghuni rumah-rumah PPR itu.
Ini kerana apa Tuan Yang di-Pertua, kita perhatikan kepada sesetengah
perumahan PPR yang ada ini, tanggungjawab itu diserahkan bulat-bulat kepada kerajaan
semata-mata. Penduduk dan penghuni unit-unit rumah yang ada lepas tangan dan tidak
bersama-sama memainkan peranan untuk menentukan premis kedudukan mereka ini
berada dalam keadaan yang baik, selain daripada mengharapkan pemantauan yang
dijalankan oleh pihak PBT, kerajaan negeri dengan dibantu oleh Kerajaan Persekutuan.
Untuk makluman Yang Berhormat juga, kerajaan menyediakan peruntukan
sebanyak RM500 juta sepanjang Rancangan Malaysia Kesepuluh antara tahun 2011
hingga tahun 2015, untuk melaksanakan program penyelenggaraan yang kita panggil PPP.
Kita memberikan peruntukan kepada PBT untuk membantu menyelenggarakan perumahan-
perumahan PPR ini. Itu adalah bagi perumahan-perumahan awam yang dibina oleh
kerajaan. Bagi perumahan-perumahan swasta, kos sederhana dan kos rendah swasta,
kerajaan tubuhkan Tabung Penyelenggaraan 1Malaysia (TP1M) untuk membantu
menanggung bersama-sama menyumbang 90 peratus daripada kos keseluruhan untuk
penyelenggaraan dan baik pulih, menjadi tanggungan kepada kementerian melalui
tabungan ini dan 10 peratus pula ditanggung oleh pihak pengurusan.
Kita harap mudah-mudah Tuan Yang di-Pertua dengan segala usaha yang
dilaksanakan oleh kerajaan ini untuk menterjemahkan pembinaan satu juta rumah mampu
milik dalam manifesto yang telah pun diumumkan oleh Yang Amat Berhormat Perdana
Menteri dalam pilihan raya yang lepas untuk tempoh lima tahun ini, akan dapat
diterjemahkan dengan kerjasama pelbagai kementerian dan juga agensi yang ada. Terima
kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Dato’ Syed Ibrahim bin Kader,"Terima kasih Tuan Yang di-Pertua dan juga Yang
Berhormat Timbalan Menteri yang menjawab tadi.
Soalan tambahan saya ialah yang pertama, adakah disebabkan oleh ramai
pembeli dari negara-negara jiran yang menyebabkan harga rumah khususnya di kawasan
bandar meningkat dengan pantas sekali?
Keduanya, adakah kementerian memberi pendedahan kepada penghuni-
penghuni, kaedah menjaga kawasan kediaman mereka seperti yang berlaku di Singapura?
Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Datuk Halimah binti Mohd. Sadique,"Terima kasih Yang Berhormat. Soal faktor
kenaikan harga rumah ini Yang Berhormat, dia bukan kerana pembelian harta oleh
pemegang-pemegang pemilik asing yang ada. Dalam usaha untuk menentukan
perumahan-perumahan ini mampu dimiliki oleh rakyat tempatan dan faktor yang
menyebabkan kenaikan harga rumah ini, bukan disebabkan oleh perkara yang dinyatakan
oleh Yang Berhormat tadi.
Antara faktor yang menyebabkan kenaikan harga rumah ini Tuan Yang di-Pertua
ialah seperti permintaan dan penawaran yang tidak balance dan sebagainya. Aktiviti
spekulasi yang meningkatkan lagi kos bahan-bahan binaan dan peningkatan harga tanah,
kos buruh dan juga kemudahan dan perkhidmatan yang disediakan oleh pemaju. Untuk
menterjemahkan pemilikan rumah mampu milik kepada rakyat yang memerlukan, kerajaan
tidak ada kompromi kepada keadaan-keadaan seperti yang dinyatakan oleh Yang
Berhormat tadi. Terima kasih Yang Berhormat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Tuan Mohd. Khalid bin Ahmad,"Terima kasih Tuan Yang di-Pertua. Menyentuh
isu penyelenggaraan rumah pangsa, banyak insiden yang berlaku. Baru-baru ini berlaku di
ibu kota di mana lif yang tidak diselenggarakan telah menyebabkan kematian kanak-kanak
akibat tersepit.
Saya melihat soal kewangan. Kerjasama dan sikap penghuni serta peranan
kerajaan negeri termasuk PBT adalah antara faktor yang menyumbangkan kepada
sebahagian besar rumah pangsa berada dalam keadaan daif yang menyebabkan berlaku
pelbagai perkara. Soalan tambahan saya, bagaimana kementerian melihat kutipan yang
tidak memberangsangkan menjadi penyebab utama banyak kematian yang tidak disangka
dengan sebenar seperti lif, lampu, bayaran kutipan sampah, bayaran kebersihan dan
landskap.
Juga adakah kementerian dan PBT bercadang untuk mewajibkan penubuhan
Jawatankuasa Pengurusan bagi menguruskan bangunan untuk kepentingan bersama? Bagi
mana-mana rumah pangsa yang memenuhi spesifikasi yang ditetapkan agar isu-isu ini
boleh ditangani dengan baik. Apa pandangan kementerian?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Datuk Halimah binti Mohd. Sadique,"Terima kasih Yang Berhormat. Saya sudah
jelaskan tadi yang berhormat. Dalam urusan untuk menyelenggarakan PPR ini ia menjadi
tanggungjawab bersama. Ia bukan menjadi tanggungjawab persendirian kerana seperti
mana yang saya jelaskan antara dua fasa tadi iaitu peranan Kerajaan Pusat dan peranan
kerajaan negeri.
Apabila kita sudah serahkan pembinaan perumahan PPR ini kepada kerajaan
negeri dan PBT bertanggungjawab. Maka kerana itu telah pun dinyatakan bahawa bagi
setiap PPR yang ada perlu diwujudkan management committeenya atau MC. Untuk
mewujudkan management committee Yang Berhormat, datang dengan perkhidmatan.
Perkhidmatan yang perlu dilaksanakan seperti Yang Berhormat sebut tadi, kutipan sampah,
landskap, suasana kemudahan-kemudahan awam yang ada, lif yang rosak dan sebagainya
yang perlu kepada pembiayaan. Bila ada MC, dikenakan sedikit bayaran (fees) supaya dia
menjadi peranan dan tanggungjawab bersama. Ini kerana kita tidak boleh melaksanakan
perkhidmatan dengan memberikan percuma semata-mata.
Akhirnya manusia seperti biasa akan dengan izin, take things for granted, tanpa
memberikan komitmen dan tanggungjawabnya. Maka apabila ditubuhkan MC ini sepatutnya
penghuni atau tuan punya unit kena bayar sedikit fees dalam tabungan yang ada untuk
menggerakkan aktiviti MC, menyelenggarakan kemudahan yang ada di PPR dan juga untuk
membantu PBT menguruskan penyelenggaraan di PPR yang tersebut.
Namun begitu Yang Berhormat, pihak kementerian sedar bahawa ini adalah antara
masalah yang sedang berlaku. Saya setuju dengan pandangan Yang Berhormat tadi.
Kerajaan negeri perlu lebih galak lagi. Saya setuju dengan cadangan Yang Berhormat tadi,
sepatutnya kerajaan negeri dan PBT lebih bertanggungjawab, mengadakan pemantauan
berkala, untuk turun melihat. Jangan kerana rakyat tidak bayar maka ditinggalkan dan
akhirnya berlaku kemalangan seperti mana yang disebutkan oleh Yang Berhormat tadi.
Saya harap selepas ini..."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Tuan Mohd. Khalid bin Ahmad,Negeri mana itu?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,"1. Dato’ Syed Ibrahim bin Kader minta Menteri Kesejahteraan Bandar, Perumahan",,■1010,1010,Datuk Halimah binti Mohd. Sadique,"Tidak, ini kepada semua kerajaan negeri
kerana bila kita sudah bina, kita serah kepada semua kerajaan negeri. Saya menyarankan
kepada semua kerajaan negeri dan PBT supaya lebih bertanggungjawab, mengadakan
pemantauan berkala supaya rumah-rumah PPR ini tidak terpinggir dan tidak terasing
daripada menikmati kualiti hidup yang baik. Kalau tidak mampu kita ada tabungan PPP
yang saya sebutkan tadi. Terima kasih Tuan Yang di-Pertua."
