level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,ANNOTATION,"[Timbalan Yang di-Pertua (Dato’ Ramli bin Dato’ Mohd Nor)
mempengerusikan Mesyuarat]"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato’ Ramli bin Dato’ Mohd Nor],"*Bismillahi Rahmani
Rahim.* Sebelum saya memulakan Majlis, saya ingin mengucapkan alu-aluan. Ahli-ahli Yang
Berhormat, sebelum kita memulakan sesi pertanyaan-pertanyaan jawapan lisan pada hari ini,
saya ingin mengalu-alukan kehadiran daripada para peserta Program Jangkauan Parlimen
yang terdiri daripada mahasiswa dan mahasiswi dari masyarakat Orang Asli seluruh negara."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,ANNOTATION,[Tepuk]
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato’ Ramli bin Dato’ Mohd Nor],"Saya mewakili Parlimen Malaysia ingin mengucapkan selamat datang ke para
peserta.
Kita teruskan dengan soalan lisan pada pagi ini. Soalan pertama saya mempersilakan
Tuan Wong Kah Woh, Yang Berhormat Taiping."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Tuan Wong Kah Woh [Taiping],"Terima kasih Dato’ Timbalan Speaker. Soalan
Taiping, soalan 1."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi,1000,Timbalan Yang di-Pertua [Dato’ Ramli bin Dato’ Mohd Nor],"Yang Berhormat
Menteri."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Tuan Wong Kah Woh [Taiping],"minta Perdana Menteri menyatakan tindakan-
tindakan yang telah diambil oleh kerajaan dalam menangani isu-isu yang dibangkitkan dalam
Laporan Ketua Audit Negara 2020 dan 2021 berkenaan dengan ketirisan yang meliputi
kehilangan wang awam serta pembaziran yang serius."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi,1000,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi) [Tuan Ramkarpal Singh a/l Karpal Singh],"Terima kasih Tuan Yang di-Pertua.
Pada Yang Berhormat, untuk makluman Yang Berhormat, tujuh Laporan Ketua Audit Negara
(LKAN) telah pun dibentangkan melibatkan pengauditan di peringkat Persekutuan dan negeri
sepanjang tempoh 2020 dan 2021. Sebanyak 20 isu meliputi pelbagai kementerian, agensi,
jabatan di peringkat Persekutuan dan negeri yang telah diaudit dalam tujuh LKAN tersebut
yang telah pun dikategorikan secara - sebagai isu punitif.
Isu-isu ini melibatkan ketirisan yang meliputi kehilangan wang awam serta
pembaziran yang serius, sama ada telah selesai diambil tindakan atau masih dalam tindakan
siasatan lanjut oleh agensi penguat kuasa atau agensi pusat berkenaan. Isu-isu yang
dibangkitkan melibatkan kelemahan pengurusan kontrak, pengurusan perolehan,
pengurusan program projek dan kelemahan pengurusan wang zakat dan ketidakpatuhan
terhadap peraturan.
Sehingga 30 Oktober 2023, 12 isu telah selesai disiasat, melibatkan dua isu siasatan
oleh Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) dan 10 isu melibatkan siasatan
oleh Jawatankuasa Khas Siasatan dan Jawatankuasa Khas- Tadi, saya mungkin telah pun
menyebut 20 isu. Saya ingin membuat pembetulan 24 isu, Tuan Yang di-Pertua. Minta maaf.
Saya meneruskan. Sehingga 30 Oktober 2023, 12 isu telah selesai disiasat
melibatkan dua isu siasatan oleh SPRM dan 10 isu melibatkan siasatan oleh Jawatankuasa
Khas Siasatan dan Jawatankuasa Siasatan Dalaman yang diselaraskan oleh Jabatan
Perkhidmatan Awam (JPA). Manakala 12 isu lagi masih dalam siasatan melibatkan siasatan
lima isu oleh SPRM, enam isu oleh PDRM dan satu isu oleh *Malaysia Competition
Commission.*
Berdasarkan siasatan yang telah dilaksanakan sehingga kini, seorang penjawat
awam telah dituduh di mahkamah pada 16 April 2023, di bawah seksyen 23(1) Akta MACC
2009 yang boleh dihukum di bawah seksyen 24 dan 25 orang penjawat awam dikenakan
tindakan tatatertib.
Sebagai langkah ke hadapan, Mesyuarat Jawatankuasa Khas Kabinet Mengenai Anti
Rasuah (JKKMAR) pada 6 Julai 2023, telah memutuskan supaya Laporan Ketua Audit
Negara dibentangkan secara berkala kepada Jemaah Menteri dengan format pelaporan baru
yang lebih berstruktur dan terperinci supaya setiap isu dilaporkan dapat diambil tindakan
dengan lebih berkesan oleh setiap Menteri ataupun agensi.
Untuk menutup Tuan Yang di-Pertua, saya ingin menyatakan bahawa terdapat
beberapa syor dari laporan-laporan tersebut, di mana tindakan telah pun diambil oleh jabatan-
jabatan ataupun agensi-agensi yang berkenaan. Contohnya, dua contoh yang berikut.
Pertamanya, oleh Jabatan Kastam Malaysia di mana LKAN pada 2021 telah pun
melaporkan bahawa duti kastam sejumlah RM72.32 juta terkurang kutip bagi tempoh 2015
sehingga 2021, oleh kerana tidak memenuhi syarat pemastautin milik kenderaan. Kastam
telah pun menambah baik SOPnya untuk menilai kriteria pemastautin.
Kedua, berkenaan dengan JPJ, LKAN pada 2021 telah melaporkan bahawa laporan
penalti untuk perkhidmatan mencetak dokumen terkawal sebanyak RM149,178 tidak dikutip
oleh JPJ bagi tempoh 2019 hingga 2020."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,1010,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi) [Tuan Ramkarpal Singh a/l Karpal Singh],"Berdasarkan syor LKAN, JPJ kini telah pun mengutip balik sebanyak 1RM72,666
daripada jumlah tersebut dan seterusnya menjalankan penguatkuasaan yang lebih ketat
terhadap terma-terma perjanjian tersebut. Itu sahaja Tuan Yang di-Pertua. Terima kasih."
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,1010,Timbalan Yang di-Pertua [Dato’ Ramli bin Dato’ Mohd Nor],"Baik Yang Berhormat
Menteri. Dipersilakan Yang Berhormat Taiping, soalan tambahan."
