level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,"JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN
",,10.00 pagi,ANNOTATIONS,
,1.,,10.00 pagi,Dato' Abd Aziz Sheikh Fadzir [Kulim-Bandar Baharu] ,"minta  Menteri Pendidikan
Tinggi menyatakan apakah kadar kebolehpasaran graduan merujuk kepada dapatan hasil
kajian Sistem Kajian Pengesanan Graduan (SKPG) yang terkini dan langkah-langkah
kementerian dalam memastikan graduan keluaran institusi pengajian tinggi awam (IPTA)
memenuhi kehendak pasaran semasa.
"
,1.,,10.00 pagi,Menteri Pendidikan Tinggi [Dato’ Seri Haji Idris Jusoh]]," Assalamualaikum,
salam 1negaraku Malaysia Tuan Yang di-Pertua. Mengikut Kajian Pengesanan Graduan
yang telah dilakukan, kita lihat ada peningkatan sebanyak 4.1 peratus kebolehpasaran
graduan iaitu kebolehpasaran graduan pada tahun ini ialah 79.1 peratus. Saya katakan tadi,
peningkatan sebanyak 4.1 peratus jika dibandingkan pada tahun 2013. Ini untuk universiti
keseluruhannya tetapi untuk politeknik ialah 94.5 peratus.
Ini adalah hasil daripada langkah-langkah yang telah dilaksanakan oleh
kementerian. Antaranya ialah memperkenalkan satu sistem penilaian pelajar yang dipanggil
iCGPA ataupun integrated CGPA di mana pelajar-pelajar dinilai bukan sahaja daripada aspek
akademik semata-mata tetapi juga pelajar-pelajar dinilai daripada aspek teknikal mereka,
kemampuan pelajar-pelajar untuk menyelesaikan masalah, kemahiran berkomunikasi
mereka, kemahiran pengurusan maklumat mereka di samping kemahiran pengurusan biasa
dan nilai-nilai keusahawanan pelajar. Dengan ada satu sistem penilaian yang holistik, yang
berciri keusahawanan dan juga seimbang ini, pelajar-pelajar boleh menjadi pelajar-pelajar
yang lebih menyeluruh dan lebih mengetahui keperluan pasaran semasa.
Juga untuk memastikan pelajar-pelajar faham keperluan industri, beberapa program
telah dilaksanakan antaranya ialah program 2u2i iaitu mana-mana pelajar berada dua tahun
di universiti dan dua tahun di industri. Program CEO@Faculty juga dilaksanakan yang
melibatkan 72 orang CEO daripada syarikat-syarikat MNC serta juga syarikat dalam negara,
syarikat-syarikat seperti Intel, Samsung, Huawei, dalam negara seperti CIMB, AirAsia,
Khazanah, Maybank yang bukan hanya mendampingi dan memberi syarahan kepada
pelajar-pelajar tetapi juga mendampingi mereka, di samping mendampingi pensyarah-
pensyarah dan juga pihak pengurusan universiti untuk memastikan kurikulum-kurikulum yang
wujud di universiti masih relevan dan mereka bentuk semula kurikulum di mana yang perlu.
Di samping itu juga kita lihat, wujud juga teaching factory iaitu factory di dalam kelas
di mana pelajar-pelajar boleh mengetahui apakah sebenarnya yang berlaku di samping
program-program Gap Year, program-program keusahawanan, e-portfolio dan juga konsep
industri dan akademia adalah satu untuk memastikan pelajar-pelajar kita meningkatkan
kebolehpasaran mereka.
"
,1.,,10.00 pagi,Dato’ Abd. Aziz Sheikh Fadzir [Kulim-Bandar Baharu]]," Terima kasih Tuan Yang
di-Pertua. Terima kasih Yang Berhormat Menteri. Soalan tambahan saya ialah, banyak tokoh
ekonomi dunia mengunjurkan bahawa 65 peratus kanak-kanak yang sekolah pada hari ini
akan bekerja dalam bentuk dan fungsi pekerjaan baru.
2                                                                  DR 29.3.2018                                                   
Kedua, juga menyatakan bahawa profesion seperti peguam, doktor, akauntan ini
akan mengalami kekurangan apabila penggunaan teknologi digital ini pada masa hadapan.
Jadi apakah IPTA dan IPTS ini bersedia untuk menyediakan kurikulum baru ini dalam
menyediakan pekerjaan pada masa depan? Terima kasih.
"
,1.,,10.00 pagi,Dato’ Seri Haji Idris Jusoh," Memang benar apa yang dikatakan oleh Yang
Berhormat Kulim-Bandar Baharu di mana Revolusi Industri 4.0 ini akan mengubah sistem
pendidikan di universiti. Ada empat penekanan yang diberikan. Pertamanya ialah ruang
belajar di mana ruang belajar tidak seperti cara dahulu di mana pensyarah duduk di hadapan,
pelajar di belakang, di hadapan mereka sekelompok. Ruang belajar perlu berubah di samping
keduanya ialah kaedah pembelajaran dan juga pengajaran perlu berubah.
"
,1.,,■1010,Dato’ Seri Haji Idris Jusoh,"Kita menggunakan konsep pengajaran berbentuk saya katakan pernah saya katakan
di Dewan ini heutagogy, peragogy dan cybergogy. Kaedah heutagogy di mana merupakan
self-directed learning di mana pelajar-pelajar mempunyai ruang untuk membentuk apa yang
mereka hendak belajar, peragogy di mana mereka belajar di antara mereka dan cybergogy
dengan menggunakan teknologi online.
Ketiganya ialah teknologi. Teknologi kita lihat pelajar-pelajar didedahkan dengan
pengajaran virtual reality, artificial intelligence, robotics, big data, cloud technology dan
internet of things. Keempatnya, kurikulum juga perlu anjal dan sekarang ini kita telah
mengadaptasikan di mana 30 peratus daripada kurikulum yang dibentangkan kepada MQA
itu boleh menjadikan kurikulum yang anjal agar ia selaras dengan keperluan-keperluan
industri semasa.
Kaedah-kaedah baru juga dikenalkan seperti penilaian tanpa peperiksaan ataupun
evaluation without examination Yang Berhormat dan juga belajar tanpa bilik kuliah, teaching
without classroom di mana kaedah-kaedah baru seperti case study, kajian tempatan, dasar
inkuiri, dasar menyelesaikan masalah, task-based learning dan juga gamifikasi digunakan di
kelas-kelas. Saya katakan iCGPA juga membantu Revolusi Industri 4.0 dan kementerian
telah akan mengeluarkan dan akan melancarkan insya-Allah dalam masa dua minggu ini iaitu
Buku Panduan Pendidikan Tinggi 4.0 dan juga sekarang ini 600 orang pendidik 4.0 sedang
diberikan pendedahan dengan teknologi-teknologi dan cara pendidikan yang baru.
"
,1.,,■1010,Dr. Tan Seng Giaw [Kepong]]," Tuan Yang di-Pertua, soalan tambahan. Apakah
perbezaan di antara sistem kita dengan sistem misalnya di negara Jerman dan apakah
kelemahan yang masih wujud di sistem kita?
"
,1.,,■1010,Dato’ Seri Haji Idris Jusoh," Yang Berhormat Kepong, sebenarnya di Jerman yang
sentiasa kita cakap ialah sistem Fachschule mereka. Pendedahan pelajar-pelajar kepada
industri, kerjasama dengan industri itu begitu baik sekali. Ini sudah menjadi budaya di Jerman
sebenarnya dan kita sedang menggunakan pendekatan tersebut. Sebab itu sekarang kita
menggunakan kaedah saya katakan bahawa akademia dan industri adalah satu.
Tidak ada lagi tembok pemisahan di antara akademia dan industri. Sebab itulah kita
mulakan dengan program-program saya katakan tadi 2u2i. Kalau kita lihat program-program
Fachschule yang lapan semester di universiti, mereka berada di industri pada semester lima
dan lapan. Bermakna dua semester dalam lapan semester. Akan tetapi dalam program kita,
2u2i kita boleh empat semester di universiti, empat semester di industri. Maknanya lebih dua
semester di industri jika dilaksanakan sepenuhnya.
Bermakna keseluruhannya kita lihat bahawa kita belajar daripada mereka untuk
memastikan cara mana, kita pergi lebih daripada itu lagi kerana CEO@Faculty Programme
tidak ada di Germany, yang kita ada. Program iCGPA tidak ada di Germany, kita ada. Ini
mengatakan kita belajar daripada mereka dan kita menambah baik program-program yang
ada pada mereka untuk memastikan pelajar-pelajar kita, saya katakan tadi pelajar kita lebih
menyeluruh, holistik, dan berciri-ciri keusahawanan.
Sebab itu kita tidak menilai hanya pencapaian akademik semata-mata. kita menilai
apabila kita melaksanakan iCGPA, kita menilai kemampuan keusahawanan seseorang
pelajar, setiap pelajar. Kita menilai kemahiran mereka, kemahiran praktikal mereka, kita
menilai kemampuan mereka untuk berkomunikasi. Ia akan jelas diterapkan di dalam portfolio
mereka.
DR 29.3.2018                                                                 3                   
Jadi apabila pelajar kita menunjukkan portfolio mereka ataupun CV mereka, jelas
menggambarkan kemampuan-kemampuan mereka yang lebih lengkap jika dibandingkan.
Kita belajar daripada mereka, kita belajar daripada Amerika, Eropah tetapi kita menambah
baik apa yang ada di sana dan saya jangka, program mereka bentuk semula ataupun
redesigning higher education ini memang amat terserlah di negara kita.
"
,2.,,■1010,Dato' Dr. Noraini binti Ahmad [Parit Sulong] ,"minta  Menteri Tenaga, Teknologi
Hijau dan Air menyatakan, sejauh manakah pihak kementerian melihat dan menilai
pengalaman konsep kecekapan tenaga mampu diaplikasikan secara meluas di bangunan di
sektor awam dan swasta serta kawasan tumpuan ramai seperti pusat membeli belah
misalnya serta apakah inisiatif yang boleh dilaksanakan pihak kementerian bagi terus
mempromosikan amalan kecekapan tenaga di negara ini.
"
