level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,2.30 petang,1430,ANNOTATION,"[Timbalan Yang di-Pertua (Dato’ Sri Azalina Othman Said)
mempengerusikan Mesyuarat]"
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),"Status Terkini Kes Persatuan Penduduk Jalan Bentara Seksyen 5,
Bandar Mahkota Cheras, Cheras, Selangor (2011)
(No. PPM: PPM-009-10-13092011)",,2.34 ptg.,1434,Dr. Ong Kian Ming [Bangi],"Terima kasih Tuan Yang di-Pertua.
Tuan Yang di-Pertua, tajuk ucapan saya adalah berkenaan dengan status
terkini kes Persatuan Penduduk Jalan Bentara Seksyen 5, Bandar Mahkota
Cheras, Cheras, Selangor (2011) (No. PPM: PPM-009-10-13092011).
Tuan Yang di-Pertua, persatuan penduduk yang dinyatakan di atas
telah menghantar satu surat rayuan bersama dengan satu surat sokongan
daripada Ahli Parlimen Bangi iaitu saya, Dr. Ong Kian Ming kepada
Bahagian Pendaftaran Negara dan Pertubuhan (ROS), Kementerian Dalam
Negeri melalui ROS Selangor pada 1 Februari 2019 untuk mengetepikan
pembatalan pendaftaran persatuan tersebut (Perintah Pembatalan
Seksyen 13(1)(c)(iv) bertarikh 7 Januari 2019.
Surat rayuan tersebut telah mengemukakan penjelasan yang terperinci
dan cukup meyakinkan berserta dengan cadangan langkah pembetulan.
Sepanjang operasi persatuan tersebut, ia telah banyak menyumbang kepada
peningkatan keselamatan di kawasan perumahan tersebut dan pencapaian ini
adalah disokong oleh data yang menunjukkan kes pecah rumah telah menurun
daripada purata 1.7 kes setiap bulan kepada kosong selepas projek
keselamatan dijalankan oleh persatuan tersebut.
Sampai hari ini iaitu 20 Julai 2020 dan saya baru *check* dengan mereka
iaitu hampir 17 bulan selepas surat rayuan tersebut diterima oleh pihak ROS
Selangor, persatuan tersebut belum lagi menerima apa-apa balasan rasmi
daripada pihak kementerian. Saya memohon kepada pihak kementerian untuk
mempertimbangkan permohonan rayuan persatuan dan memberikan satu lagi
peluang kepada persatuan ini untuk memperbetulkan kesilapan yang berlaku
sebelum ini. Kami berharap permohonan tersebut boleh diteliti dan
diselesaikan dengan secepat mungkin kerana ia telah dikemukakan hampir 17
bulan yang lalu.
Sekian, terima kasih."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),"Status Terkini Kes Persatuan Penduduk Jalan Bentara Seksyen 5,
Bandar Mahkota Cheras, Cheras, Selangor (2011)
(No. PPM: PPM-009-10-13092011)",,2.34 ptg.,1434,Timbalan Yang di-Pertua [Dato’ Sri Azalina Othman Said],"Yang
Berhormat Menteri sila jawab. Sila."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),"Status Terkini Kes Persatuan Penduduk Jalan Bentara Seksyen 5,
Bandar Mahkota Cheras, Cheras, Selangor (2011)
(No. PPM: PPM-009-10-13092011)",,2.36 ptg.,1436,Timbalan Menteri Dalam Negeri II [Tuan Jonathan bin Yasin],"Tuan
Yang di-Pertua, selamat petang. Kepada rakan saya, Yang Berhormat Bangi,
ini adalah jawapan daripada pihak kementerian.
Persatuan Penduduk Jalan Bentara Seksyen 5, Bandar Mahkota
Cheras, Cheras, Selangor (2011) adalah sebuah pertubuhan yang berdaftar di
bawah Akta Pertubuhan 1966 iaitu di bawah Akta 335 dengan nombor
pendaftaran PPM-009-10-13092011.
Namun begitu, pertubuhan berkenaan telah dibatalkan pada 7 Januari
2019 selaras dengan peruntukan di bawah Seksyen 13(1)(c)(iv), Akta
Pertubuhan 1966 (Akta 335) kerana pertubuhan ini telah dengan bersengaja
melanggar peruntukan undang-undang berdaftar pertubuhan dan Akta 335
seperti mana berikut:
(i) telah melanggar fasal 4 berkaitan dengan keahlian
kerana permohonan keahlian tidak dicadang dan
disokong, seterusnya jawatankuasa tidak meluluskan
permohonan keahlian;
(ii) telah melanggar fasal 8(5) (Jawatankuasa) kerana
notis mesyuarat jawatankuasa tidak dikeluarkan
kepada ahli jawatankuasa;
(iii) telah melanggar fasal 9(3) (Kewajipan-kewajipan
Pegawai) di mana Setiausaha Persatuan tidak
mempunyai maklumat terperinci ahli;
(iv) telah melanggar fasal 10(2) berkaitan kewangan
kerana Bendahari menyimpan wang tunai melebihi
RM1.00 pada 28 Februari 2018; dan
(v) telah melanggar fasal 10(4) (Kewangan) kerana
perbelanjaan yang lebih daripada RM1.00 dilakukan
tanpa mendapat kebenaran mesyuarat agung terlebih
dahulu.
Dalam hal ini, pembatalan pertubuhan ini mengambil kira bahawa
kesalahan yang dilakukan adalah amat berat kerana melibatkan kegagalan
mematuhi undang-undang berdaftar pertubuhan itu sendiri. Susulan daripada
itu, pada 1 Februari 2019, pertubuhan telah mengemukakan permohonan
rayuan di bawah seksyen 18, Akta 335 agar pembatalan pendaftaran
pertubuhan ini ditarik balik kepada Kementerian Dalam Negeri melalui Jabatan
Pendaftaran Pertubuhan Malaysia (JPPM).
Dalam proses permohonan rayuan berkenaan, semakan JPPM
mendapati dokumen yang dikemukakan pertubuhan adalah tidak lengkap.
Setelah isu dokumen diselesaikan, JPPM telah mengemukakan permohonan
rayuan berkenaan kepada KDN pada 12 November 2019. Seterusnya,
permohonan rayuan berkenaan kini sedang dalam tindakan akhir KDN.
Untuk makluman Ahli Yang Berhormat, kementerian melaksanakan
tindakan segera terhadap semua permohonan rayuan pertubuhan secara
berperingkat termasuklah permohonan rayuan pertubuhan yang diterima dan
diproses oleh KDN sepanjang tempoh Perintah Kawalan Pergerakan (PKP)
mulai 18 Mac 2020.
Proses pertimbangan permohonan rayuan pertubuhan melibatkan
penelitian secara menyeluruh ke atas dokumen-dokumen yang dikemukakan
bersama justifikasi yang kukuh. Sekiranya terdapat isu seperti dokumen yang
tidak lengkap atau keadaan mendesak yang memerlukan siasatan, maka masa
yang lebih panjang akan diambil sebelum permohonan tersebut dapat diproses
ke peringkat seterusnya.
Sekian, terima kasih Tuan Yang di-Pertua."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,2.40 ptg.,1440,Tuan Steven Choong Shiau Yoon [Tebrau],"Tuan Yang di-Pertua,
Yang Berhormat Menteri Kerja Raya, ingin saya menyampaikan hasrat rakyat
Parlimen Tebrau berkenaan kedudukan terdesak iaitu garisan pembahagi jalan
di jalan utama Parlimen Tebrau."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,■1440,1440,Tuan Steven Choong Shiau Yoon [Tebrau],"Pusat Khidmat telah membuat tinjauan di sekitar laluan sepanjang
Jalan Utama Seksyen 0 hingga Seksyen 22(9) sepanjang 30(4) kilometer pergi
dan balik mulai Jalan Tebrau di Kg. Baru Pandan, Jalan Pandan sehingga
Jalan Kota Tinggi sampai Taman Cemerlang, sempadan dengan Parlimen
Kota Tinggi dan Kulai mendapati kebanyakan garisan putih pembahagi jalan
laluan tersebut semakin hilang dan tidak jelas.
Ketiadaan garisan putih pembahagi jalan yang jelas ternyata menjadi
satu masalah besar buat pengguna jalan raya dan jika keadaan ini terus
dibiarkan, pengguna jalan berkemungkinan besar berhadapan dengan risiko
kemalangan jalan raya. Ini adalah kerana:
(i) pemandu kenderaan tidak dapat kenal pasti lorong
memandu mereka dan ini membahayakan pemandu
yang lain;
(ii) situasi itu tambah menyukarkan pemandu kenderaan
dalam memastikan jarak kenderaan masing-masing
terutamanya ketika waktu hujan lebat dan malam;
(iii) pemandu dari daerah lain yang tidak biasa dengan
bentuk jalan atau kerosakan yang berlaku di jalan
tersebut sentiasa terdedah dengan risiko kemalangan
kerana tidak tahu lorong mana yang betul;
(iv) lebih-lebih lagi pada waktu malam, banyak lampu
jalan tidak nyala menjadikan keadaan lebih susah
pada penggunanya; dan
(v) isu ketiadaan garisan putih pembahagi jalan dalam
Parlimen Tebrau telah dikemukakan oleh rakyat
Tebrau sejak lima tahun dahulu.
Persoalan saya ialah:
(i) Menteri Kerja Raya telah meluluskan peruntukan
sebanyak RM510,000 pada bulan April 2019 bagi
tujuan mengecat garisan putih di jalan utama Tebrau
tetapi saya diberitahu oleh JKR Daerah Johor Bahru
bahawa RM400,000 telah diguna pakai untuk
penyelenggaraan lain dan hanya RM110,000 diguna
untuk mengecat garisan putih. Saya memohon Yang
Berhormat Menteri menyatakan adakah penggunaan
peruntukan yang diluluskan untuk satu tujuan tetapi
sebahagian itu digunakan untuk tujuan lain satu
amalan biasa di JKR?; dan
(ii) setiap kali apabila dibuat laporan kepada JKR JB,
jawapannya ialah peruntukan disalurkan dari Pusat
tidak mencukupi. Soalan saya ialah agaknya bilakah
penggarisan putih dan juga lampu-lampu jalan yang
tidak menyala dapat ditunaikan agar rakyat boleh
guna jalan raya dengan lebih selamat.
Sekian, terima kasih."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,■1440,1440,Timbalan Yang di-Pertua [Dato’ Sri Azalina Othman Said],"Minta
Yang Berhormat Menteri untuk menjawab."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,2.44 ptg.,1444,Timbalan Menteri Kerja Raya [Dato’ Eddin Syazlee bin Shith],"*Bismillahir Rahmanir Rahim*. Dengan izin Tuan Yang di-Pertua, untuk
makluman Ahli Yang Berhormat, Kementerian Kerja Raya sentiasa berusaha
untuk memastikan Jalan Persekutuan di negara ini berada dalam keadaan
selamat dan selesa.
Bagi penyelenggaraan jalan persekutuan, kementerian ini melalui
Jabatan Kerja Raya telah mengeluarkan satu *standard operating procedure*
(SOP) senggara jalan untuk dipatuhi. Prosedur ini diguna pakai untuk semua
projek penyelenggaraan jalan persekutuan yang dilaksanakan di bawah
tanggungjawab kementerian melalui arahan kerja yang dikeluarkan kepada
syarikat konsesi atau dilaksanakan secara jabatan.
Pihak JKR dan syarikat konsesi yang dilantik oleh kerajaan sentiasa
melaksanakan pemantauan di jalan persekutuan bagi memastikan keadaan
jalan sentiasa berkeadaan baik dan selamat untuk digunakan oleh pengguna
melalui pemeriksaan rutin berdasarkan SOP yang telah ditetapkan.
Selanjutnya untuk makluman Ahli Yang Berhormat, jalan yang
dimaksudkan adalah laluan FT003 seksyen 9 sehingga seksyen 15 jalan dari
Kampung Pandan ke Desa Cemerlang. Jumlah peruntukan kerja
penyelenggaraan Jalan Persekutuan Daerah Johor Bahru bagi kerja-kerja di
bawah Program Berkala Bukan Pavemen (BBP) tahun 2019 termasuk kerja
mengecat semula garisan jalan adalah sebanyak RM1,509,000.
Daripada jumlah ini, peruntukan yang diluluskan bagi kerja BBP di
laluan FT003 Johor Bahru bertarikh 12 April 2019 adalah sebanyak
RM610,000 bagi empat perihal kerja iaitu kerja-kerja menggantikan *guardrail*
rosak sebanyak dua kerja, kerja-kerja mengecat semula garisan jalan dan
kerja-kerja memasang *crush cushion* perabot jalan.
Untuk makluman Ahli Yang Berhormat selanjutnya, bagi tahun 2020,
peruntukan yang diluluskan bagi kerja di bawah BBP di laluan FT003 Johor
Bahru adalah sebanyak RM371,029.68 manakala bagi kerja di bawah Program
Berkala Pavemen (BP) sebanyak RM1,350,000.
Untuk makluman Ahli Yang Berhormat, kelulusan pelaksanaan kerja
adalah berdasarkan kepada:
(i) laporan kerosakan yang dikemukakan oleh JKR daerah
dan negeri; dan
(ii) mengikut senarai keutamaan dengan mendahulukan
kerja-kerja yang lebih kritikal.
Manakala kelulusan peruntukan adalah tertakluk kepada Kementerian
Kewangan Malaysia.
Sekian, terima kasih."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,2.44 ptg.,1444,Timbalan Yang di-Pertua [Dato’ Sri Azalina Othman Said],"Terima
kasih. Ahli-ahli Yang Berhormat, Mesyuarat Kamar Khas hari ini ditangguhkan
sehingga jam 2.30 petang, hari Isnin, 3 Ogos 2020."
UCAPAN DI BAWAH USUL BERKENAAN PERKARA TADBIR KERAJAAN (P.M. 17),Garisan Pembahagi Jalan (Warna Putih) Tidak Kelihatan di Sepanjang Jalan Utama (Jalan raya di Bawah JKR) dalam Parlimen Tebrau,,2.47 petang,1447,ANNOTATION,[Kamar Khas ditangguhkan pada pukul 2.47 petang]
