level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,,[Tuan Yang di-Pertua **mempengerusikan Mesyuarat**]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,10.00 pagi,1000,,"Menteri Kewangan menyatakan, bilakah kerajaan akan melaksanakan GST (Cukai
Barangan dan Perkhidmatan) dan apakah usaha-usaha terkini yang dilakukan bagi
memastikan pelaksanaan GST akan diterima oleh masyarakat di negara ini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,10.00 pagi,1000,Timbalan Menteri Kewangan II [Datuk Dr. Awang Adek Hussein],"Terima kasih Tuan Yang di-Pertua, terima kasih Yang Berhormat. Kerajaan belum
lagi menetapkan tarikh pelaksanaan GST. Buat masa ini kerajaan mengambil
langkah-langkah untuk menerangkan dengan jelas dan terperinci supaya rakyat
betul-betul faham mengenai GST.
Kerajaan sedar buat masa ini tahap pemahaman masih belum menyeluruh
sehingga timbul kerisauan di kalangan rakyat bahawa pelaksanaan GST ini akan
menjadikan harga-harga barang dan perkhidmatan naik. Pada masa yang sama
terdapat kebimbangan kepada peniaga-peniaga yang tidak bertanggungjawab
yang akan menaikkan harga barangan mereka atas alasan GST dan mendapat
keuntungan berlebihan.
Justeru, kebimbangan di atas dan perundangan untuk mengelak kegiatan
mengambil untung berlebihan melalui undang-undang anti-profiteering, dengan
izin, perlu diluluskan terlebih dahulu sebelum GST dilaksanakan. Sebenarnya
banyak kelebihan dan faedah yang akan diperoleh oleh kerajaan dan negara
daripada pelaksanaan GST iaitu:
(i) mengembangkan asas cukai kerajaan supaya lebih
meluas dan tidak terlalu bergantung kepada cukai
pendapatan dan petroleum;
(ii) mengukuhkan hasil dan kewangan kerajaan dalam jangka
masa panjang yang akan membolehkan kerajaan
menjalankan perbelanjaan pembangunan dengan lebih
baik dan membayar gaji penjawat awam yang lebih tinggi;
dan
(iii) kerana baiknya GST maka sebanyak 146 buah negara
telah pun melaksanakannya termasuklah negara-negara
maju di Eropah dan negara-negara serantau seperti
Jepun, China, Australia, New Zealand, Singapura, bahkan
Indonesia, Vietnam, Kemboja dan Laos pun telah
melaksanakan.
2 DR 5.5.2010
Yang Amat Berhormat Perdana Menteri telah menyatakan kalau GST
dapat dilaksanakan dengan jayanya di Vietnam, Laos dan Kemboja sudah tentu ia
boleh dilaksanakan dengan baik di Malaysia. Orang ramai tidak perlu bimbang
kerana banyak barang keperluan asas seperti makanan akan dibebaskan dari
GST atau dikecualikan. Umpamanya barang-barang yang dibebaskan adalah
seperti produk pertanian, padi dan sayur-sayuran segar, barang makanan beras,
gula, garam, tepung, minyak masak, binatang ternakan dan daging lembu, kerbau,
khinzir, kambing, ayam dan itik, telur, ikan, udang, kerang, sotong, bekalan
elektrik, bekalan air, barang dan perkhidmatan yang dieksport macam-macam
yang akan dibebaskan.
GST juga memberi kebaikan kepada peniaga, pengilang kerana mereka
boleh menuntut semula GST yang dikenakan ke atas input yang digunakan dalam
barangan yang dihasilkan atau dalam perniagaan mereka. Ini bermakna mereka
hanya perlu membayar cukai ke atas nilai yang ditambah oleh mereka sahaja. Ini
mengelak dari cukai bertindih atau double taxation.
Pada masa yang sama hanya syarikat-syarikat perniagaan yang
mempunyai jualan sebanyak RM500,000 setahun di atas sahaja yang tertakluk
kepada GST. Ini bererti sebanyak 78% daripada semua entiti perniagaan atau
433,558 entiti perniagaan akan dikecualikan daripada sistem GST. Kadar GST
yang dicadangkan sebanyak 4% sudah diambil kira kesannya ke atas harga
barang-barang supaya barang-barang tidak menjadi lebih mahal daripada
sekarang. Ada juga contoh-contoh di mana barang-barang akan turun harga.
Juga pada kadar 4%, beban cukai yang perlu ditanggung adalah lebih
rendah daripada sekarang. Itu pun sudah diambil kira Umpamanya kalau golongan
miskin sekarang ini kadar beban cukainya 2.38%, apabila GST dilaksanakan ia
turun kepada 2.17%. Golongan berpendapatan rendah beban cukai sekarang
2.75%, akan turun kepada 2.43%. Golongan sederhana 2.94% turun kepada
2.57%. Golongan tinggi 3.13% turun kepada 2.74% dan secara puratanya beban
cukai akan turun dari 2.88% kepada 2.53%. Lebih baik. Akhirnya sistem GST
adalah lebih progresif dan tidak membebankan rakyat miskin. Pada masa yang
sama dalam jangka masa panjang, cukai ia akan mengukuhkan lagi kedudukan
kewangan Kerajaan Persekutuan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn,"Terima
kasih Tuan Yang di-Pertua. Kita sudah dengar tadi kelebihan pelaksanaan GST ini
berbanding dengan kaedah percukaian sekarang.
Saya hendak tahu jangkaan kadar inflasi yang akan berlaku, dan apakah
kaedah penerangan yang semudah-mudahnya untuk kita memberi penerangan
kepada masyarakat terutama kepada rakyat di luar bandar supaya lebih
memahaminya dan sama ada GST akan menjadi salah satu sumber tetap
kerajaan bagi menjana pendapatan dan kelangsungan tunai atau ianya hanya
bersifat sementara. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Datuk Dr. Awang Adek Hussein,"Terima kasih Yang Berhormat. Itu
adalah soalan-soalan penting. Sebenarnya dari kesan inflasi, saya sudah cakap
tadi dia ada pengurangan. Boleh saya bagi sedikit. Umpamanya dari segi IHP atau
indeks harga pelbagai barangan dan perkhidmatan dijangka turun 0.08%, restoran
dan hotel turun 1.2%, komunikasi turun 1.86%, pengangkutan turun 0.94%.
Keseluruhannya dari segi impak harga pengguna ini dijangka melalui perkiraan
akan turun sebanyak 0.1%.
DR 5.5.2010 3
Bermaknanya memang kita tidak menggunakan GST untuk menurunkan
kadar harga. Kita cari satu kadar GST yang mana inflasi itu dapat dikawal. Tidak
akan menyebabkan apabila dilaksanakan GST, harga barang naik. Sebab itu
dipilih kadar 4% tadi.
Jadi dari segi penjelasan kepada rakyat umum, saya kira pertamanya kita
perlu menekankan bahawa barang-barang asas keperluan ini adalah bebas
daripada GST. Saya sebut tadi sayur, daging, telur, ayam, lembu, ikan. Jadi kalau
semua ini sudah bebas jadi orang tidak perlu bimbang. Yang orang berpendapatan
tinggi hendak beli barang-barang lain itu tidak apalah. Bagilah mereka beli dan
sewajarnyalah kalau mereka menggunakan barang-barang ini mereka perlu
membayar cukainya tetapi yang berpendapatan rendah kita perlu memberi
keyakinan penjelasan kepada mereka dan banyak barang yang sama ada
dibebaskan ataupun dikecualikan. Ia ada perbezaan sedikit di sini.
Untuk makluman Yang Berhormat apabila dibebaskan ini bermakna ia
bukan sahaja tidak perlu bayar cukai tetapi dia boleh tuntut lagi, claim cukai-cukai
yang dibayar kepada input-inputnya tetapi, kalau dikecualikan dia cuma tidak perlu
bayar. Yang sudah bayar itu dia kira langsailah. Itu ada perbezaan sedikit antara
dibebaskan dari GST. Sebab itu makanan asas semua itu memang dibebaskan.
Tidak ada.
Jadi kalau kita jelaskan sedemikian maka ini akan meyakinkan kerana
banyak hari ini yang memperkatakan habis GST ini, harga akan naik. Siapa yang
mahu lihat harga naik? Jadi kalau kita tolong beritahu dan untuk jangka masa
panjang kedudukan kewangan negara memang kita tidak boleh lari daripada ini.
Ini untuk mengembangkan asasnya, base nya. Base percukaian yang akan
memberi kekuatan. Sebab itu ia dilaksanakan di 146 buah negara. Tak akanlah
kalau GST ini tidak elok ia dilaksanakan di 146 buah negara dan kita sudah
mempelajari daripada pelaksanaan di negara-negara tersebut supaya masalah-
masalah awalan, tiering problem ini akan dapat kita atasi. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Tuan Ahmad bin Husin,"Terima kasih Tuan Yang di-Pertua, terima kasih
kepada Yang Berhormat Timbalan Menteri. Soalan saya ialah apakah langkah-
langkah yang akan diambil oleh kerana bagi menangani isu ketidakpatuhan dan
fraud. Yang kedua, apakah barang dan perkhidmatan yang dieksport dikenakan
GST? Sekian, terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Datuk Dr. Awang Adek Hussein,"Terima kasih. Barang-barang yang
dieksport tidak dikenakan GST. Sebab itu kalau kita pergi keluar negara atau kalau
kita beli barang, kita boleh tuntut balik di airport kah, kita isi borang. Memang untuk
dieksport tidak ada dikenakan GST.
Untuk fraud yang disebut di situ barangkali merujuk kepada pengambilan
kesempatan yang sepatutnya harga tidak naik dinaikkan kerana kononnya sudah
ada GST. Itu sebabnya kerajaan akan membentangkan rang undang-undang.
Sudah pun dibuat bacaan kali pertama Rang Undang-undang Anti Profiteering ini
iaitu kegiatan mengambil keuntungan yang berlebihan dan apabila ada rang
undang-undang itu pengusaha ataupun peniaga sekiranya mereka bertindak yang
tidak sewajar sedemikian akan diambil tindakan tegas dengan peruntukan undang-
undang tersebut.
4 DR 5.5.2010
**2. Tuan Pau Chiong Ung** minta Menteri Perdagangan Antarabangsa dan
Industri menyatakan:
(a) baru-baru ini beberapa buah syarikat pelaburan asing
telah pun berundur daripada pasaran Malaysia akibat
susah mendapatkan tenaga manusia yang sesuai.
Berapakah jumlah syarikat yang telah pun berundur
dalam tahun 2008 dan 2009; dan
(b) bagaimanakah keadaan sebenar pelaburan asing di
Malaysia pada tahun 2008 dan 2009."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Timbalan Menteri Perdagangan Antarabangsa dan Industri II [Dato' Jacob Dungau Sagan],"Tuan Yang di-Pertua, untuk menjawab soalan yang
ditanyakan tadi oleh Yang Berhormat.
(a) Bagi tahun 2008 sebanyak 38 buah syarikat pengilangan
milik rakyat asing dan tempatan yang dilesenkan oleh
MITI telah menghentikan operasi mereka berbanding 34
buah syarikat pengilangan pada tahun 2009. Daripada
jumlah tersebut hanya sebuah sahaja syarikat milik asing
yang berpindah atau relocate dengan izin ke luar negara
pada tahun 2009.
Antara alasan yang dikemukakan oleh pihak syarikat
berkaitan berterusan penutupan operasi mereka ialah
masalah pasaran, masalah kewangan, pengambilan oleh
syarikat lain, kekurangan bahan-bahan sumber dan
peningkatan kos pengeluaran. Ini bermakna syarikat
pelaburan asing tidak semata-mata mengundur daripada
pasaran Malaysia akibat susah mendapatkan tenaga
manusia dalam masa tempoh tersebut tetapi kenyataan
Yang Berhormat dalam soalan itu mungkin berlaku
dengan adanya pelaburan yang berteknologi tinggi di
negara kita.
Tuan Yang di-Pertua,
(b) Pada tahun 2008 jumlah pelaburan dalam sektor
perkilangan yang diluluskan ialah sejumlah RM62.8
bilion. Jumlah pelaburan pada tahun 2008 merupakan
yang tertinggi dicatatkan setakat ini dan adalah
melebihi dua kali ganda sasaran tahunan yang
ditetapkan dalam Pelan Induk Perindustrian Ketiga
(IMP3) iaitu RM27.5 bilion setahun. Daripada jumlah
RM62.8 bilion ini, sebanyak RM46.1 bilion atau 73.4%
adalah jumlah pelaburan asing.
Bagi tahun 2009 pula walaupun suasana ekonomi dan
kewangan global mengalami kejatuhan, Malaysia
masih berjaya menarik pelaburan bernilai RM32.6
bilion. Angka ini melebihi sebanyak RM5.1 bilion atau
18.5% sasaran tahunan sebanyak RM27.5 bilion yang
ditetapkan dalam IMP3 kita. Daripada jumlah RM32.6
bilion tersebut pelaburan asing (FDI) berjumlah RM22.1
bilion atau 67.8%.
Sekian, terima kasih.
DR 5.5.2010 5"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Tuan Pau Chiong Ung,"Terima kasih Tuan Yang di-Pertua dan juga
terima kasih Yang Berhormat Timbalan Menteri atas jawapan diberi tadi. Soalan
tambahan saya adalah adakah terdapat tanda-tanda pemulihan pelaburan asing
selepas Yang Amat Berhormat Perdana Menteri kita memperkenalkan beberapa
langkah dan polisi liberal terbuka dan apakah usaha-usaha yang diambil oleh
kementerian untuk meyakinkan pelabur asing dan menarik balik pelaburan asing
serta memberangsangkan ekonomi negara. Sekian."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Datin Paduka Datuk Nor Hayati binti Tan Sri Dato' Seri Onn minta,,■1010,1010,Dato' Jacob Dungau Sagan,"Terima kasih atas soalan Yang Berhormat
itu tadi kerana amat relevan sekali. Apabila kita lihat dari segi ekonomi ataupun
FDI yang masuk ke negara kita dalam suku tahun pertama tahun ini kita ada
nampak bahawa dari bulan Januari hingga Mac 2010, semenjak Yang Amat
Berhormat Perdana Menteri telah mengumumkan beberapa langkah yang perlu
diambil oleh kerajaan untuk meningkatkan lagi pelaburan langsung asing ke
negara kita, kita sudah nampak dari bulan Januari hingga Mac 2010, FDI yang ada
ialah RM5.2 bilion. Jadi kita amat berharap bahawa dalam masa, tempoh tahun ini
nanti, kita amat berharap pelaburan asing ini akan terus meningkat ke satu tahap
yang lebih memuaskan."
