level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato' Haji Mohd Fasiah bin Mohd Fakeh [Sabak Bernam],"minta  Menteri
Pertanian dan Industri Makanan menyatakan setakat manakah kekurangan bekalan ayam
yang dialami dalam pasaran sekarang dan nyatakan setakat manakah langkah
membenarkan pengimportan ayam sejuk beku dari luar negara akan dapat mengatasi dan
menyelesaikan masalah kekurangan bekalan ayam ini."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Pertanian dan Industri Makanan [Datuk Seri Dr. Ronald Kiandee],"Terima kasih Tuan Yang di-Pertua. Terima kasih, Yang Berhormat Sabak Bernam. Untuk
makluman Ahli Yang Berhormat, purata keperluan ayam dalam negara adalah sebanyak
3,762 tan metrik sehari atau 113,220 tan metrik sebulan. Ini bersamaan dengan 2 juta
ekor sehari atau 62.9 juta ekor sebulan. Pengeluaran ayam pada bulan Oktober 2021
adalah sebanyak 52.05 juta ekor dan pengeluaran tersebut telah menurun kepada 51.4
juta ekor pada bulan November 2021 iaitu kekurangan sebanyak 17.73 peratus
berbanding dengan keperluan sebenar. Manakala unjuran pengeluaran ayam pada bulan
Disember 2021 disasarkan hanya sebanyak 61 juta ekor.
Kekurangan bekalan ayam di pasaran, antara lain disebabkan oleh peningkatan
permintaan yang mendadak setelah pembukaan semula sektor ekonomi bermula pada
bulan Oktober 2021. Bagi mengatasi kekurangan bekalan berkenaan, kerajaan telah
memberi kebenaran untuk mengimport ayam bulat sejuk beku sebagai langkah intervensi
untuk memastikan bekalan ayam dalam pasaran sentiasa mencukupi dan harga yang
stabil dan berpatutan.
Kebenaran pengimportan ini adalah sehingga 10,000 tan metrik sebulan atau
bersamaan dengan 5.5 juta ekor sebulan bagi tempoh Disember 2021 hingga Februari
2022 tertakluk kepada syarat-syarat yang telah ditetapkan.
Pengimportan ayam ini hanya dibenarkan dari loji penyembelihan luar negara
yang telah disahkan dan diiktiraf oleh kerajaan. Langkah intervensi ini adalah bersifat
sementara sehingga bekalan ayam dapat distabilkan oleh industri ayam tempatan. MAFI
akan memantau pengimportan ini bagi memastikan pengimportan hanya bertujuan untuk
menampung keperluan bekalan tanpa menjejaskan industri ayam tempatan.
MAFI menerusi Jabatan Perkhidmatan Veterinar (DVS) telah mengadakan sesi
libat urus dengan pemain industri ayam tempatan supaya memberi komitmen untuk
meningkatkan kapasiti pengeluaran selaras dengan permintaan semasa. MAFI yakin
bekalan ayam tempatan di pasaran akan stabil menjelang Februari 2022. Sekian."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Soalan tambahan
pertama, sila Yang Berhormat Sabak Bernam."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato’ Haji Mohd Fasiah bin Mohd Fakeh [Sabak Bernam],"Terima kasih, Tuan
Yang di-Pertua dan terima kasih kepada Yang Berhormat Menteri yang telah memberikan
jawapan sebentar tadi. Tahniah kerana berusaha untuk memasarkan hasil pertanian
terutama ayam.
Soalan tambahan saya, apakah kerajaan- ayam beku yang diimport ini halal dan
bermutu dan langkah kerajaan bagi memastikan penternak ayam tempatan tidak terjejas
dan setakat manakah bekalan ayam ini dapat menstabilkan harga runcit ayam di pasaran
kini yang mencecah sehingga RM10 lebih. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Sila Yang Berhormat
Menteri, dua minit."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Seri Dr. Ronald Kiandee,"Terima kasih Ahli Yang Berhormat. Secara
ringkasnya saya ingin katakan bahawa pengimportan ayam beku dari luar negara ini
adalah selamat dan halal. Ia dibuat melalui Jawatankuasa Pengiktirafan Rumah Sembelih
Bagi Pemprosesan Luar Negara yang dianggotai oleh Jabatan Perkhidmatan Veterinar
(DVS) dan juga JAKIM. Jawatankuasa ini adalah merupakan jawatankuasa yang
membuat pengiktirafan.
Untuk makluman Yang Berhormat, pada ketika ini sembilan buah loji di Thailand
dan dua buah loji di China diiktiraf oleh Jawatankuasa Pengiktirafan Rumah Sembelih
Bagi Loji Pemprosesan Luar Negara. Jadi ia bukan kali pertama, pada ketika ini kita
mengimport ayam keratan daripada sembilan loji Thailand dan dua buah loji daripada
negara China. Ia dipantau oleh jawatankuasa dan pengiktirafan dibuat melalui
jawatankuasa ini.
Tentu sekali pengimportan ayam sejuk beku ini merupakan satu langkah
sementara dan kementerian dan kerajaan akan terus memantau bekalan ayam di pasaran
tempatan sebaik sahaja ia stabil dan pulih, pengimportan langkah intervensi sementara
ini akan diberhentikan."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Datuk Seri Dr. Ronald Kiandee,"Jadi, ia dibuat semata-mata untuk menampung kekurangan bekalan ayam yang
sedang berlaku di negara kita. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Timbalan Yang di-Pertua [Dato' Mohd Rashid Hasnon],"Terima kasih, Yang
Berhormat Menteri. Soalan tambahan kedua saya jemput Yang Berhormat Sungai Petani."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Johari bin Abdul [Sungai Petani],"Terima kasih, Tuan Yang di-Pertua.
Saya ingin bertanya Yang Berhormat Menteri, masalah ayam ini bukanlah masalah
semalam. Ia masalah bertahun-tahun lamanya. Setiap kali kita ada perayaan, setiap kali
kita ada masalah iaitu harga ayam akan naik melambung.
Saya ingin bertanya Yang Berhormat Menteri, adakah Yang Berhormat Menteri
sedar bahawa masalah harga ayam ini naik apabila dedak atau makanan ayam ini naik.
Jadi kita ada banyak institusi yang terlibat dalam mengkaji bahan-bahan yang boleh
digunakan untuk buat dedak ini seperti MARDI dan lain-lain. Adakah kerajaan mempunyai
rancangan untuk memastikan bahawa kita keluar sendiri dedak kita. Macam di Kedah
dahulu kita bakar jerami, kita bakar padi yang tidak – macam-macam sedangkan ia boleh
di-convert-kan menjadi dedak.
Adakah Yang Berhormat Menteri mempunyai program yang khusus yang jelas
supaya masalah dedak ini diselesaikan dahulu. Once kita selesaikan masalah dedak ini
saya yakin Tuan Yang di-Pertua, masalah harga ayam ini dapat kita kurangkan kalaupun
sejak kita selesaikan. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Pengerusi [Dato' Mohd Rashid Hasnon],"Terima kasih Yang Berhormat
Sungai Petani. Sila Yang Berhormat Menteri, dua minit 30 saat."
