level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,Dijemput Yang Berhormat Senator Dato’ Haji Jefridin bin Haji Atan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Dato’ Haji Jefridin bin Haji Atan,"*Assalamualaikum warahmatullahi wabarakatuh*, Tuan
Yang di-Pertua...
*Pergi ke kedai membeli sepatu;
Soalan saya nombor satu.*"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,ANNOTATION,[Ketawa]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,1000,Tuan Yang di-Pertua,"Yang Berhormat Menteri, sila."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato' Haji Jefridin bin Haji Atan,"minta Menteri Kanan Perdagangan Antarabangsa dan
Industri menyatakan, apa bentuk kerjasama dan perbincangan strategik yang dilakukan dengan
Kerajaan Singapura sebagai usaha membenarkan pembukaan semula sempadan Singapura-Johor
menerusi Tambak Johor bagi tujuan perjalanan ulang alik harian melibatkan pekerja dari negara
tersebut."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri Kanan Perdagangan Antarabangsa dan Industri [Dato’ Seri Mohamed Azmin bin Ali],"Tuan Yang di-Pertua, kerajaan sentiasa mengambil berat akan perkembangan ekonomi
dua hala antara Malaysia dan Singapura dalam usaha untuk memulihkan ekonomi dua hala serta
membolehkan pergerakan rentas sempadan Malaysia dan Singapura telah melaksanakan beberapa
skim perjalanan antara kedua-dua negara:
(i) Skim Laluan Hijau Timbal Balik, dengan izin, *Reciprocal Green Lane*
(RGL) membolehkan pergerakan rentas sempadan bagi tujuan
perniagaan dan urusan rasmi,
(ii) Skim Peraturan Ulang-alik Berkala, dengan izin, *Periodic Commuting
Arrangement* (PCA) membolehkan pekerja yang bekerja di Malaysia dan
Singapura pulang ke negara asal bagi tujuan jalan jangka pendek.
Namun begitu, rentetan daripada situasi COVID-19 yang semakin meruncing pada awal
tahun ini, kedua-dua skim berkenaan telah digantung sementara berkuat kuasa 1 Februari 2021.
Dalam pada itu, Kerajaan Malaysia dan Singapura juga telah bersetuju melancarkan Skim
Lawatan Kecemasan Sakit Kritikal dan Kematian pada 17 Mei 2021 bagi membenarkan pergerakan
rentas sempadan atas sebab-sebab ihsan dan kecemasan.
Tuan Yang di-Pertua, memandangkan kedua-dua negara telah mencapai tahap vaksinasi
yang tinggi, Kerajaan Malaysia dan Singapura telah bersepakat melaksanakan pembukaan
sempadan kedua-dua negara melalui Skim *Vaccinated Travel Lane* (VTL) udara dan darat secara
serentak pada 29 November 2021. VTL udara dan VTL darat merupakan pencapaian penting
dalam usaha memulihkan ekonomi negara melalui pergerakan rentas sempadan terutamanya
dalam mempertemukan semula rakyat Malaysia di Singapura yang telah sekian lama terpisah
daripada ahli keluarga masing-masing.
Skim VTL darat, pengembara yang di vaksin sepenuhnya dari Malaysia atau Singapura
boleh merentasi sempadan di antara kedua-dua negara tanpa perlu menjalani kuarantin. Mulai 20
Disember 2021, VTL darat akan diperluaskan kepada semua kategori pengembara yang sebelum
ini terhad kepada pemegang pas jangka panjang warganegara serta penduduk tetap, dengan izin,
*permanent resident* Malaysia dan Singapura.
VTL darat akan ditambah baik dari semasa ke semasa termasuk pertambahan kuota harian
dan perluasan daripada penggunaan Laluan Kedua TUAS serta kenderaan persendirian
berdasarkan perkembangan situasi kesihatan di kedua-dua negara. Terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Yang di-Pertua,Terima kasih Yang Berhormat Menteri. Soalan tambahan ada?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Haji Jefridin bin Haji Atan,"Terima kasih Yang Berhormat Menteri. Adakah kerajaan
bercadang untuk mempertimbangkan tempoh kuarantin dikenakan bagi pengguna kemudahan
VTL ini sebagai langkah berjaga-jaga mengelakkan kemasukan varian *Omicron* ke Malaysia?"
