level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato' Seri Dr. Shahidan bin Kassim [Arau],"minta  Menteri Komunikasi dan
Multimedia menyatakan apakah mekanisme yang dilakukan oleh pihak kementerian bagi
membendung masalah penyebaran berita palsu terutamanya berkaitan pandemik
COVID-19 yang telah menimbulkan panik dan menggugat ketenteraman awam serta
adakah pihak kementerian bercadang untuk mengembalikan semula Akta Antiberita
Tidak Benar yang dimansuhkan sebelum ini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Menteri Pendidikan I [Dato’ Dr Mah Hang Soon],"Tuan Yang di-
Pertua, untuk maklumat Ahli Yang Berhormat, izinkan saya menjawab soalan ini bagi
mewakili Yang Berhormat Menteri Komunikasi dan Multimedia Malaysia. Hal ini kerana
Yang Berhormat Menteri telah dimaklumkan pada malam tadi bahawa beliau tidak
dibenarkan untuk memasuki Parlimen kerana telah menjalani swab test awal beberapa
hari dari jadual yang telah ditetapkan oleh Parlimen. Keputusan ujian beliau adalah
negatif, manakala Yang Berhormat Timbalan Menteri pula menjalani temu janji berjadual
bersama doktor.
Untuk maklumat Ahli Yang Berhormat, Kementerian Komunikasi dan Multimedia
Malaysia sentiasa menghebahkan usaha-usaha kerajaan bagi membendung masalah
penyebaran berita palsu, terutamanya berkaitan pandemik COVID-19 yang telah
menimbulkan panik dan menggugat ketenteraman awam.
Kementerian melalui agensi-agensinya seperti RTM, JaPen, SKMM dan juga
BERNAMA berterusan melalui platform masing-masing memberikan info-info yang tepat
dan tulen berkenaan dasar-dasar kerajaan. Antara tindakan-tindakan yang telah
dilaksanakan adalah seperti berikut. Program Info on Wheels (IOW) iaitu program turun
padang dengan membuat hebahan dan penerangan terus ke peringat akar umbi
mengenai langkah-langkah pencegahan wabak agar masyarakat lebih faham dan
mendapat maklumat yang tepat.
Program ini melibatkan semua pemimpin masyarakat dari seluruh negara.
Media sosial rasmi kementerian. Isu penyebaran palsu turut disangkal dengan
perkongsian maklumat yang sahih mengenai kenyataan media dan liputan berita atau
video daripada RTM dan BERNAMA. Bagi tempoh Januari hingga Oktober 2020,
sebanyak 987 hantaran atau postings menggunakan maklumat daripada Kementerian
Kesihatan Malaysia, Jabatan Penyiaran Malaysia dan BERNAMA untuk dihebahkan di
semua sosial media rasmi JaPen.
Paparan elektronik atau billboard. JaPen juga telah melaksanakan kempen
melalui publisiti bercetak dan elektronik serta mendapatkan kerjasama rakan strategik
melalui slot paparan elektronik atau skrin digital bermula pada awal Februari 2020 dan
diteruskan sehingga kini dengan kempen, ‘’Pembudayaan Norma Baharu: Putuskan
Rantaian COVID-19’’.
Penerbitan risalah. Risalah mengenai COVID-19 juga telah diedarkan secara
berterusan melibatkan aktiviti komunikasi bersemuka di semua negeri dan daerah dalam
usaha menangkis isu penyebaran berita palsu yang berleluasa. Sebanyak lebih daripada
1 juta risalah dalam pelbagai bahasa, termasuk bahasa Iban dan Kadazan telah
disediakan berkaitan COVID-19 dicetak dan diedarkan di seluruh negara. RTM juga telah
menerbitkan rancangan ‘Pastikan Sahih’ yang bersiaran setiap Isnin hingga Jumaat pada
jam 6.30 petang di saluran berita RTM, myFreeview 123 bagi memberikan maklumat
yang benar dan memperbetulkan maklumat palsu yang tular.
Kementerian juga telah menubuhkan Pasukan Respons Pantas (PRP) pada 24
Mac 2020 bersama Majlis Keselamatan Negara, Suruhanjaya Komunikasi dan JaPen."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon],"Minta rumuskan,
masa telah tamat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato’ Dr Mah Hang Soon,"Berhubung dengan Akta Antiberita Tidak Benar,
dengan berkuat kuasanya Akta 852, Akta Antiberita Tidak Benar (Pemansuhan) 2020
[Akta 285] yang baharu diwartakan pada 30 Januari 2020, sebarang berita palsu, laporan
palsu dan penyalahgunaan media sosial ditangani melalui undang-undang yang sedia
ada seperti Kanun Keseksaan [Akta 574], Akta Mesin Cetak dan Penerbitan 1984 [Akta
301] dan Akta Komunikasi dan Multimedia 1998 [Akta 588].
Sehubungan itu, kerajaan akan terus mengenal pasti pendekatan yang paling
ampuh atau mampan untuk mengekang penyebaran berita palsu bagi memastikan rakyat
mendapat berita dan laporan yang sah dan terkini."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Dr Mah Hang Soon,"Pada masa yang sama juga, kementerian menyarankan seluruh rakyat untuk
bertindak memerangi penyebaran berita palsu yang boleh menyebabkan keadaan gusar
dan mengancam ketenteraman awam. Nasihat dihebahkan melalui pelbagai pesanan
khidmat awam dengan mesej, “Tidak pasti jangan kongsi”. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,"Timbalan Yang di-Pertua, Dato’ Mohd Rashid Hasnon [Batu Pahat]","Sila
Yang Berhormat Arau jika ada soalan tambahan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Seri Dr. Shahidan bin Kassim [Arau],"Tuan Yang di-Pertua, soalan
tambahan. Berita palsu telah menumbangkan sebuah kerajaan, Kerajaan BN dan berita
benar telah menaikkan sebuah kerajaan, Kerajaan Perikatan Nasional. Jadi apakah kita
tahu bahawa di antara agensi yang mampu untuk mengekang berita palsu ini ialah JASA.
Jadi apakah kerajaan bercadang untuk menguatkan JASA dan juga agensi lain yang
berkaitan?
Keduanya, adakah kerajaan setuju bahawa ketiadaan undang-undang yang
bersifat tegas berkaitan berita palsu telah meletakkan Malaysia di kedudukan tercorot
berbanding negara-negara lain yang mempunyai undang-undang khusus bagi
menangani masalah penyebaran berita palsu. Contohnya, Kerajaan Singapura telah
memperkenalkan Rang Undang-undang Perlindungan Daripada Kepalsuan dan
Manipulasi Dalam Talian (POFMA). Oleh kerana soalan ini agak memerlukan jawapan
yang panjang, saya minta Yang Berhormat Timbalan Menteri untuk menjawab secara
bertulis. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Dr Mah Hang Soon,"Terima kasih, akan kita salurkan secara bertulis."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,Puan Hannah Yeoh [Segambut],"minta  Menteri Perumahan dan Kerajaan
Tempatan menyatakan adakah Jabatan Bomba dan Penyelamat dilengkapi dengan
peralatan yang mencukupi bagi menangani kes kebakaran melibatkan bangunan
kediaman bertingkat, mempunyai kepadatan penduduk yang tinggi dan terletak
berdekatan antara satu sama lain seperti di kawasan Mont Kiara dan Taman Sri Sinar."
