level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Timbalan Yang di-Pertua mempengerusikan Mesyuarat]
,,,1000,Timbalan Yang di-Pertua,"*Bismillahi Rahmani Rahim. Assalamualaikum
warahmatullahi wabarakatuh* dan salam sejahtera. *Alhamdulillah,* bersyukur ke hadrat
Allah SWT kerana dengan izin-Nya, saya telah dilantik sebagai Timbalan Yang di-Pertua
Dewan Negara.
*Buah duku di dalam bakul;
Diletak bersama si daun palas;
Amanah diberi akan saya pikul;
Tanggungjawab pula akan saya galas...*"
,,,1000,ANNOTATION,[Tepuk]
,,,1000,Timbalan Yang di-Pertua,"Saya amat berterima kasih kepada Yang Amat Berhormat Perdana Menteri
yang telah memberikan kepercayaan kepada saya bagi memegang jawatan ini.
*Burung merak tinggi di awan;
Anak rusa berkejar-kejar;
Terima kasih buat semua Ahli Dewan;
Mohon nasihat dan tunjuk ajar.*
Menggalas amanah dan tanggungjawab sebagai Timbalan Yang di-Pertua,
merupakan sesuatu yang perlu saya beri perhatian dan tumpuan agar perjalanan
persidangan Dewan Negara dapat berjalan dengan lancar.
Terima kasih khusus daripada saya buat Yang Berhormat Senator Datuk Seri
Haji Abdul Halim bin Abd. Samad yang telah menjalankan tugas dan amanah sebagai
Timbalan Yang di-Pertua dari tahun 2016 hingga tahun 2020. Saya berdoa semoga
perjalanan persidangan Dewan Negara sentiasa berada dalam keadaan yang baik dan
membantu menambah baik pertumbuhan ekonomi serta keharmonian negara dan
memastikan kedaulatan agama, Raja-Raja Melayu dan undang-undang sentiasa terjaga.
Apa yang boleh saya katakan, tugas baharu ini akan saya galas dengan penuh
amanah dan iltizam. Terima kasih atas doa dan sokongan dari semua pihak.
*Bunga Melur Bunga Melati;
Mari disulam di lubuk hati;
Pada yang tua kita hormati;
Yang muda pula kita dikasihi.
Udang manis, si udang galah;
Mari dimasak sama dimakan;
Jika ada silap dan salah;
Mohon ditegur, mohon ditunjukkan.*
Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Ir. Md. Nasir bin Hashim,"minta Menteri Kerja Raya menyatakan, tindakan
terhadap kontraktor utama berhubung dengan insiden sekeping *parapet* jatuh ke atas
sebuah kereta yang lalu di bawah projek pembinaan *Sungai Besi-Ulu Klang Elevated
Expressway* (SUKE) pada 19 September 2020."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri Kanan Kerja Raya [Dato’ Sri Haji Fadillah bin Yusof],"*Bismillahi
Rahmani Rahim. Assalamualaikum warahmatullahi wabarakatuh.* Terlebih dahulu,
izinkan saya mengucapkan tahniah kepada Timbalan Yang di-Pertua atas lantikan.
Terima kasih kepada Yang Berhormat Senator Tuan Ir. Md. Nasir bin Hashim
atas soalan. Untuk maklum Ahli Yang Berhormat, CIDB telah menjalankan satu prosiding
tindakan tatatertib kontraktor pada 17 November 2020 dan telah menjatuhkan hukuman
penalti berjumlah RM180 ribu kepada kontraktor utama dan subkontraktor Projek
Lebuhraya Bertingkat *Sungai Besi-Ulu Klang Elevated Expressway* (SUKE), Pakej CA2
kerana gagal memastikan keselamatan di tapak bina pada tarikh 19 September 2020
yang lalu.
Kontraktor utama iaitu MRCB Builders Sdn. Berhad, telah dikenakan penalti
sebanyak RM80 ribu, manakala subkontraktor Makna Setia Sdn. Berhad, berjumlah
RM100 ribu. Kesalahan masing-masing telah disabitkan mengikut Akta Lembaga
Pembangunan Industri Pembinaan 1994"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,ANNOTATION,[Akta 520]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Menteri Kanan Kerja Raya [Dato’ Sri Haji Fadillah bin Yusof],", seksyen 34B(1)(c), dan seksyen
34C(1) iaitu di bawah kewajipan kontraktor dalam memastikan keselamatan bangunan
dan kerja pembinaan sama ada semasa atau selepas pembinaan.
Hasil siasatan CIDB mendapati subkontraktor tersebut juga telah gagal
mematuhi prosedur kerja yang betul yang telah diperakui oleh perunding projek serta
tidak mengajikan penyelia tapak yang diakreditasi. Melalui keputusan prosiding tatatertib
kontraktor tersebut, subkontraktor Makna Setia Sdn. Berhad juga telah diarahkan untuk
membuat penambahbaikan dalam prosedur keselamatan iaitu melaksanakan program
audit keselamatan melalui pihak ketiga *Safety and Health Assessment System in
Construction* (SHASSIC) yang akan dilantik pada projek tersebut agar keselamatan
orang awam, keseluruhan jajaran projek, amalan cara kerja dan pengendalian serta
pengurusan tapak bina terjamin sepanjang tempoh projek dilaksanakan.
Para pekerja, penyelia tapak dan juga pengurus pembinaan juga telah
diarahkan untuk menjalani proses akreditasi oleh CIDB. Sepanjang tempoh siasatan dan
prosiding yang telah dijalankan oleh CIDB, kedua-dua syarikat telah memberikan
komitmen dan kerjasama begitu baik sekali termasuk membuat aku janji untuk
meningkatkan keberkesanan dan amalan prosedur pelaksanaan persekitaran kerja yang
lebih selamat dan kondusif. Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Soalan tambahan?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Ir. Md. Nasir bin Hashim,"Soalan tambahan saya ialah, apa SOP untuk
kontraktor-kontraktor yang menjalankan kerja-kerja di tempat yang sibuk yang dilalui oleh
kenderaan seperti di laluan SUKE."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Sri Haji Fadillah bin Yusof,"Terima kasih kepada soalan tambahan Yang
Berhormat Senator. Di tapak pembinaan, untuk kawasan-kawasan yang sibuk
terutamanya lalu lintas yang padat dengan kenderaan, kita ada SOP tertentu. Maknanya
pada waktu puncak tidak dibenarkan untuk menjalankan kegiatan pembinaan. Kalau
terpaksa, maka *traffic management system* perlu dipatuhi yang mana sebahagian jalan
akan ditutup untuk memastikan tiada laluan ditapak tersebut ataupun di bawah tapak
pembinaan.
Kita sebenarnya juga menjalankan proses audit keselamatan jalan yang
dilaksanakan secara lima peringkat iaitu peringkat pertama perancangan. Peringkat
kedua kita melaksanakan reka bentuk awalan, peringkat ketiga iaitu reka bentuk
terperinci, peringkat keempat waktu pembinaan dan peringkat kelima waktu operasi. Itu
akan dijalankan.
Akan tetapi dalam mana-mana kawasan pembinaan, ada tiga buah agensi
utama yang mengawal selia. CIDB mengawal selia kontraktor manakala untuk aspek
keselamatan jalan raya di bawah PBT dan aspek keselamatan pekerja dan juga
kesihatan iaitu di bawah *Department of Occupational Safety and Health* (DOSH) di bawah
Kementerian Sumber Manusia. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Puan Ras Adiba binti Mohd Radzi,"minta Menteri Pembangunan Wanita,
Keluarga dan Masyarakat menyatakan, apa tindakan kementerian dalam menyokong
Badan Bukan Kerajaan atau pusat yang menyediakan perkhidmatan sokongan dan
intervensi awal kepada kanak-kanak OKU berikutan terkesan akibat pandemik COVID-
19, dan kekurangan dana sumbangan masyarakat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat [Dato’ Hajah Siti Zailah binti Mohd Yusoff]","*Assalamualaikum warahmatullahi wabarakatuh*
dan salam sejahtera. Terima kasih Tuan Yang di-Pertua, dan saya juga mengucapkan
tahniah atas pelantikan sebagai Timbalan Yang di-Pertua.
Kementerian Pembangunan Wanita, Keluarga dan Masyarakat melalui Jabatan
Kebajikan Masyarakat (JKM) tetap menyalurkan bantuan kewangan kepada 565 buah
pertubuhan pemulihan dalam komuniti yang menjalankan program Pemulihan Dalam
Komuniti (PDK) kepada anak-anak OKU di lokaliti masing-masing walaupun
pengoperasian pusat pemulihan dalam komuniti tidak dijalankan sepanjang tempoh
pematuhan PKB tersebut. Kerajaan sedar akan keperluan bantuan kewangan bagi
pertubuhan PDK untuk membayar kos operasi, sewaan premis termasuk bil utiliti, juga
pembayaran sagu hati petugas dan pelatih PDK.
Jumlah penyaluran bantun kewangan yang telah disalurkan kepada 563 buah
PDK sepanjang tempoh tahun 2020 ialah berjumlah RM85.6 juta dan memberi manfaat
kepada 19,304 orang pelatih dan 3372 orang penyelia dan petugas PDK termasuk
bayaran bantuan kewangan khas kepada penyelia, petugas dan pelatih di PDK. Sebagai
menghargai komitmen dan kesungguhan penyelia dan petugas PDK, dalam Bajet 2021,
kerajaan telah bersetuju bahawa kadar sagu hati petugas pemulihan dalam komuniti
dinaikkan daripada RM800 kepada RM1200 dan kadar sagu hati penyelia PDK dinaikkan
daripada RM1200 kepada RM1500. Kenaikan ini akan memberi manfaat kepada 3372
orang petugas dan penyelia PDK sekali gus menyumbang kepada pemantapan
pelaksanaan program pemulihan kepada anak-anak OKU.
Kerajaan sedar bahawa pertubuhan sukarela (PSK) merupakan sebahagian
daripada rakan strategi yang saling melengkapi dalam usaha kerajaan dalam
menyampaikan perkhidmatan sehingga ke peringkat akar umbi. Sebagai sebahagian
daripada inisiatif di bawah Pakej Rangsangan Prihatin Rakyat iaitu PRIHATIN, kerajaan
telah bersetuju untuk menyalurkan bantuan makanan dan penjagaan kesihatan kepada
65 buah PSK OKU dengan melibatkan peruntukan sebanyak RM1.94 juta.
Melalui pemberian bantuan ini ia telah memberi manfaat kepada 3758 orang
penghuni yang berada di bawah jagaan dan perlindungan PSK. Justeru, pemberian
bantuan ini merupakan inisiatif dan keprihatinan kerajaan dalam membantu PSK yang
terkesan semasa tempoh PKP yang lalu. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Puan Ras Adiba binti Mohd Radzi,"Soalan tambahan saya. Saya pohon pihak
kementerian menyatakan, jumlah peruntukan yang telah atau akan disediakan untuk
pusat-pusat intervensi awal ini serta nyatakan rancangan kementerian bagi memastikan
pusat intervensi awal ini terus beroperasi dengan baik ketika, dan seterusnya selepas
PKPB ini. Terima kasih."
