level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Puan Alice Lau Kiong Yieng)
mempengerusikan Mesyuarat]"
,,,10.00 pagi,WAKTU PERTANYAAN-PERTANYAAN MENTERI Timbalan Yang di-Pertua [Puan Alice Lau Kiong Yieng],"Saya menjemput Tuan Khoo
Poay Tiong, Kota Melaka."
,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka],"minta  Menteri Komunikasi dan Digital
menyatakan, penjelasan mengenai Mandatory Standard on Access Pricing (MSAP) baharu yang
mula berkuat kuasa pada 1 Mac 2023, dan apa kesannya terhadap sektor telekomunikasi dan
para pengguna di Malaysia daripada segi mutu perkhidmatan."
,1.,,10.00 pagi,Menteri Komunikasi dan Digital [Tuan Ahmad Fahmi bin Mohamed Fadzil],"Terima
kasih Yang Berhormat, terima kasih Tuan Yang di-Pertua.
Standard mandatori mengenai harga capaian, dengan izin, Mandatory Standard on
Access Pricing (MSAP) merupakan salah satu instrumen perundangan yang dikeluarkan oleh
Suruhanjaya Komunikasi dan Multimedia Malaysia (SKMM) bagi mengawal selia harga capaian
di peringkat borong ataupun, dengan izin, wholesale untuk memberi perkhidmatan capaian.
Melalui MSAP baharu yang mula berkuat kuasa pada 1 Mac 2023, harga capaian
maksimum telah ditetapkan bagi 14 kemudahan dan perkhidmatan yang disenaraikan untuk
tempoh sehingga 2025. Dengan pelaksanaan MSAP baharu tersebut, pemberi perkhidmatan
capaian perlu menyediakan kemudahan dan perkhidmatan yang disenaraikan dengan harga
maksimum baharu kepada penerima perkhidmatan capaian sepertimana yang ditetapkan oleh
SKMM.
Satu kertas siasatan awam mengenai MSAP telah dikeluarkan oleh SKMM pada 5
Oktober 2022 sehingga 17 Januari 2023 bagi mendapatkan cadangan dan maklum balas
daripada pemain industri dan orang awam mengenai kaedah pelaksanaan MSAP yang akan
dibuat. Sebanyak 16 maklum balas telah diterima daripada pemegang taruh yang berkaitan
termasuklah Celcom, Digi, Telekom Malaysia Berhad dan Digital National Berhad.
Kesemua maklum balas tersebut telah dikaji dan dipertimbangkan oleh SKMM dalam
menentukan kaedah pelaksanaan MSAP. Secara umumnya harga yang ditetapkan di dalam
MSAP yang baharu adalah lebih rendah berbanding dengan MSAP sebelum ini. Sebagai contoh,
harga untuk perkhidmatan borong jalur lebar berkelajuan tinggi ataupun, dengan izin, high speed
broadband untuk kelajuan 100 Mbps di dalam MSAP baharu untuk tahun 2023 adalah RM254.64
sebulan berbanding dengan harga RM515 sebulan sebelum ini.
Oleh yang demikian, ia dapat mengurangkan kos kepada penerima perkhidmatan
capaian yang terlibat dalam menyediakan perkhidmatan jalur lebar tetap kepada pengguna.
Secara tidak langsung perkhidmatan yang diberikan kepada pengguna di peringkat runcit
ataupun retail boleh ditawarkan dengan harga yang lebih rendah dan berdaya saing atau pada
kelajuan yang lebih tinggi. Daripada segi mutu perkhidmatan, SKMM menggunakan instrumen
lain untuk membuat kawal selia, antaranya melalui Mandatory Standard Quality of Service
(MSQoS) dan pelaksanaan audit berkala terhadap syarikat penyedia perkhidmatan. Sekian,
terima kasih."
,1.,,10.00 pagi,Timbalan Yang di-Pertua [Puan Alice Lau Kiong Yieng],"Yang Berhormat Kota
Melaka."
,1.,,10.00 pagi,Tuan Khoo Poay Tiong [Kota Melaka],"Tuan Yang di-Pertua, soalan tambahan saya.
Pertama sekali saya ingin mengucapkan tahniah kepada Yang Berhormat Menteri dan
juga kementerian yang telah melaksanakan MSAP yang baharu ini. Sudah pasti ia akan
membawa manfaat kepada pengguna dan kerana peningkatan persaingan antara syarikat yang
menyediakan perkhidmatan internet ini. Kita masih ingat pada tahun 2018, apabila Pakatan
Harapan menjadi kerajaan, mantan Menteri iaitu Yang Berhormat Damansara, telah
melaksanakan, “half the price doubles the speed”. Jadi, hari ini kita menuju ke arah yang lagi
satu. Ini menunjukkan satu Malaysia Madani.
Saya hendak tanya kepada Yang Berhormat Menteri tentang Telekom Malaysia. Apabila
pengumuman MSAP ini diumumkan, kita boleh lihat reaksi daripada pasaran saham di mana
harga Yang Berhormat Timbalan Menteri telah turun kerana mereka kata, dengan adanya
penurunan kos wholesale, ini akan menjejaskan prestasi Yang Berhormat Timbalan Menteri ini.
Saya hendak bertanya kepada Yang Berhormat Menteri, apa kesan jangka masa
panjang daripada pelaksanaan MSAP yang baharu ini terhadap syarikat telekomunikasi,
terutama mereka yang telah melabur banyak untuk menyediakan infrastruktur fiber semua.
Jadi, bagaimana ini akan menjejaskan mereka dan apa kesan jangka masa panjang
untuk kita memastikan, kita dapat capai sasaran kita untuk menuju ke arah digitalized ini. Terima
kasih Tuan Yang di-Pertua."
,1.,,10.00 pagi,Tuan Ahmad Fahmi bin Mohamed Fadzil,"Terima kasih Yang Berhormat Kota Melaka,
terima kasih Tuan Yang di-Pertua.
Berhubung persoalan yang dibangkitkan tadi, khusus angka ataupun maklumat yang
saya ada, khusus mengenai Telekom Malaysia, saya telah mengadakan siri pertemuan dengan
pengurusan tertinggi termasuk Lembaga Pengarah daripada Telekom Malaysia dan memang,
kalau kita lihat, kita buat perbandingan dari tahun 2017 sehinggalah ke hari ini, pada tahun 2017
sebagai satu kumpulan- as a group, dengan izin, keuntungan bersih pada tahun 2017 bagi TM
iaitu RM730.5 juta."
,1.,,■1010,Tuan Ahmad Fahmi bin Mohamed Fadzil,"Pada tahun 2018, setelah mula MSAP pada waktu itu dilaksanakan, memang daripada
segi keuntungan, mereka melihat keuntungan negatif ataupun kerugian sebanyak RM260.5 juta.
Akan tetapi dengan izin, they were able to bounce back setahun selepas itu dengan merekodkan
keuntungan bersih pada tahun 2019 sebanyak RM557.4 juta dan trend itu terus meningkat
sehinggalah kepada 28 Februari yang lalu di mana pengumuman daripada pengurusan Telekom
Malaysia, membuat pengumuman bahawa mereka telah mencatatkan keuntungan bersih
RM1.14 bilion bagi tahun lalu.
Jadi ini Tuan Yang di-Pertua, menunjukkan bahawasanya semangat Malaysia Boleh itu
memang wujud dalam Telekom Malaysia. Walaupun diberi cabaran, tetapi mereka mampu
bangkit semula. Saya percaya sekiranya Telekom Malaysia boleh mencatatkan pada tahun awal
sedikit kerugian, tetapi manfaatnya kepada rakyat dan realitinya mereka berjaya kembali semula
dan ini bagi saya adalah satu teladan bagi kita sebagai sebuah negara juga. Jadi insya-Allah,
saya percaya walaupun ada kesan tetapi saya difahamkan setakat hari ini, daripada semua
penganalisis, trendnya masih untuk saham TM, is still a buy dengan izin. Terima kasih."
,1.,,■1010,Timbalan Yang di-Pertua [Puan Alice Lau Kiong Yieng],"Saya jemput Yang
Berhormat Pasir Mas."
,1.,,■1010,Tuan Haji Ahmad Fadhli bin Shaari [Pasir Mas],"Terima kasih Tuan Yang di-Pertua.
Saya mengambil kesempatan untuk mengucapkan takziah kepada mangsa-mangsa banjir di
Johor dan saya percaya kerajaan sedang melakukan yang terbaik untuk bertindak di Johor,
insya-Allah. Terima kasih Yang Berhormat Menteri atas jawapan tadi. Saya rasa cukup bangga
dengan kesungguhan komitmen yang dilakukan oleh Yang Berhormat Menteri untuk memastikan
MSAP ini dapat dilaksanakan dengan baik.
Cuma kalau kita perhatikan bahawa di Malaysia pada hari ini, saya memetik kajian
daripada satu badan UCLA yang dilakukan 102 buah negara, Malaysia jauh lebih ketinggalan
berbanding dengan Kemboja dan Vietnam. Kita lebih perlahan daripada sudut perkhidmatan
internetnya.
Jadi bila bercakap tentang internet ini, bilakah kerajaan dapat memuktamadkan
perkhidmatan 5G dapat dilaksanakan meliputi lebih 50 peratuslah, let’s say di kawasan di seluruh
Malaysia? Juga, adakah kerajaan boleh memastikan bahawa penyedia perkhidmatan ini dapat
menyediakan perkhidmatan di tempat-tempat yang tidak memberikan keuntungan kepada
mereka? Saya ambil contoh kawasan saya di Pasir Mas, penduduknya sedikit..."
