level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Timbalan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Puan Susan Chemerai Anding,"minta Menteri Komunikasi dan Multimedia
menyatakan, apa kemajuan yang telah dicapai untuk mengekang penyebaran
maklumat/berita palsu menerusi SMS atau media sosial."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Menteri Komunikasi dan Multimedia [Datuk Zahidi bin Zainul Abidin],"Tuan Yang di-Pertua, Yang Berhormat Senator. *Assalamualaikum
warahmatullahi wabarakatuh* dan salam sejahtera.
Untuk makluman Ahli Yang Berhormat, Kementerian Komunikasi dan Multimedia
sentiasa cakna dan bersiap sedia dalam membendung penyalahgunaan media sosial
khususnya aplikasi *WhatsApp* dan *Facebook* yang mampu mencetuskan kegusaran
dalam kalangan orang ramai.
Antara strategi yang dilaksanakan menerusi kaedah mendidik, mencegah dan
menguatkuasakan undang-undang. KKMM telah mengambil inisiatif dengan menubuhkan
Jawatankuasa Penyelarasan Penjelasan Isu dan Berita Palsu pada 21 Julai 2021 sebagai
salah satu usaha untuk memperkasakan penyampaian maklumat kepada masyarakat.
Jawatankuasa ini berperanan membincangkan naratif bagi menjelaskan atau
menafikan isu-isu semasa serta berita palsu yang dikenal pasti dengan input daripada
kementerian yang berkaitan. Bagi strategi mendidik, KKMM bersama-sama dengan
agensinya sentiasa mengingatkan pengguna tentang kepentingan penggunaan Internet
secara berhemah dan mengamalkan nilai-nilai murni.
Pelbagai kempen seperti, *“Tidak Pasti Jangan Kongsi”* dan *“Klik Dengan Bijak”*
yang dilaksanakan Suruhanjaya Komunikasi dan Multimedia Malaysia merupakan antara
program mendapat perhatian ramai. SKM juga telah melancarkan portal
https://sebenarnya.my/ pada tahun 2017 menafikan berita-berita palsu yang sering
berlaku di media sosial.
Sejak pelancarannya pada 14 Mac 2017 sehingga September 2021 jumlah
layaran keseluruhan portal https://sebenarnya.my/ telah mencecah 275.85 juta. Antara
Januari 2018 sehingga Disember 2019 portal https://sebenarnya.my/ telah menerima 63.7
juta- layaran secara purata dan 2.65 juta *hits* setiap bulan.
Namun, setelah pandemik COVID-19 melanda negara antara Julai 2020 hingga
Ogos 2021 portal https://sebenarnya.my/ telah menerima 198.31 juta- layaran atau secara
purata 9.0 juta *hits* setiap bulan. Peningkatan mendadak sebanyak 260 peratus terhadap
purata *hits* layaran setiap bulan sebelum ini selepas pandemik COVID-19 menunjukkan
kesedaran masyarakat untuk menyemak berita yang diragui kesahihannya, secara tidak
langsung menunjukkan keupayaan kerajaan dalam membudayakan amalan menyemak
terutamanya dalam keadaan kecemasan kesihatan awam melibatkan COVID-19 pada
masa ini.
Selain itu, KKMM telah mewujudkan pasukan respons pantas yang dianggotai
pegawai-pegawai berhemah daripada KKMM, Majlis Keselamatan Negara dan Jabatan
Perdana Menteri dengan kerjasama kementerian dan agensi berkaitan sebagai antara
langkah proaktif bagi tujuan tersebut bermula 20 Mac 2020 hingga 20 September 2021,
sebanyak 489 penafian berita palsu. Berita tidak benar telah disiarkan dan dijelaskan
kepada masyarakat. Daripada 486 jumlah kelulusan berkenaan sebanyak 210
pemakluman bersamaan 43.84 peratus penafian berita palsu oleh PRP adalah berkaitan
COVID-19 termasuk isu-isu vaksin COVID-19 telah diperjelaskan kepada masyarakat.
Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Soalan tambahan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Muhamad Zahid bin Md. Arip,Tuan Yang di-Pertua.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Puan Susan Chemerai Anding,Soalan tambahan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Muhamad Zahid bin Md. Arip,Boleh saya bertanya?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Boleh.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Muhamad Zahid bin Md. Arip,"Terima kasih Tuan Yang di-Pertua, terima
kasih Yang Berhormat sahabat saya Menteri. Kemajuan yang dicapai nampaknya
peningkatan penafian-penafian yang dibuat bagi membendung berita-berita palsu ini.
Akan tetapi saya hendak tanya setakat hari ini ada atau tidak tindakan-tindakan dari
mahkamah dan berapa banyak tindakan mahkamah yang telah diambil terhadap
penyebar-penyebar berita ini dan apakah hukuman maksimumnya? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Zahidi bin Zainul Abidin,"Terima kasih Yang Berhormat Senator. Antara
18 Mac 2020 hingga 10 Oktober 2021, PRDM telah membuka sebanyak 324 Kertas
Siasatan bagi penyebaran berita palsu atau berita yang melibatkan ketenteraman awam.
Daripada 324 tersebut 46 kes telah dituduh di mahkamah, 127 kes diklasifikasikan sebagai
tiada tindakan lanjut, tujuh kes diklasifikasikan sebagai kertas untuk simpanan, manakala
128 kes masih berada dalam siasatan. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Soalan tambahan lain?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Puan Susan Chemerai Anding,Soalan tambahan Tuan Yang di-Pertua.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Ya.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Puan Susan Chemerai Anding,"Saya mahu bertanya berkenaan dengan
penyebaran video bunuh diri yang banyak ditularkan semasa pandemik COVID-19.
Adakah sebarang pendakwaan dibuat oleh SKMM terhadap mereka yang menyebarkan
video seperti ini?"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Zahidi bin Zainul Abidin,"Terima kasih Yang Berhormat Senator untuk
pengetahuan Yang Berhormat Senator setakat hari ini, seperti yang saya katakan tadi kes-
kes yang kita membuat laporan ini, ada kes-kesan yang kita siasat dan tindakannya kita
akan ambil. Akan tetapi, daripada segi kes bunuh diri ini ada yang kes bunuh diri benar
dan ada yang tidak benar. Jadi yang tidak benar itu masih kita lihat dalam siasatan adakah
kita boleh bawa dalam kes-kes ini, dimasukkan dalam Ordinan Darurat dan juga Akta
Komunikasi dan Multimedia 1998. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Yang di-Pertua,Ada soalan lain?
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Yang di-Pertua,"**Sr. Haji Mohamad Apandi bin Mohamad:** Terima kasih Tuan Yang di-Pertua.
Saya hendak bertanya kepada pihak kerajaan, yang hendak memantau daripada pihak
kementerian ini lebih kurang berapa- staf? Benda sekarang sudah berjumlah ratusan ribu.
Daripada pihak kementerian berapa orang yang sedang memantau semua berita palsu
dalam SMS ini, yang dibawa dalam e-mel dan sebagainya? Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Zahidi bin Zainul Abidin,"Terima kasih Yang Berhormat Senator. Dia
sebenarnya kita lihat- masa saya membuat lawatan itu, pegawai yang kita letak di situ
lebih kurang dalam 30 oranglah, tetapi kalau lebih banyak, kita akan tambah dari semasa
ke semasa, tetapi yang penting sekali ini ialah laporan orang ramai.
Maknanya, kita harap orang ramai ini akan membuat laporanlah kalau kata berita
itu tidak benar, *check* semua dan mereka akan buat laporan. Sebab itu kita ada portal
laporan sebenarnya.my dan sebagainya. Laporan itu kita terima, baru kita siasat, tetapi
anggotanya kita kata dalam lebih kurang 30 orang. Kalau tidak cukup, kita mungkin
tambah dari semasa ke semasa. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Haji Jefridin bin Haji Atan,Soalan tambahan.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Yang di-Pertua,Cukup tiga sahaja ya.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Haji Jefridin bin Haji Atan,Cukup tiga.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Yang di-Pertua,Patut dua tapi saya lebihkan satu tadi.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Dato’ Haji Jefridin bin Haji Atan,Mustahak juga ini.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Timbalan Yang di-Pertua,"Seterusnya saya mengucapkan ribuan terima kasih
kepada Yang Berhormat Datuk Zaidi bin Zainul Abidin yang memberi jawapan tadi.
Seterusnya soalan nombor 2."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Balasubramaniam a/l Nachiappan,"minta Menteri Wilayah Persekutuan
menyatakan, tentang projek Residensi Wilayah, yang mana harga jualan bermula sekitar
RM200 ribu, adakah pihak kementerian bercadang menurunkan atau mewujudkan
diskaun terutama bagi mereka yang pertama kali ingin memiliki rumah dan golongan B40."
