level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang- undang) [Datuk Wira Hajah Mas Ermieyati binti Samsudin],"Tuan Yang di-Pertua,
“Mengikut Peraturan Mesyuarat 12(1), saya mohon
mencadangkan bahawa Mesyuarat pada hari ini tidak akan ditangguhkan
sehingga dibahaskan dan diputuskan DR.20/2021, Rang Undang-undang
Pencegahan dan Pengawalan Penyakit Berjangkit (Pindaan) 2021 seperti
dalam Aturan Urusan Mesyuarat hari ini dan selepas itu Majlis Mesyuarat
akan ditangguhkan sehingga suatu tarikh yang tidak ditetapkan.”."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Timbalan Menteri, ada
siapa yang menyokong?"
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Timbalan Menteri Kesihatan I [Dato’ Dr. Haji Noor Azmi bin Ghazali],"Tuan
Yang di-Pertua, saya mohon menyokong."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, sekarang saya kemukakan
masalah kepada Majlis untuk diputuskan. Masalahnya ialah usul seperti yang
dikemukakan tadi hendaklah disetujukan.
[Usul dikemuka bagi diputuskan; dan disetujukan]"
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Tuan Yang di-Pertua,Yang Berhormat.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,10.05 pg.,Tuan M. Kulasegaran [Ipoh Barat],"Tuan Yang di-Pertua, saya bangun di atas
Peraturan Mesyuarat 36(12). Tuan Yang di-Pertua, pada November 17, semasa gulungan
yang dibuat oleh Menteri Perpaduan, Menteri Perpaduan telah memberi aku janji kepada
Dewan ini bahawa dia akan adakan satu sesi libat urus dengan Ahli Parlimen dan katakan
bahawa selepas pilihan raya di Melaka dia akan adakan. Jadi 17 November dan sekarang
sudah lebih daripada 33 hari dan juga sekarang sudah habis pilihan raya di Sarawak.
Mungkin adakah kita perlu tunggu hingga pilihan raya umum dan perkara ini akan dibuat.
Ini perlu diberi perhatian Tuan Yang di-Pertua kerana saya petik apa yang beliau
kata dalam Hansard. Dia kata pada 17 hari bulan, dengan izin,
“Kalau dapat selepas selesai Melaka, saya akan bagikan
taklimat. Jadi hari ini, ini yang mustahak. Hari ini Tuan Yang di-Pertua,
dengan izin, saya dengan Yang Berhormat tidak payah hendak bagi detil
kepada PTMI ini because nanti apabila kita bagi taklimat Yang
Berhormat-Yang Berhormat boleh bangkitkan apa sahaja Yang
Berhormat hendak cadangkan, ini termasuk mekanisme untuk kita
membuat pengesanan...”.
Ini bermakna pada hari itu kerana beliau memberi aku janji ini, kita ramai di antara
Ahli Parlimen tidak membangkitkan isu-isu yang detail kerana aku janji yang diberi oleh
Menteri Perpaduan. Apa sudah jadi? Jadi mengikut Peraturan Mesyuarat 36(12), dengan
izin saya baca,
“Mana-mana ahli yang mengeluarkan kenyataan yang
mengelirukan Dewan adalah disifatkan menghina Majlis dan ahli ini boleh
dirujuk kepada Jawatankuasa Hak dan Kebebasan bagi kesalahan itu...”.
Tuan Yang di-Pertua, bila seorang Menteri memberi aku janji dan sesi ini adalah—
- hari ini adalah hari terakhir, sepatutnya mengikut aku janji itu ia patut
mengimplementasikan apa dia memberi aku janji. Ini kerana hari itu ramai di antara Ahli
Parlimen termasuk saya tidak membangkitkan perkara-perkara dengan detil kerana beliau
memberi aku janji tersebut. Kalau tidak, hari itu kita akan ambil banyak masa. Jadi
mengelirukan semua kita, lagi-lagi Ahli Parlimen. Tidak masuk akal Tuan Yang di-Pertua.
Saya rasa ini adalah skandal yang besar mengenai MITRA.
Kita semua tahu di mana jutaan ringgit telah diseleweng dan saya difahamkan
RM400 juta pun telah dihantar balik kepada kerajaan kerana tidak diguna pakai dalam
tempoh lebih kurang lapan hingga sembilan tahun. Ini menunjukkan tidak ada keseriusan
oleh kerajaan untuk menolong masyarakat yang tertindas di negara ini. Jadi kalau Menteri
pun bila memberi aku janji dan tidak mengikut aku janji tersebut, saya rasa ini adalah satu
perkara yang layak untuk dirujuk kepada committee tersebut."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Tuan Yang di-Pertua, beliau juga telah memberi— lagi satu adalah mengenai
Thaipusam, di mana beliau telah kata tidak ada perarakan-perarakan dan sebagainya.
Akan tetapi, selepas itu Yang Berhormat Menteri Sumber Manusia kata bahawa itu boleh
dibuat kerana Kabinet telah memberi kebenaran. Semua ini mengelirukan dan rakyat ini
– dalam kes MITRA, satu skandal yang besar juga. Saya rasa ini adalah satu perkara
yang patut dirujuk. Jangan kita kerana mungkin Ahli-ahli Parlimen atau ahli-ahli MIC yang
terlibat dalam hal ini atau skandal ini, di mana kita macam tidak tahu— saya harap beliau
boleh dirujuk dan tindakan tegas diambil. Terima kasih."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat. Sebenarnya, Yang
Berhormat kalau serius hendak merujuk perkara ini kepada Dewan, maka perlu diberikan
notis usul, Yang Berhormat. Saya pun perlu juga meneliti apa yang dikatakan oleh Yang
Berhormat Menteri Perpaduan itu sebelum saya boleh buat keputusan. Saya tahu Yang
Berhormat sudah baca Hansard tadi, tetapi saya perlu selidiki juga.
Jadi, kalau Yang Berhormat boleh memberitahu notis, maka saya bolehlah
memulakan proses penelitian itu. Yang Berhormat, saya tidak boleh tangani dengan
serta-merta sebegini sahaja."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Tuan Yang di-Pertua, okey Tuan Yang di-
Pertua, saya faham. Akan tetapi, Tuan Yang di-Pertua, orang di luar sangat marah
dengan apa yang dibuat oleh Kementerian Perpaduan."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Saya faham, saya faham."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Penyelewengan wang yang diguna pakai,
yang dicuri oleh ahli-ahli politik. Ini untuk manfaat masyarakat yang tertentu, masyarakat
India itu, tetapi nampaknya tidak ada keseriusan."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Yang Berhormat, ada dua atau tiga prosiding yang boleh
dimulakan.  Kalau Yang Berhormat hendak mulakan prosiding merujuk Peraturan
Mesyuarat 36(12) ini, maka diperlukan usul. Akan tetapi, Special Select Committee pun
boleh teliti perkara ini. PAC pun saya rasa boleh teliti perkara ini kerana..."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Attorney General pun boleh juga. Akan
tetapi apabila akur janji diberi di Parlimen ini, takkan— kalau aku janji itu tidak diikut,
sepatutnya tindakan perlu diambil terhadap apa yang dikatakan oleh Yang Berhormat
Menteri."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Yang Berhormat Pengerusi PAC pun ada di sini. So,
kalau Yang Berhormat libat urus dengan beliau..."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Tuan Yang di-Pertua, I don’t think we should
push it to another committee."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,Saya faham.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],This is very clear.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Ya, tetapi perlu..."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Investigation yang sedalam-dalam itu cerita
lain."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Faham, tetapi..."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],Itu cerita lain.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Saya perlu ada usul, Yang Berhormat."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Kalau dia telah memberi aku janji untuk
berjumpa dengan kita dan mengelak perjumpaan itu mengenai MITRA, itu menunjukkan
apa? Ada sesuatu yang— something hidden."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Faham. Ya, tetapi kalau Yang Berhormat hendak
Peraturan Mesyuarat 36(12), maka saya perlu usul. Akan tetapi kalau Yang Berhormat
ingin saya follow up tentang apa yang beliau katakan mengenai proses libat urus itu, saya
bolehlah tulis surat kepada beliau, kalau Yang Berhormat hendak saya berbuat demikian."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"Saya harap bahawa follow up itu dibuat
dan..."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,Okey. Saya akan...
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan M. Kulasegaran [Ipoh Barat],"...Tindakan susulan diambil dalam perkara
ini."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,"Saya, saya."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Lim Guan Eng [Bagan],"Tuan Yang di-Pertua, Peraturan Mesyuarat
36(12)."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Datuk Seri Panglima Wilfred Madius Tangau [Tuaran],Tuan Yang di-Pertua.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Lim Guan Eng [Bagan],"Saya pernah bangkitkan isu ini juga pada minggu
lepas tetapi itu bukan Tuan Yang di-Pertua lah, itu ialah Timbalan Yang di-Pertua. Saya
membangkitkan Point of Order 36(12), di mana saya minta bahawa Yang Berhormat
Menteri datang untuk berikan satu jawapan kerana bercanggah dengan kenyataan akhbar
satu hari selepas dia buat kenyataan dalam Parlimen. Akan tetapi, sehingga sekarang,
tidak ada sebarang kemajuan. So, di sini kita— seperti rakan saya, saya tidak mahu rujuk
itu kepada Jawatankuasa Hak dan Kebebasan. Hanya minta dia buat satu kenyataan
supaya tidak mengelirukan Dewan. Itu sahaja kerana ini satu isu penting."
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,Saya follow up.
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Lim Guan Eng [Bagan],Saya harap Tuan Yang di-Pertua boleh minta...
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Yang di-Pertua,Boleh. Saya akan...
USUL,"WAKTU MESYUARAT DAN URUSAN DIBEBASKAN
DARIPADA PERATURAN MESYUARAT",,■1010,Tuan Lim Guan Eng [Bagan],"...Yang Berhormat Menteri datanglah Dewan,
cakap bahawa itulah kedudukannya. Ini kerana saya hendak terus terang, saya adalah
Ahli Jawatankuasa COVID-19 yang dipengerusikan oleh Yang Amat Berhormat Perdana
Menteri. Tidak pernah dibincangkan dalam Jawatankuasa COVID-19. So, jelas apa yang
dia buat adalah mengelirukan Dewan.
So, di sini saya harap juga, Tuan Yang di-Pertua, selain daripada isu MITRA yang
dibangkitkan oleh Yang Berhormat Ipoh Barat, ini juga satu isu di mana Yang Berhormat
Menteri tidak jalankan tugasnya dengan teratur. Kalau hendak buat kenyataan di dalam
Parlimen, mestilah tepat dan betul. Jangan main-main dalam Parlimen ini. Saya harap
Tuan Yang di-Pertua boleh pastikan beliau hormati Parlimen."
