level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi.,,
,,,10.00 pagi.,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato' Ramli bin Dato' Mohd Nor)
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi.,,
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,,,10.00 pagi.,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor]," Bismillahi Rahmani
Rahim. [Selawat] Assalamualaikum dan selamat pagi Yang Berhormat-Yang Berhormat. Kita
mulakan agenda pada hari ini dengan soalan lisan. Dipersilakan Yang Berhormat Kluang, Puan
Wong Shu Qi.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi., Puan Wong Shu Qi [Kluang] ,"minta  Menteri Sumber Asli, Alam Sekitar dan Perubahan
Iklim menyatakan langkah-langkah diambil oleh kerajaan serta kos pelaksanaan untuk mencapai
sasaran 31% tenaga diperbaharui (RE) dalam kapasiti terpasang pada tahun 2025.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi.,"Menteri Sumber Asli, Alam Sekitar dan Perubahan Iklim [Tuan Nik Nazmi bin Nik Ahmad]]"," Terima kasih Yang Berhormat Kluang. Tuan Yang di-Pertua, untuk makluman Ahli
Yang Berhormat, bagi merealisasikan sasaran bagi meningkatkan campuran kapasiti tenaga
boleh baharu (TBB) kepada 31 peratus pada tahun 2025, kerajaan telah melaksanakan langkah-
langkah berikut:
(i) memperkenalkan hala tuju Tenaga Boleh Baharu Malaysia ataupun
dengan izin Malaysia Renewable Energy Roadmap (MyRER) sebagai
dokumen panduan pelaksanaan dan pembangunan TBB negara;
(ii) membangunkan program dan inisiatif khas bagi memperbanyakkan
penyertaan pengguna elektrik serta industri TBB tempatan dalam
penjanaan dan pembelian bekalan elektrik hijau melalui program feed-
in tariff, net energy metering, Green Electricity Tariff dan Corporate
Green Power Programme;
(iii) mengurangkan kapasiti penjanaan elektrik daripada sumber arang batu
secara berperingkat dan menggantikan kapasiti tersebut sama ada
dengan sumber penjanaan TBB ataupun sumber rendah karbon. Kita
dalam JETP yang lepas, kita telah umumkan no new coal plants bagi
negara kita; dan
DR. 20.3.2023  2 
(iv) memperkukuhkan keanjalan sistem grid ataupun grid flexibility melalui
usaha pendigitalan serta integrasi teknologi terkini bagi membolehkan
kemasukan kapasiti sumber TBB yang lebih tinggi.
Daripada segi kos, anggaran pelaksanaan inisiatif-inisiatif di bawah MyRER menjelang
2025 ialah sebanyak RM20 bilion dan RM33 bilion menjelang tahun 2035. Baru-baru ini, ketika
melancarkan laporan Malaysia Energy Transition Outlook, lapan inisiatif pemangkin industri TBB
sebagai langkah segera telah diumumkan untuk menyokong usaha peralihan tenaga iaitu
kelulusan peruntukan kuota tambahan sebanyak 630 megawatt.
Bagi pelaksanaan projek penjanaan daripada sumber TBB iaitu 180 megawatt untuk
pembangunan jana kuasa hidro kecil, biogas dan biojisim di bawah feed-in tariff, 200 megawatt
untuk Corporate Green Power Programme (CGPP) bagi membolehkan lebih banyak syarikat
melanggan talian elektrik hijau bagi memenuhi komitmen ESG, 200 megawatt untuk program
NEM Nova untuk menggalakkan lagi pemasangan solar di bumbung premis bangunan untuk
kategori komersial dan industri. Seterusnya, 50 megawatt untuk program NEM Rakyat bagi
membolehkan lebih ramai pengguna domestik memasang sistem solar di premis kediaman
(rooftop solar).
Seterusnya, kita juga menetapkan kerangka kerja untuk capaian pihak ketiga (third party
access) pada suku tahun keempat 2023. Ini satu perkara yang telah lama dinantikan oleh
industri. Ini membolehkan syarikat korporat yang mempunyai komitmen ESG mendapatkan
bekalan elektrik hijau secara langsung daripada pemaju TBB melalui rangkaian penghantaran
atau pengagihan sedia ada, menambah baik mekanisme NEDA khususnya Corporate Green
Power Programme untuk membolehkan permohonan dan penyertaan program ini dibuat
sepanjang tahun dan membenarkan penyertaan oleh pemaju TBB daripada sumber bukan solar.
Seterusnya, meningkatkan pelaksanaan program komunikasi, pendidikan dan
kesedaran awam untuk menggalakkan pemasangan sistem solar di kalangan pengguna
domestik, meneliti cadangan untuk menubuhkan dana peralihan tenaga atau energy transition
fund dan beberapa inisiatif lain dengan hasrat untuk mempercepatkan lagi peralihan tenaga di
negara kita.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi.,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor]," Soalan tambahan, Yang
Berhormat.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi.,Puan Wong Shu Qi [Kluang]]," Terima kasih Tuan Yang di-Pertua. Terima kasih jawapan
yang lengkap dan baik daripada Menteri. Saya memang rasa kita dalam perjalanan ke satu hala
tuju yang betul. Akan tetapi saya ingin tahu, since sasaran kita adalah 31 peratus pada 2025,
apa tahap yang kita berada pada tahun ini. Ini adalah penting supaya di luar sana semua orang
tahu gap itu berapa jauh lagi.
Apa yang paling penting, tadi saya dengar daripada jawapan Menteri, ada banyak dasar
untuk menggalakkan private sector mengambil inisiatif untuk mengguna ataupun menjana
tenaga diperbaharui ini. Akan tetapi bagaimana dengan semua bangunan kerajaan (public
sector)? Sama ada kita akan – bukan wajib, tidak perlu wajib tetapi menggalakkan supaya
sekolah dan juga PBT, hospital dan pelbagainya untuk ambil inisiatif menggalakkan...
DR. 20.3.2023  3 
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi.,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor]," Yang Berhormat, tanya
soalan.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,10.00 pagi.,Puan Wong Shu Qi [Kluang]]," ...Kegunaan dan juga penjanaan tenaga diperbaharui.
Terima kasih.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Puan Wong Shu Qi [Kluang]],
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Tuan Nik Nazmi bin Nik Ahmad," Terima kasih, Yang Berhormat Kluang. Sekarang
tahap kapasiti TBB kita adalah sebanyak 25 peratus, itu ialah figure terkini yang kita ada,
berbanding dengan sasaran kita 31 peratus menjelang tahun 2025. Tentang bagaimana kita
hendak menggalakkan lagi, sebenarnya memang betul kerajaan ada banyak bangunan di
Putrajaya secara khusus, kita ada bangunan-bangunan hospital, sekolah dan universiti,
misalnya. Ada yang sudah ambil inisiatif sendiri untuk memasang.
Kita sekarang pertama, kita menyediakan program NEM kerajaan khusus untuk sektor
kerajaan tetapi saya fikir kita akan cuba pergiatkan lagi supaya lebih banyak daripada tenaga
solar ini boleh kita ekspoitasikan untuk sumber tenaga kita.
Untuk makluman, selama ini kita banyak apabila bercakap fasal solar kita banyak berfikir
tentang large-scale solar; kita kena ambil tanah yang besar atau kolam untuk diletakkan panel-
panel solar. Akan tetapi di Australia misalnya, antara negara yang paling berjaya dalam
penggunaan sektor solar, rooftop solar telah pun mengatasi large-scale solar sebagai antara
sumber tenaga boleh baharu. Jadi, saya fikir ini antara perkara yang paling mudah untuk kita
ambil perhatian bagi kita mempercepatkan transisi tenaga kita.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor]," Soalan tambahan, Yang
Berhormat Kota Bharu.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Datuk Seri Takiyuddin bin Hassan [Kota Bharu]]," Terima kasih, Tuan Yang di-Pertua.
Terima kasih Yang Berhormat Menteri, sahabat saya atas jawapan yang diberikan.
Saya ingin mendapat pengesahan daripada Yang Berhormat Menteri berhubung dengan
sasaran untuk mencapai sasaran 31 peratus RE pada tahun 2025. Buat masa ini, dasar yang
ada dalam negara kita ialah tidak membenarkan eksport RE ke negara luar, khususnya ke
Singapura. Saya mendengar khabar baru-baru ini bahawa Yang Berhormat Menteri melalui
kementerian bercadang untuk mengubah dasar ini, untuk mendapatkan pandangan daripada
public dan sebagainya sama ada hendak menukar. Saya hendak tahu, adakah dasar ini akan
ditukar oleh pihak kerajaan? Sedangkan dasar ini telah banyak membantu kemasukan industri
RE ini ke Malaysia apabila kita tidak mengeksport keluar. Terima kasih.
"
PERTANYAAN-PERTANYAAN BAGI JAWAB LISAN,1.,,■1010,Timbalan Yang di-Pertua [Dato' Ramli bin Dato' Mohd Nor]," Yang Berhormat Menteri.
"
