level_1,level_2,level_3,raw_timestamp,timestamp,author,speech
,,,10.00 pagi,1000,,[Tuan Yang di-Pertua **mempengerusikan Mesyuarat**]
MENGANGKAT SUMPAH,,,10.00 pagi,1000,,"Ahli Yang Berhormat yang tersebut di bawah ini telah mengangkat sumpah:
- Yang Berhormat Puan Khairiah binti Mohamed"
PEMASYHURAN TUAN YANG DI-PERTUA,"MENGALU-ALUKAN PELANTIKAN SEMULA AHLI
DAN KEDATANGAN AHLI BARU",,10.00 pagi,1000,Tuan Yang di-Pertua,"Bismillaahir Rahmaanir Rahiim. Assalamualaikum
warahmatullaahi wabarakaatuh dan salam sejahtera.
Kita baru sahaja sama-sama melihat angkat sumpah lafaz ikrar taat setia kepada
salah seorang lagi pelantikan Ahli Dewan Negara sebentar tadi. Ahli-ahli Yang Berhormat,
saya ingin mengucapkan setinggi-tinggi tahniah dan mengalu-alukan pelantikan Ahli baru
kepada Yang Berhormat Puan Khairiah binti Mohamed sebagai Ahli Dewan Negara yang
mulia ini. Sebagai seorang keluarga baru dalam Dewan yang mulia ini, sangat-sangat saya
mengalu-alukan. Seperti mana lafaz sumpah dan ikrar setia dilafazkan sebentar tadi, Yang
Berhormat, ingin saya mengingatkan diri saya dan semua Ahli-ahli Yang Berhormat yang
berada di Dewan yang mulia ini, khususnya Ahli-ahli Dewan Negara agar kita semua
hendaklah betul-betul berazam memahami, menghayati, mendukung dan semangat
mempertahankan Perlembagaan Negara. Janganlah sekali-kali kita mengikut emosi,
perasaan dan kadangkala lupakan bahawa kita adalah salah seorang Ahli Dewan Negara
yang mulia ini.
Perangai dan sikap, tindak tanduk Ahli Yang Berhormat, hendaklah menampakkan
seseorang yang betul bersikap mulia dan sedia menghormati Dewan yang mulia ini sebagai
satu Dewan yang sepatutnya kita sama-sama menghargai. Saya juga ingin menyatakannya
dan mengingatkan, kita mestilah mempunyai satu semangat, dengan izin, decorum.
Semangat menghormati Dewan dan menghormati Yang di-Pertua Dewan Negara. Bukanlah
saya ingin hendak dihormati. Akan tetapi setidak-tidaknya menghormati kerusi Dewan
Negara ini. Ini kerana saya melihat pada masa-masa kebelakangan ini, penyakit yang
berada di dalam Dewan Rakyat diharap tidak berjangkit ke Dewan Negara pula. Saya
berasa amat bersyukur kepada Allah SWT kerana semua Ahli Yang Berhormat Dewan
Negara ini saya menganggap sebagai satu keluarga. Kalau sekiranya Yang Berhormat
terdiri mengikut perlembagaan kita, tidak semuanya ahli politik. Ada juga pelantik daripada
kumpulan-kumpulan yang telah banyak berjasa kepada negara."
PEMASYHURAN TUAN YANG DI-PERTUA,"MENGALU-ALUKAN PELANTIKAN SEMULA AHLI
DAN KEDATANGAN AHLI BARU",,■1010,1010,Tuan Yang di-Pertua,"Tunjukkanlah perwatakan, kesopanan, kesantunan tuan-tuan dan puan-puan
semua Yang Berhormat kepada Dewan ini sebagai contoh agar perkara ini dilihat oleh
rakyat di luar sana.
Sebagai satu keluarga Ahli Dewan Negara, saya berharap semoga kita bersama-
sama memartabatkan dan memperkasakan Dewan ini agar mendapat sanjungan dan
penghormatan rakyat.
Sekian terima kasih. Assalamualaikum warahmatullaahi wabarakatuh."
PEMASYHURAN TUAN YANG DI-PERTUA,MENGANGKAT SUMPAH DI LUAR DEWAN,,■1010,1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat mengikut peruntukan Majlis
Mesyuarat 4(3) saya dengan ini memberitahu Majlis ini iaitu Ahli-ahli Yang Berhormat yang
berikut telah mengangkat sumpah semasa di luar Majlis Dewan Negara mengikut Jadual
Keenam dalam Perlembagaan Persekutuan pada tarikh yang dinyatakan seperti berikut:
**Pada 8 Jun 2012:**
1. Yang Berhormat To’ Puan Hajah Zaitun binti Haji Mat Amin.
2. Yang Berhormat Dr. Ariffin bin S.M. Omar.
3. Yang Berhormat Tuan Syed Shahir bin Syed Mohamud.
4. Yang Berhormat Dato’ Lim Nget Yoon.
5. Yang Berhormat Puan Roslin binti Haji Abdul Rahman."
PEMASYHURAN TUAN YANG DI-PERTUA,MEMPERKENANKAN AKTA-AKTA,,■1010,1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya suka hendak memberitahu
Majlis ini iaitu Seri Paduka Baginda Yang di-Pertuan Agong dengan limpah kurnia Baginda
telah memperkenankan akta-akta yang telah diluluskan oleh Parlimen dalam Mesyuarat
Penggal yang lalu seperti berikut:
1. Akta Jasa Perkasa Persekutuan (Elaun Kenangan) 2012;
2. Akta Pingat Tentera Udara (Elaun Kenangan) 2012;
3. Akta Perbekalan Tambahan (2011) 2012;
4. Akta Pembayaran dan Adjudikasi Industri Pembinaan 2012;
5. Akta Kesalahan Keselamatan (Langkah-Langkah Khas) 2012;
6. Akta Institut Penyelidikan Keselamatan Jalan Raya Malaysia
2012;
7. Akta Pengantaraan 2012;
8. Akta Laut Wilayah 2012;
9. Akta Rukun Tetangga 2012;
10. Akta Pasukan Sukarelawan Malaysia 2012;
11. Akta Laporan Kewangan (Pindaan) 2012;
12. Akta Syarikat Labuan (Pindaan)
13. Akta Cukai Pendapatan (Pindaan) 2012;
14. Akta Kanun Keseksaan (Pindaan) 2012;
15. Akta Kanun Tatacara Jenayah (Pindaan) (No.2) 2012;
16. Akta Keterangan (Pindaan) (No.2) 2012;
17. Akta Universiti dan Kolej Universiti (Pindaan) 2012;
18. Akta Institusi Pendidikan Tinggi Swasta (Pindaan) 2012;
19. Akta Institut-Institusi Pelajaran (Tatatertib) (Pindaan) 2012;
20. Akta Mesin Cetak dan Penerbitan (Pindaan) 2012."
PEMASYHURAN TUAN YANG DI-PERTUA,PERUTUSAN DARIPADA DEWAN RAKYAT,,■1010,1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya telah menerima satu
perutusan daripada Dewan Rakyat yang meminta Dewan Negara mempersetujukan rang
undang-undang yang telah diluluskan oleh Dewan Rakyat.
Saya menjemput Setiausaha membacakan Perutusan itu sekarang.
[Setiausaha membacakan Perutusan]
“7 Julai 2012
**Perutusan Daripada Dewan Rakyat Kepada Dewan Negara.**
Tuan Yang di-Pertua Dewan Rakyat,
Dewan Rakyat telah meluluskan Rang Undang-undang yang berikut dan meminta
Dewan Negara mempersetujukannya:
1. Rang Undang-Undang Profesion Undang-Undang (Pindaan) 2012;
2. Rang Undang-Undang Perubatan (Pindaan) 2012;
3. Rang Undang-Undang Perbekalan Tambahan (2012) 2012;
4. Rang Undang-Undang Kualiti Alam Sekeliling (Pindaan) 2012;
5. Rang Undang-Undang Pelindung (Pindaan) 2012;
6. Rang Undang-Undang Umur Persaraan Minimum 2012;
7. Rang Undang-Undang Pengangkutan Jalan (Pindaan) 2012; Dan
8. Rang Undang-Undang Francais (Pindaan) 2012.
Yang Ikhlas,
t.t
YANG DI-PERTUA DEWAN RAKYAT”"
PEMASYHURAN TUAN YANG DI-PERTUA,URUSAN MESYUARAT,,■1010,1010,Timbalan Menteri di Jabatan Perdana Menteri [Datuk Liew Vui Keong],"Tuan
Yang di-Pertua, saya mohon mencadangkan supaya rang undang-undang yang tersebut di
dalam perutusan itu dibacakan kali yang kedua dan ketiganya di Mesyuarat ini."
PEMASYHURAN TUAN YANG DI-PERTUA,URUSAN MESYUARAT,,■1010,1010,Tuan Yang di-Pertua,"Baiklah, silakan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1. Tuan Mohd. Khalid bin Ahmad minta Menteri Perumahan dan Kerajaan,,■1010,1010,,"Tempatan menyatakan, apakah peranan kerajaan dalam mengawal kenaikan harga rumah
yang semakin meningkat mendadak, dan adakah kementerian bercadang untuk
mengadakan satu undang-undang bagi mengawal masalah ini."
