level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,"JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN
",,10.00 pagi,ANNOTATIONS,
,1.,,10.00 pagi,Tuan Nik Mohamad Abduh bin Nik Abdul Aziz [Bachok] ,"minta  Menteri Kanan
Pendidikan menyatakan sejauh mana Program Pemerkasaan Pelaksanaan Kurikulum
(KPMPerkasaKU) bagi memperkukuhkan numerasi dan literasi memberikan tumpuan
kepada kawasan luar bandar dan pedalaman.
"
,1.,,10.00 pagi,Timbalan Menteri Pendidikan I [Dato' Dr. Mah Hang Soon]]," Terima kasih. Tuan
Yang di-Pertua, untuk makluman Ahli Yang Berhormat, Kementerian Pendidikan Malaysia
(KPM) sentiasa berusaha untuk memastikan pendidikan murid, terutamanya dalam aspek
literasi dan numerasi diberikan keutamaan. Kemahiran membaca, menulis dan mengira
(3M) merupakan aspek yang diberi penekanan dalam pendidikan murid di Tahap 1 iaitu
Tahun 1, 2 dan 3.
KPM telah melaksanakan Program Pemulihan Khas untuk murid sekolah rendah
yang menghadapi masalah menguasai kemahiran asas 3M. Guru pemulihan dengan
kerjasama guru mata pelajaran Bahasa Melayu dan Matematik memberi bimbingan yang
bersesuaian kepada murid sehingga mereka mendapat atau dapat menguasai kemahiran
asas 3M.
KPM juga memperkenalkan Program Literasi dan Numerasi Sekolah Rendah
(PlaN) untuk memastikan murid sekolah rendah menguasai sekurang-kurangnya tahap
penguasaan 3 dalam Bahasa Melayu, Bahasa Inggeris dan Matematik.
Pelaksanaan PlaN adalah sebagai program sokongan pengajaran dan
pembelajaran (PdP) yang menyeluruh untuk membantu memantapkan kemahiran 3M.
Bermula September 2021, KPM telah melaksanakan Program Pemerkasaan Pelaksanaan
Kurikulum (KPMPerkasaKU). Salah satu aspek yang diberi penekanan dalam program ini
ialah pemugaran literasi dan numerasi.
Penekanan juga diberikan kepada penglibatan ibu bapa dalam menyokong
pelaksanaan PdP. Program ini dirangka bagi memastikan murid menguasai kemahiran
asas literasi dan numerasi melalui PdP secara bersemuka atau PdPR yang bersesuaian
dengan tahap keupayaan murid untuk mengikuti pembelajaran seterusnya.
Pada masa ini, murid Tahap 1 yang telah dikenal pasti di sekolah rendah kawasan
bandar, luar bandar dan pedalaman dibekalkan dengan modul asas literasi dan modul
asas numerasi bagi mempertingkatkan penguasaan 3M mereka. KPM yakin langkah
strategik yang dilaksanakan ini dapat memastikan murid menguasai kemahiran asas
literasi dan numerasi dalam keadaan yang selamat dan mendapat akses kepada
pembelajaran yang berkualiti. Terima kasih.
"
,1.,,10.00 pagi,Tuan Yang di-Pertua," Terima kasih. Silakan Yang Berhormat Bachok.
2  DR.06.12.2021 
"
,1.,,10.00 pagi,Tuan Nik Mohamad Abduh bin Nik Abdul Aziz [Bachok]]," Terima kasih Tuan
Yang di-Pertua dan terima kasih Yang Berhormat Menteri di atas jawapan yang diberikan.
Kita sedia maklum bahawa isu-isu pendidikan, terutama berkaitan dasar dan kurikulum
pendidikan anak-anak di sekolah amat dekat di hati para ibu bapa dan rakyat negara kita.
Saya yakin pihak kementerian amat prihatin untuk mendengar dan respons
terhadap kritikan dan juga rungutan mereka. Saya bangkitkan soalan ini iaitu pertama,
kerana kita berhadapan dengan pandemik selama dua tahun ini sehingga mengganggu
perjalanan pembelajaran dan pengajaran di sekolah kita.
Keduanya, kerana sememangnya telah wujud jurang pendidikan yang semakin
melebar di antara bandar dan luar bandar yang belum dapat dilunaskan penyelesaiannya
dengan terbaik. Baru-baru ini Cikgu Fadhli Salleh, seorang guru yang banyak advocate
isu-isu pendidikan dan juga beberapa pihak telah bangkitkan mengenai silibus-silibus
pelajar yang semakin membebankan mereka. Perkara ini boleh menjadi faktor utama
kepada kesenjangan pendidikan pada hari ini.
Saya mohon pandangan kementerian terhadap perkara ini iaitu apakah
kementerian bercadang untuk kembali memperhalusi aspek silibus murid sekolah yang
dilihat semakin membebankan pelajar ini. Terima kasih.
"
,1.,,10.00 pagi,Tuan Yang di-Pertua," Terima kasih. Silakan Yang Berhormat Timbalan Menteri.
"
,1.,,10.00 pagi,Dato' Dr. Mah Hang Soon," Terima kasih Yang Berhormat Bachok yang amat
prihatin mengenai perkara ini. Untuk maklumat Ahli Yang Berhormat, KPM telah
melaksanakan penjajaran kandungan kurikulum mata pelajaran. Penjajaran kurikulum ini
adalah untuk menyusun semula kandungan mata pelajaran kepada kandungan asas,
kandungan tambahan dan kandungan pelengkap. Penjajaran ini dibuat agar murid dapat
bersedia untuk pembelajaran di peringkat seterusnya serta dilaksanakan mengikut
keupayaan mereka.
Justeru dalam tempoh pandemik, KPM telah menyesuaikan silibus mengikut
keupayaan murid dengan memberi tumpuan kepada kandungan asas kurikulum. Terima
kasih.
"
,1.,,10.00 pagi,Tuan Yang di-Pertua," Terima kasih. Yang Berhormat Muar, ya.
"
,1.,,10.00 pagi,Tuan Haji Ahmad bin Hassan [Papar]]," [Bangun]
"
