level_1,level_2,level_3,timestamp,author,speech
,,,10.00 pagi,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,,,10.00 pagi,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, setiap pertanyaan oleh Yang
Berhormat akan diperuntukkan masa satu minit dan jawapan oleh Yang Berhormat
Menteri diperuntukkan selama dua minit dengan tiada sebarang pertanyaan tambahan.
Saya persilakan Yang Berhormat Tuan Ahmad Fahmi bin Mohamed Fadzil."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Ahmad Fahmi bin Mohamed Fadzil [Lembah Pantai],"minta  Perdana
Menteri menyatakan sama ada kerajaan berniat membenarkan laporan tahunan
Suruhanjaya Hak Asasi Manusia (SUHAKAM) dibahaskan oleh Dewan yang mulia ini,
seperti yang dilakukan tahun lalu."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-undang) [Dato' Takiyuddin bin Hassan],"Assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera Tuan Yang di-Pertua. Terima kasih kepada sahabat saya Yang Berhormat
Lembah Pantai yang mengemukakan soalan mengenai Laporan Tahunan Suruhanjaya
Hak Asasi Manusia (SUHAKAM) bagi tahun 2019.
Terlebih dahulu saya ingin memetik seksyen 21, Akta Suruhanjaya Hak Asasi
Manusia Malaysia 1999 [Akta 597] yang berbunyi... “21(1) Suruhanjaya hendaklah tidak
terkemudian daripada Mesyuarat Pertama Parlimen bagi tahun yang berikutnya,
mengemukakan suatu laporan tahunan kepada Parlimen mengenai segala aktivitinya di
sepanjang tahun yang dimaksudkan oleh laporan itu”.
Berdasarkan kepada seksyen 21 yang telah saya bacakan tadi, sebagaimana
kertas-kertas statut yang lain, maka Kertas Statut SUHAKAM yang dinamakan sebagai
Kertas Statut No. 88 Tahun 2020 telah pun dikemukakan dan diletakkan di atas meja
Ahli-ahli Parlimen sebagai risalat yang dibawa ke dalam Majlis dan berdasarkan kepada
peruntukan tersebut juga, ia tidak wajib dibahaskan.
Namun demikian, kerajaan menyatakan bahawa sekiranya ada Ahli-ahli
Parlimen yang berminat untuk membahaskan perkara ini secara tidak langsung, mereka
bolehlah memetik kandungan-kandungan yang ada dalam laporan ini untuk menjadi
bahan-bahan perbahasan yang sesuai dalam masa-masa yang sesuai.
Buat masa ini untuk makluman rakan saya, kerajaan belum bercadang untuk
membuka atau membawa satu usul untuk membahaskan laporan ini memandangkan
urusan-urusan kerajaan perlu didahulukan sebagaimana Standing Order dan kita tidak
mempunyai masa yang mencukupi. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,10.00 pagi,Tuan Shaharizukirnain bin Abd Kadir [Setiu],"minta  Menteri Pembangunan
Wanita, Keluarga dan Masyarakat menyatakan usaha kementerian dalam menangani
krisis jiwa dan mental yang kian meningkat dalam kalangan masyarakat yang tertekan
kerana kehilangan pendapatan, berjauhan daripada keluarga dan kegelisahan kesan
wabak COVID-19."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,10.00 pagi,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat [Datuk Seri Rina binti Mohd Harun]","Bismillahi Rahmani Rahim. Terima kasih Tuan Yang di-Pertua.
Tuan Yang di-Pertua, Kementerian Pembangunan Wanita, Keluarga dan
Masyarakat memandang serius terhadap krisis jiwa dan mental yang kian meningkat
dalam kalangan masyarakat. Pada masa yang sama, kajian tinjauan oleh kementerian
mendapati sokongan sosial adalah antara mekanisme untuk mengurangkan kadar
tekanan yang dihadapi oleh mereka yang terkesan secara langsung oleh ancaman
pandemik COVID-19.
Dalam menangani krisis jiwa dan mental kerana kehilangan pendapatan,
berjauhan daripada keluarga dan kegelisahan akibat wabak, kementerian telah
menyediakan beberapa inisiatif seperti berikut.
Pertama ialah khidmat aduan atas talian dengan menghubungi Talian Kasih
15999 atau aplikasi WhatsApp di nombor 019-261599. Perkhidmatan ini beroperasi 24
jam sehari di mana talian ini berfungsi sebagai single point of contact kepada semua
masyarakat untuk mengemukakan sebarang pertanyaan, aduan, mahupun permohonan.
Skop perkhidmatan Talian Kasih merangkumi:
(i) aspek berkaitan penderaan;
(ii) kaunseling;
(iii) gelandangan;
(iv) perlindungan;
(v) kebajikan;
(vi) talian kanak-kanak;
(vii) perkhidmatan kesihatan reproduktif;
(viii) masalah sosial remaja; dan
(ix) perkara yang melibatkan kumpulan sasar kementerian.
Kedua, kita menyediakan sokongan psikologi tele-kaunseling bagi memberi
perkhidmatan kaunseling dan psikologi kepada mereka yang terkesan akibat daripada
penularan wabak COVID-19 serta PKP. Talian khas kaunseling atau perkhidmatan tele-
kaunseling ini melibatkan seramai 528 orang kaunselor di bawah Lembaga Kaunselor
Malaysia dan JKM di seluruh negara. Terdapat juga kaunselor-kaunselor yang
ditempatkan di kawasan-kawasan PKPD.
Ketiga, sokongan ekonomi juga berbentuk bantuan bakul makanan yang telah
diagihkan kepada seramai 820,723 orang ketua isi rumah di seluruh negara sehingga
Oktober 2020.
Seterusnya, kita juga telah mempercepatkan bayaran bulanan Bantuan
Kewangan Persekutuan oleh JKM yang berjumlah RM1.5 bilion untuk menampung
keperluan seramai 498,935 orang penerima bantuan.
Selain itu, sokongan sosial berbentuk Program Khidmat Bantu di Rumah atau
Home Help Services yang bercorak reaching out kepada warga emas sepanjang tempoh
penularan COVID-19 ini juga telah diadakan.
Pelaksanaan program berbentuk advokasi seperti panduan menangani tekanan
perasaan, aktiviti kekeluargaan secara maya dan panduan penjagaan kesihatan melalui
pelbagai medium seperti media sosial, media elektronik dan media cetak dalam
menangani isu tekanan mental."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,2.,,■1010,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat [Datuk Seri Rina binti Mohd Harun]","Sekali lagi saya ingin menegaskan bahawa kementerian ini bersama-sama
dengan agensi kerajaan lain sentiasa komited untuk menyediakan perkhidmatan
sokongan bagi memastikan kesejahteraan masyarakat Malaysia demi kemakmuran
bersama. Terima kasih."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1010,Tuan Che Alias bin Hamid [Kemaman],"minta  Perdana Menteri menyatakan
tahap kesiapsiagaan Agensi Pengurusan Bencana Negara (NADMA) dalam menghadapi
bencana banjir pada musim tengkujuh kali ini serta pematuhan SOP COVID-19 agar
wabak tersebut tidak menular di pusat pemindahan sementara."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1010,Menteri di Jabatan Perdana Menteri (Tugas-tugas Khas) [Datuk Seri Mohd Redzuan bin Md Yusof],"Terima kasih, Yang Berhormat Kemaman.
Tuan Yang di-Pertua, kerajaan sentiasa bersiapsiaga bagi menghadapi
ketibaan Monsun Timur Laut. Saya sendiri telah mempengerusikan baru-baru ini
Mesyuarat Jawatankuasa Pengurusan Bencana Bil. 1 Tahun 2020 dan pada 28
September 2020 yang dihadiri oleh wakil-wakil kerajaan negeri serta agensi-agensi
kerajaan yang lain. Mesyuarat ini antara lain bertujuan untuk menyelaraskan persediaan
serta koordinasi di antara Kerajaan Pusat dan kerajaan negeri bagi menghadapi musim
banjir.
Untuk makluman Ahli Yang Berhormat, antara persediaan yang telah dibuat
oleh kerajaan:
(i) kerajaan telah meluluskan bantuan awal kewangan dengan
pengagihan seperti berikut:
• RM50,000 – Jawatankuasa Pengurusan
Bencana Negeri
• RM20,000 – Jawatankuasa Pengurusan
Bencana Daerah
• RM280,000 – Angkatan Pertahanan Awam
(ii) 15,000 kubikel telah dihantar untuk kegunaan mangsa-
mangsa banjir di Pusat Pemindahan Sementara,
sementara 26,000 unit lagi akan dihantar kemudian secara
berperingkat-peringkat;
(iii) NADMA dengan kerjasama Lembaga Perusahaan
Pertanian telah menghantar 7,000 lebih unit kit makanan
ke seluruh negara dan selebihnya akan dihantar secara
berperingkat-peringkat dan kita telah pun memulakan
perolehan untuk 25,000 lagi kit makanan;
(iv) NADMA dengan kerjasama dengan Kementerian
Pembangunan Luar Bandar dan Pertubuhan Bukan
Kerajaan telah menganjurkan program-program
Community-Based Disaster Risk Management yang
melibatkan 14,264 orang peserta melalui pelbagai saluran
bersemuka dan secara dalam talian;
(v) NADMA telah mengedar Garis Panduan Pengurusan
Bencana semasa pandemik COVID-19 pada 6 November
2020 kepada semua Jawatankuasa Pengurusan Bencana
Negeri. Antara kandungannya adalah pelaksanaan
sebelum, semasa dan selepas operasi penetapan dan
pengendalian PPS, Panduan Disinfeksi dan Pembersihan
Permukaan, Pakaian dan Peralatan, maklumat am
COVID-19, langkah-langkah – COVID-19 dan contact
tracing;
(vi) dalam memastikan penularan wabak terus dapat dikekang
semasa Monsun Timur Laut (MTL) 2020/2021 pihak
NADMA sedang menyelaraskan perolehan peralatan
perlindungan diri (PPE) untuk kegunaan petugas-petugas
barisan hadapan dan mengikut SOP yang telah
ditetapkan; dan
(vii) melalui saranan NADMA syarikat-syarikat telekomunikasi
telah membangunkan Sistem Hebahan Amaran Awal
Bencana kepada rakyat secara tanggungjawab sosial
korporat dengan penyebaran sistem khidmat pesanan
ringkas (SMS). Antara lain dalam pesanan itu memberikan
amaran awal dan dilaksanakan sewaktu musim Monsun
Timur Laut. Sebaran amaran awal hanya kepada
penduduk di lokasi yang diramal berlaku banjir
berdasarkan ramalan daripada Jabatan Metrologi
Malaysia (MET).
Tuan Yang di-Pertua, untuk mempamerkan kesiapsiagaan dan mengukur tahap
keupayaan kita, kerajaan telah menyediakan sebanyak 5,422 buah PPS yang bersedia
untuk menampung sekurang-kurangnya 200 orang mangsa banjir setiap satu PPS. Ini
bermakna jumlah keseluruhan kapasiti PPS kita pada hari ini boleh menampung kapasiti
sehingga 1.55 juta orang mangsa. Sebagai tambahan petugas-petugas di PPS juga telah
bersedia dengan SOP-SOP yang kita tetapkan bagi menangani penularan wabak
COVID-19 di kalangan mangsa banjir di PPS.
Pihak NADMA akan terus bekerjasama rapat dengan setiap Jawatankuasa
Pengurusan Bencana Negeri, APM dan lain-lain agensi berkaitan melalui sesi-sesi libat
urus, simulasi bencana, pembinaan kapasiti komuniti dan perbincangan untuk
meningkatkan ketahanan semua pihak terhadap bencana. Terima kasih Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,3.,,■1010,Tuan Yang di-Pertua,"Terima kasih, Yang Berhormat Menteri. Sekarang
tamatlah sesi untuk waktu pertanyaan-pertanyaan Menteri pada hari ini. Terima kasih
semua."
