level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
MENGANGKAT SUMPAH,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN AHLI BARU",,10.00 pagi,,"Ahli Yang Berhormat yang tersebut di bawah ini telah mengangkat sumpah:
- Yang Berhormat Tuan Ramli bin Mohd Nor [Cameron Highlands]"
MENGANGKAT SUMPAH,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN AHLI BARU",,10.00 pagi,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya mengucapkan tahniah
kepada Yang Berhormat Tuan Ramli bin Mohd Nor, Ahli Parlimen Cameron Highlands yang
telah mengangkat sumpah sebentar tadi [Tepuk] Saya juga mengucapkan tahniah kepada
Yang Berhormat kerana telah memenangi Pilihan Raya Kecil Cameron Highland pada Sabtu,
26 Januari 2019 lalu.
Dewan Rakyat ini mempunyai kedudukan tertinggi dalam menentukan undang-
undang negara dengan persetujuan memberikan manfaat terbesar kepada seluruh rakyat
Malaysia. Ia mempunyai wibawanya sendiri dan melengkapkan cabang-cabang
pemerintahan yang lain, justeru peranan Parlimen sebagai medan perbahasan dan
perdebatan yang bebas mesti dihayati sebaiknya. Saya yakin Ahli Yang Berhormat akan
melaksanakan tugas sebagai wakil rakyat ini dengan terhormat seperti yang dituntut oleh
keluhuran institusi ini.
Upacara mengangkat sumpah Yang Berhormat pada pagi ini juga merupakan suatu
titik bersejarah bagi Dewan Rakyat. Buat kali pertamanya, seorang Ahli Dewan Rakyat
daripada komuniti orang asal di Semenanjung Malaysia... [Tepuk] Telah dipilih oleh rakyat
melalui proses pilihan raya yang demokratik. Dalam hal ini saya mengucapkan setinggi-tinggi
tahniah kepada Yang Berhormat. Saya berharap semoga Ahli Yang Berhormat dapat
memberi sumbangan yang berguna dan berfaedah kepada Dewan ini dan kepada negara
seterusnya dan semoga dapat berkhidmat dengan cemerlang. Sekian."
TITAH SERI PADUKA BAGINDAYANG DI-PERTUAN AGONG,,,10.00 pagi,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya dengan sukacitanya
memaklumkan kepada Majlis ini iaitu pada hari Isnin, 11 Mac 2019, Seri Paduka Baginda
Yang di-Pertuan Agong dengan limpah kurnia Baginda telah berkenan menyampaikan Titah
Diraja dalam Parlimen. Saya telah memberi salinan Titah Diraja Seri Paduka Baginda Yang
di-Pertuan Agong itu dan seterusnya sekarang saya mengarahkan supaya salinan Titah
Diraja itu dibentangkan di atas meja Mesyuarat dan seterusnya dicetak dalam Penyata
Rasmi.
[Teks Titah Ucapan seperti di Lampiran]"
TITAH SERI PADUKA BAGINDAYANG DI-PERTUAN AGONG,MEMPERKENANKAN AKTA-AKTA,,10.00 pagi,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya suka hendak memberitahu
Majlis ini iaitu Seri Paduka Baginda Yang di-Pertuan Agong dengan limpah kurnia Baginda
telah memperkenankan akta-akta yang telah diluluskan oleh Parlimen Keempat Belas dalam
Mesyuarat Kedua, Penggal Pertama, Parlimen Keempat Belas yang lalu seperti berikut:"
TITAH SERI PADUKA BAGINDAYANG DI-PERTUAN AGONG,MEMPERKENANKAN AKTA-AKTA,,■1010,Tuan Yang di-Pertua,"1. Akta Perbekalan 2019;
2. Akta Kewangan 2018;
3. Akta Cukai Pendapatan (Pindaan) 2018;
4. Akta Cukai Aktiviti Perniagaan Labuan (Pindaan) 2018;
5. Akta Kastam (Pindaan) (No.2) 2018;
6. Akta Eksais (Pindaan) 2018;
7. Akta Cukai Jualan (Pindaan) 2018;
8. Akta Cukai Perkhidmatan (Pindaan) 2018;
9. Akta Jalan, Parit dan Bangunan (Pindaan) 2019;
10. Akta Kanak-kanak dan Orang Muda (Pekerjaan) (Pindaan) 2019;
11. Akta Pengangkutan Jalan (Pindaan) 2019;
12. Akta Universiti dan Kolej Universiti (Pindaan) 2019;
13. Akta Institusi Pendidikan Tinggi Swasta (Pindaan) 2019;
14. Akta Institusi-institusi Pelajaran (Tatatertib) (Pindaan) 2019; dan
15. Akta Sewa Beli (Pindaan) 2019."
PERUTUSAN DARIPADA DEWAN NEGARA,,,■1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya telah menerima satu
perutusan daripada Yang di-Pertua Dewan Negara yang menyatakan persetujuan Dewan itu
kepada rang undang-undang yang telah diluluskan oleh Dewan Rakyat dalam sidang
Parlimen Keempat Belas, Penggal Pertama 2018 yang lalu. Saya menjemput Setiausaha
membacakan perutusan itu sekarang.
[Setiausaha membacakan Perutusan]
“20 Disember 2018
Perutusan Daripada Dewan Negara Kepada Dewan Rakyat
Tuan Yang di-Pertua Dewan Rakyat,
Dewan Negara telah meluluskan rang undang-undang yang berikut tanpa pindaan:
1. Rang Undang-undang Perbekalan 2019;
2. Rang Undang-undang Kewangan 2018;
3. Rang Undang-undang Cukai Pendapatan (Pindaan) 2018;
4. Rang Undang-undang Cukai Aktiviti Perniagaan Labuan
(Pindaan) 2018;
5. Rang Undang-undang Kastam (Pindaan) (No.2) 2018;
6. Rang Undang-undang Eksais (Pindaan) 2018;
7. Rang Undang-undang Cukai Jualan (Pindaan) 2018;
8. Rang Undang-undang Cukai Perkhidmatan (Pindaan) 2018;
9. Rang Undang-undang Jalan, Parit dan Bangunan (Pindaan)
2018;
10. Rang Undang-undang Kanak-kanak dan Orang Muda
(Pekerjaan) (Pindaan) 2018;
11. Rang Undang-undang Pengangkutan Jalan (Pindaan) 2018;
12. Rang Undang-undang Universiti dan Kolej Universiti (Pindaan)
2018;
13. Rang Undang-undang Institusi Pendidikan Tinggi Swasta
(Pindaan) 2018;
14. Rang Undang-undang Institusi-institusi Pelajaran (Tatatertib)
(Pindaan) 2018;
15. Rang Undang-undang Maktab Kerjasama (Pemerbadanan)
(Pindaan) 2018; dan
16. Rang Undang-undang Sewa Beli (Pindaan) 2018.
Yang ikhlas,
t.t.
YANG DI-PERTUA DEWAN NEGARA”"
PERUTUSAN DARIPADA DEWAN NEGARA,PELANTIKAN KETUA PEMBANGKANG,,■1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, mengikut Peraturan Mesyuarat
4A(3), saya suka hendak memaklumkan iaitu mengikut maklum balas yang saya terima, saya
berpuas hati bahawa Yang Berhormat Dato’ Sri Ismail Sabri bin Yaakob, Ahli Parlimen Bera
telah sebulat suara mendapat sokongan dari kalangan Ahli-ahli pembangkang di Parlimen
untuk dilantik sebagai Ketua Pembangkang. Tahniah Yang Berhormat... [Tepuk]"
PERUTUSAN DARIPADA DEWAN NEGARA,MENGANGKAT SUMPAH DI LUAR DEWAN,,■1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, mengikut peruntukan Peraturan
Majlis Mesyuarat 5(3), saya dengan ini memberitahu Majlis ini iaitu Ahli Yang Berhormat yang
berikut telah mengangkat sumpah semasa di luar Majlis Mesyuarat Dewan mengikut Jadual
Keenam dalam Perlembagaan Persekutuan pada tarikh yang dinyatakan seperti berikut:
Pada 7 Januari 2019:
1. Yang Berhormat Tuan Haji Yamani Hafez bin Musa, Ahli Parlimen
Sipitang."
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Lim Kit Siang [Iskandar Puteri],"minta  Perdana Menteri menyatakan,
mengenai perkembangan kempen mengubah Malaysia daripada sebuah kleptokrasi sedunia
menjadi sebuah negara berintegriti sedunia yang terkemuka."
