level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato’ Mohd Rashid Hasnon)
mempengerusikan Mesyuarat]"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,10.00 pagi,Timbalan Yang di-Pertua [Dato’ Mohd Rashid Hasnon],"Ahli-ahli Yang
Berhormat, sebelum kita meneruskan pertanyaan, saya ingin menyatakan selamat kembali
ke persidangan Dewan Rakyat hari kesepuluh, minggu ketiga, sesi ketiga Dewan Rakyat
yang ke-14... [Tepuk]
Saya berharap Ahli-ahli Yang Berhormat dapat berbahas dengan baik, berkualiti
tinggi, bersopan, penuh dengan fakta-fakta yang tepat dan elakkan perbahasan yang
beremosi, tuding-menuding antara Ahli Dewan yang lain.
Sesungguhnya bahasa yang kita tuturkan mencerminkan keperibadian diri kita yang
akan dinilai oleh rakyat. Oleh itu, bertanyalah, mencelahlah, berbahaslah dengan baik demi
rakyat, agama, bangsa dan negara."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Dr. Haji Abd. Latiff bin Ahmad [Mersing],"minta  Menteri Pertanian dan
Industri Asas Tani menyatakan:
(a) apakah mekanisme yang diambil oleh kementerian dalam
penganjuran Program Bazar Peduli Rakyat (BPR) yang dapat
menawarkan harga yang murah sehingga 40 ke 50 peratus dari
pasaran dan perkembangan ke seluruh negara; dan
(b) sejauh mana sambutan masyarakat terhadap program sumbangan
sumber dan bahan melalui kaunter khas My Food for Ummah
(MFFU)."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Pertanian dan Industri Asas Tani [Dato’ Haji Salahuddin bin Ayub],"Bismillahi Rahmani Rahim. Tuan Yang di-Pertua, terima kasih rakan saya daripada Mersing.
Untuk pengetahuan Ahli Yang Berhormat, program Bazar Peduli Rakyat (BPR) ini
adalah merupakan usaha daripada Kementerian Pertanian dan Industri Asas Tani untuk kita
membantu dan meringankan kos sara hidup rakyat dengan pelbagai pendekatan yang kita
rasakan penting untuk rakyat dapat menikmati harga yang lebih murah daripada lima peratus
sehingga 30 peratus.
Ahli Yang Berhormat, jualan terus ini adalah merupakan produk makanan yang
merupakan produk Agromas seperti sayur-sayuran, buah-buahan dan produk industri asas
tani yang diusahakan oleh FAMA. Jualan terus ikan dan hasil laut, kita ambil pendekatan dan
sumber daripada Lembaga Kemajuan Ikan Malaysia dan juga NEKMAT dan jualan terus
ayam, daging dan telur oleh Lembaga Pertubuhan Peladang yang merupakan kolaborasi
ataupun perkongsian pintar tiga agensi di bawah MoA untuk tujuan itu.
Ahli-ahli Yang Berhormat, jualan komoditi terpilih oleh usahawan akan kita
kemukakan ataupun laksanakan di bazar-bazar yang kita tempatkan di jabatan-jabatan
kerajaan ataupun premis-premis awam. Oleh sebab itu, tiada sewa, tidak ada kos. Oleh itu,
hasil jualan ladang terus oleh usahawan ini dapat kita jual kepada rakyat dengan harga yang
begitu murah dan berbeza dengan harga di kedai-kedai ataupun pasar-pasar raya yang
tertentu.
Kemudian, kita juga membuat jualan ‘happy hour’. Yang ini, terpulanglah kepada
usahawan untuk pada saat dan ketika tertentu dia hendak lelong barangan ini. Ini juga
merupakan suatu yang sangat ditunggu oleh rakyat dan usahawan-usahawan ini yang telah
merasakan dia telah dapat untung sedikit, dia hendak membuat kebajikan, maka dia lelong
atau dia beri percuma kepada pengunjung-pengunjung pada hari tersebut. Maka, ini sudah
barang pasti akan dapat untuk menggamit perhatian rakyat.
Setakat ini, Tuan Yang di-Pertua dan Ahli Yang Berhormat, telah 17 kali kita adakan
di sembilan lokasi, di mana hasil yang kita dapati kita telah dapat menjual dalam lingkungan
nilai sebanyak RM705 ribu yang merupakan satu pendapatan yang saya rasa memberikan
pulangan yang sangat berfaedah kepada rakyat.
Untuk soalan yang kedua, Ahli Yang Berhormat, kita akan mengadakan juga tentang
My Food for Ummah (MFFU) ini. Ini adalah merupakan pilot project ataupun pioneer project
yang kita mahukan supaya My Food for Ummah ini kita akan baiki, kita akan memberikan
nilai tambah supaya program Jom Kongsi Rezeki, Food Bank, Jelajah Ramadan, FAMA
Bersamamu ini akan dapat juga memberikan faedah yang sangat besar kesannya kepada
rakyat untuk menikmati harga dan juga kita dapat meringankan beban sara hidup mereka.
Terima kasih Tuan Yang di-Pertua dan rakan saya daripada Mersing."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Dr. Haji Abd. Latiff bin Ahmad [Mersing],"Tuan Yang di-Pertua, terima
kasih atas jawapan yang padat daripada Yang Berhormat Menteri. Dasar ini adalah dasar
inovatif di mana ia memberi banyak keuntungan kepada pengguna dan juga pengeluar
produk sambil ada unsur-unsur CSR. Akan tetapi, pengeluar produk dan juga pengguna, dia
hanya dapat satu hari sahaja akses kepada produk tersebut.
Soalan tambahan saya. Adakah kementerian melalui agensi-agensi, berani untuk
menyediakan platform digital di mana Bazar Peduli Rakyat ini atas talian? Jadi, mereka dapat
best buy tiap-tiap hari. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua dan terima kasih rakan saya
dari Mersing. Memang kita dah mendapati pada happening itu ataupun pada hari itu, rakyat
sangat gembira. Respons daripada rakyat adalah kenapa tidak boleh buat kerap? Saya
sedang meneliti tentang dari segi keberhasilan dan effectiveness program ini, dengan izin.
Maka, kita akan memastikan kita dapat buat secara berkala. Saya tidak boleh berjanji pada
hari ini tetapi berdasarkan kepada fakta-fakta, bilangan-bilangan usahawan dan juga nilai
yang akan kita lakukan itu, kita akan cuba untuk schedule, jadualkan di setiap lokasi ataupun
daerah itu kita boleh buat. Paling tidak pun mungkin sebulan sekali.
Untuk menjawab dari segi kenapa kita tidak ambil secara pendekatan digital? Kita
sudah ada Agrobazaar Online yang kita sedang menambah baik. Setakat ini untuk
pengetahuan Yang Berhormat, telah wujud lebih kurang 5,028 orang usahawan yang telah
berjaya dalam Agrobazaar Online ini. Maka oleh itu, saya melihat masa depan memang digital
ekonomi ataupun penggunaan ataupun pembelian dalam talian ini akan menjadi suatu
fenomena. Oleh sebab semua kita pernah hari ini ke negara China, jauh pedalaman pun dah
tidak pakai cash, mereka menggunakan digital ekonomi dengan aplikasi yang begitu canggih
untuk mereka memudahkan urusan harian mereka. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dr. Nik Muhammad Zawawi bin Haji Salleh [Pasir Puteh],"Terima kasih Tuan
Yang di-Pertua dan terima kasih sahabat saya, Menteri. Berkenaan dengan Program Bazar
Peduli Rakyat (BPR) yang disebut menjimatkan satu kos penawaran sehingga 40 ke 500
peratus dan ini adalah satu peluang untuk rakyat. Cuma, persoalan daripada saya, biasanya
kos untuk petani untuk mengeluarkan hasil tani ini, kurang lebih hanya memperoleh
keuntungan antara 15 hingga 20 peratus sahaja.
Jadi, apabila ditawarkan kepada pengguna sampai 40 ke 50 peratus, tentunya ada
satu pihak yang akan menanggung kerugian. Dalam hal ini, apakah pihak kerajaan
menyediakan satu pelan berbentuk subsidi ataupun macam mana? Minta penjelasan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Haji Salahuddin bin Ayub,"Tuan Yang di-Pertua dan rakan saya dari Pasir
Puteh. Oleh sebab itu kena dengar dengan teliti ya? Saya sebut penawaran itu adalah lagi 5
peratus hingga 30 peratus. Bukan 40 ke 50 peratus. Hanya 5 peratus hingga 30 peratus."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dr. Nik Muhammad Zawawi bin Haji Salleh [Pasir Puteh],"Yang Berhormat, minta
baca dalam soalan, 40 hingga 50 peratus."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Haji Salahuddin bin Ayub,Itu soalan. Itu soalan. Saya jawab dari segi fakta.
