level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi.,,
,"WAKTU PERTANYAAN-PERTANYAAN MENTERI
",,10.00 pagi.,ANNOTATIONS,
,"WAKTU PERTANYAAN-PERTANYAAN MENTERI
",,10.00 pagi.,Tuan Yang di-Pertua," Assalamualaikum warahmatullahi wabarakatuh dan salam
sejahtera. Kita mulakan waktu Pertanyaan-pertanyaan Menteri dengan saya menjemput
Yang Berhormat Parit Sulong, Datuk Seri Dr. Noraini Ahmad. Silakan.
"
,1.,,10.00 pagi.,Datuk Seri Dr. Noraini Ahmad [Parit Sulong] ,"minta  Perdana Menteri
menyatakan pendirian kerajaan mengenai isu Pandora Papers yang telah timbul semula
pada minggu lepas serta sejauh manakah siasatan dan tindakan susulan oleh
Suruhanjaya Pencegah Rasuah Malaysia (SPRM), Bank Negara Malaysia (BNM) dan
Polis Diraja Malaysia (PDRM) dilaksanakan.
"
,1.,,10.00 pagi.,Perdana Menteri dan Menteri Kewangan [Dato’ Seri Anwar bin Ibrahim]," Tuan
Yang di-Pertua, permasalahan Pandora Papers ini agak rumit dan kompleks. Saya mohon
waktu sedikit untuk memberi penjelasan dan memberi ruang kepada rakan-rakan Yang
Berhormat untuk mengemukakan soalan.
"
,1.,,10.00 pagi.,Tuan Yang di-Pertua," Silakan.
"
,1.,,10.00 pagi.,Dato’ Seri Anwar bin Ibrahim," Kita telah bangkitkan isu ini lama sejak Global
Financial Integrity Report tahunan tetapi dibangkitkan di Parlimen sejak tahun 2010.
Kemudian, Panama Papers 2016 dan Pandora Papers 2017. Saya bangkitkan pada tahun
2017, saya mohon Perdana Menteri ketika itu untuk mengambil tindakan kerana dengan
laporan peratusan bilion dolar yang dikeluarkan daripada negara. Bahkan kalau ikut GFI
itu sudah mencecah trilion dolar Amerika tetapi tidak ada siasatan yang berkesan.
Pada masa itu Perdana Menteri memberi pengakuan untuk menubuhkan
jawatankuasa yang melibatkan Pusat Pencegahan Jenayah Kewangan Nasional (NFCC),
Polis Diraja Malaysia, Suruhanjaya Pencegahan Rasuah, Bank Negara, Lembaga Hasil
Dalam Negeri dan Lembaga Perkhidmatan Kewangan Labuan. Akan tetapi tindakan itu
memerlukan tekad politik yang jelas.
Tidak banyak suara termasuklah Yang Berhormat yang memohon supaya hal ini
diambil tindakan secara serius. Dalam kerajaan terdahulu pun tidak ada tekanan daripada
pemimpin-pemimpin politik dan seolah-olah ada keengganan untuk bertindak kerana ini
melibatkan tokoh-tokoh besar negara.
Pandora yang digunakan istilah kalau disebut dalam mythology Yunani Olympian
kepada Zeus. Zeus mengarahkan Pandora dan gadis ini. Kemudian diturunkan dengan
syarat kotak Pandora itu jangan dibuka sama sekali. Secara kebetulan, terbuka kotak
Pandora dan terkeluar semua kejahatan yang teruk yang akan menimpa manusia. Itu
sejarah Yunani Pandora.
2  DR.21.02.2023 
Akan tetapi dalam laporan Pandora ini, saya katakan ia memerlukan tindakan
politik. Apa yang berlaku? Perkara yang berlaku adalah satu complex web yang canggih
sekali menggunakan trust pada mana-mana Shell companies, dari Singapura ke
Bahamas, ke Cayman. Tujuan kebanyakannya adalah untuk mengelak daripada bayaran
cukai. Ada kegiatan-kegiatan sahih. Oleh sebab itu saya kata siasatan penuh perlu. Ada
orang berniaga dari luar negara, ada operasi di London, maka dia keluarkan dan simpan
di Cayman Island.
Oleh sebab itu saya minta supaya badan-badan penyiasatan ingat dan kaji
sumber. Apa yang jadi masalahnya? Masalahnya umpama kalau seorang itu menyimpan
akaun di Cayman Island setengah bilion dolar Amerika. Soalan pertama, mengapakah
tidak mampu kita kesan dari Bank Negara?
"
,1.,,■1010,Dato’ Seri Anwar bin Ibrahim,"Apakah mereka ini sudah bayar cukai di Lembaga Hasil Dalam Negeri? Apakah
mereka ini telah melakukan apa-apa kegiatan jenayah? Penyeludupan ataupun kes
dadah? Itu juga melibatkan Jabatan Siasatan Jenayah, Polis Diraja Malaysia. Tentunya
kalau ada wang-wang yang dipunggah daripada rasuah yang besar. Sudah lihat di negara
kita, hari ini berlaku dan jumlah itu sudah besar. Oleh sebab itu, arahan saya kepada
badan-badan ini ialah untuk teruskan siasatan dengan cukup rapi. Saya mohon Yang
Berhormat dan rakan-rakan, Ahli-ahli Parlimen yang 222 orang ini mengambil satu
bersikap yang tegas. Jangan melindungi. Sebaik sahaja ada siasatan, terus dipertikai niat.
Kalau ada bukti, ada fakta, maka tindakan diambil. Kalau tindakan diambil tanpa
fakta, maka itu boleh dicabar sebagai penyalahgunaan kuasa ataupun dikatakan motif
politik. Akan tetapi kalau wang beratus billion atau ratusan juta ringgit dikeluarkan dan
dibiar, dilindungi kerana dia menyokong kita, itu membawa porak-peranda dan
malapetaka kepada negara. Oleh sebab itu, tindakan-tindakan diambil kepada badan-
badan ini, termasuk dengan mengambil kira beberapa langkah yang lebih canggih yang
dilakukan.
Umpamanya, melalui Bitcoin untuk mengelakkan daripada transaksi wang tunai
dan juga beberapa langkah yang lain. Digital currency, yang memerlukan kecanggihan di
pihak PDRM, Bank Negara umpamanya. Di antara lain, mempertingkatkan usaha dan
program cyber security.
Nama-nama yang disebut dalam Pandora Papers itu mencecah 3,000 orang. Ada
yang sahih, ada yang peniaga tetapi kita tumpu kepada tokoh-tokoh politik besar seperti
mana saya sebut, mantan Perdana Menteri, Menteri Kewangan, menteri-menteri yang
sebenarnya dipercayai menyalahgunakan kuasa mereka, memunggah kekayaan semasa
mereka mempunyai kuasa. Maka itulah, cerita tentang Pandora Papers.
Apa gejala ia di peringkat international? Kita lihat diberikan pendedahan tetapi
tidak banyak negara yang mempunyai tekad politik, mengarah tindakan dan siasatan yang
rapi. Alhamdulillah, Malaysia di antara negara yang telah memberikan pengarahan yang
cukup jelas supaya mengambil tindakan dan memberhentikan amalan budaya
memunggah, merompak wang negara.
"
,1.,,■1010,Tuan Yang di-Pertua," Soalan tambahan, Yang Berhormat Parit Sulong.
"
,1.,,■1010,Datuk Seri Dr. Noraini binti Ahmad [Parit Sulong]]," Terima kasih Yang Amat
Berhormat Perdana Menteri atas jawapan yang diberikan. Cuma soalan tambahan saya,
apakah langkah yang sedang diambil Yang Amat Berhormat Perdana Menteri yang juga
selaku Menteri Kewangan untuk memastikan ketelusan dan accountability dalam industri
kewangan terus dijaga, terutamanya yang terkait akaun luar pesisir dan tempat
perlindungan cukai.
Mungkin Yang Amat Berhormat Perdana Menteri juga boleh berkongsi di dalam
Dewan ini, apakah yang sedang dilakukan oleh kerajaan dalam menangani kebimbangan
dan memulihkan defisit keyakinan rakyat dan juga pelabur terhadap integriti, ketelusan
institusi kewangan Malaysia? Natijah daripada pendedahan Pandora Papers ini. Terima
kasih.
"
