level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Sri Ti Lian Ker,"minta Menteri Industri Utama menyatakan, komitmen
kementerian bagi memberi kesedaran dan pendedahan kepada para pekebun kecil
khususnya yang tinggal di kawasan pedalaman tentang kepentingan memiliki pensijilan
Minyak Sawit Mampan (MSPO) yang bertujuan meningkatkan profil tanaman itu di
peringkat pasaran global."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Timbalan Menteri Industri Utama [Datuk Seri Shamsul Iskandar @ Yusre bin Mohd Akin],"Terima kasih Tuan Yang di-Pertua. *Assalamualaikum warahmatullaahi
wabarakaatuh*, salam sejahtera.
Yang Berhormat Senator, pelbagai langkah sedang dilaksanakan bagi
memastikan pensijilan *Malaysia Sustainable Palm Oil* (MSPO) dapat dilaksanakan
sepenuhnya seperti yang disasarkan. Kementerian melalui agensi seperti Lembaga
Minyak Sawit Malaysia (MPOB), dan Majlis Pensijilan Minyak Sawit Malaysia (MPOCC)
sedang menggiatkan usaha agar para pekebun kecil dapat mematuhi dan memperoleh
pensijilan MSPO.
Program Jelajah MSPO ke seluruh negara sedang dilaksanakan untuk memberi
penerangan dan bantuan teknikal kepada para pekebun kecil ke arah pensijilan. Ini
merupakan satu inisiatif turun padang untuk memberi pemahaman dan tunjuk ajar secara
langsung kepada para pekebun kecil. Program ini turut kita rangka mengikut kesesuaian
penduduk setempat bagi memudahkan lagi komunikasi dalam memastikan pemahaman
tentang MSPO dan seterusnya diterima pakai oleh pekebun kecil.
Tuan Yang di-Pertua, bagi menggalakkan lebih ramai lagi pekebun kecil
mendapatkan pensijilan MSPO ini dan pada masa yang sama mengurangkan beban
mereka, kerajaan telah menyediakan dana yang merangkumi kos yuran pensijilan, itu
yang pertama.
Kedua, pembelian peralatan perlindungan diri dan pembinaan rak bahan kimia.
Selain itu, kerajaan juga turut menanggung kos latihan dan juga taklimat kepada para
pekebun kecil sawit di seluruh negara. Pengumuman geran MSPO untuk pengusaha
sawit oleh Kementerian Kewangan baru-baru ini juga adalah merangkumi bantuan
kepada pekebun kecil tersusun bagi menggalakkan lebih ramai lagi penanam sawit
mendapat pensijilan MSPO. Selain itu, Pegawai Tunas MPOB juga bersedia memberikan
khidmat nasihat teknikal mengenai amalan pertanian yang baik kepada para pekebun
kecil.
Untuk makluman Yang Berhormat, kerajaan tetap dengan pendirian untuk terus
melaksanakan pensijilan MSPO bagi industri sawit negara dan mewajibkannya ataupun
memandatorikannya bermula 1 Januari 2020.
Ini selaras dengan kenyataan oleh Yang Amat Berhormat Perdana Menteri
semasa ucapan beliau dalam Perhimpunan Agung Pertubuhan Bangsa-Bangsa Bersatu
pada 29 September 2018, tahun lepas iaitu Malaysia akan memastikan semua minyak
sawitnya mematuhi standard MSPO menjelang 2020. Terima kasih Tuan Yang di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Menteri. Silakan Yang
Berhormat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Dato’ Sri Ti Lian Ker,"Soalan tambahan. Sehingga kini, sejauh manakah
kementerian melihat keberkesanan pelaksanaan penggunaan adunan biodiesel sawit
yang mana komposisinya adalah daripada tujuh peratus kepada 10 peratus bagi
kegunaan semua kenderaan enjin diesel dalam sektor pengangkutan sejak Februari lalu
telah berjaya meningkatkan pasaran industri sawit itu sendiri?
Kedua, mengapakah jumlah penanam sawit di negara ini yang melaksanakan
pematuhan pensijilan MSPO bagi meningkatkan profil tanaman sawit di pasaran global
dilaporkan masih lagi berada pada tahap rendah? Sedangkan kita dimaklumkan, pihak
kementerian telah melaksanakan pelbagai inisiatif bagi membantu mereka mendapatkan
pensijilan MSPO ini.
Terakhir, apakah justifikasi pihak kementerian yang berhasrat untuk
memasukkan sukatan mengenai khasiat minyak sawit ke dalam buku teks sekolah?
Sedangkan masalah pokoknya adalah harga pasaran sawit yang tidak menentu. Apakah
dengan memasukkan *syllabus* khasiat sawit di sekolah akan dapat membantu
meningkatkan pasaran industri sawit di negara ini? Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Tuan Yang di-Pertua,Silakan Yang Berhormat Menteri.
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1000,Datuk Seri Shamsul Iskandar @ Yusre bin Mohd Akin,"Terima kasih Senator
di atas soalan yang baik. Pertama, saya sentuh dahulu secara ringkas tentang
keberkesanan biodiesel kerana soalan ini sebenarnya tidak ada kaitan dengan soalan
asal tetapi saya fikir ini penting untuk rakyat Malaysia maklum dan Ahli-ahli Dewan
maklum. Bahawa kita memang telah pun melaksanakan secara mandatori penggunaan
B7 kepada B10 dan kita lihat ada satu perkembangan yang cukup positif.
Ini kerana kita menjangkakan dengan pelaksanaan B10 bio bahan api diesel-
biodiesel ini di sektor pengangkutan dan juga B7 di sektor perkilangan, ia akan
meningkatkan lagi penggunaan sawit ini. Unjuran kita itu mencecah sehingga 700 ribu
tan hingga 800 ribu tan tambahan di penghujung tahun ini.
Jadi, kalau itu berlaku, bermakna ianya akan memberikan kesan kepada cara
bagaimana kita mengurus stok sawit ini. Apabila kita menguruskan stok ini dengan baik,
maka *in syaa Allah* ia akan memberikan kesan kepada harga.
Untuk makluman Dewan, stok kita pada awal tahun ini melebihi tiga juta.
Sekarang ini telah pun menurun sampai ke 2.4 juta. Jadi, ini satu perkembangan yang
positif berdasarkan tindakan-tindakan yang dibuat oleh kerajaan, itu yang pertama.
Kedua, soal apa yang disebut mengenai cabaran yang sedang kita hadapi
sekarang ini dalam MSPO. Saya hendak sebut begini Tuan Yang di-Pertua, kita ada
pelbagai kategori pekebun kecil. Untuk pekebun kecil persendirian, setakat ini kita telah
adakan pensijilan seluas 46,358 hektar. Untuk pekebun kecil tersusun, jumlah hektar
yang telah kita sijilkan melalui MSPO itu adalah 346,556 hektar.
Di peringkat estet pula, saya nak sebut peringkat estet, kita telah pun mencecah
sampai 2.064 juta hektar. Jadi, daripada segi trend itu nampaknya begitu baik, begitu
positif. Sekarang ini saya nak maklumkan kepada Dewan, kita membuat pelbagai
*engagement.* Daripada bulan Januari sampai Jun tahun ini, kita telah turun padang dan
telah pun melaksanakan program taklimat, latihan, *engagement* dan sebagainya sampai
mencecah 225 latihan."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Seri Shamsul Iskandar @ Yusre bin Mohd Akin,"Ini baru separuh tahun, jadi kita akan terus bekerja dan meletakkan sasaran
yang telah pun kita putuskan hak*. Hopefully* dengan dukungan dan juga pendekatan yang
kita yang lebih agresif ini akan memberikan kesan kepada pekebun kecil agar mereka
faham sebenarnya kita sedang bergerak ke arah untuk memastikan minyak sawit kita itu
berkualiti dan ini akan memberikan kesan kepada harga minyak sawit Malaysia.
Untuk yang terakhir ialah justifikasi kenapa kita hendak jadikan sukatan. Ya,
saya tidak mempunyai jawapan yang khusus berkaitan perkara ini tetapi pada hemat
saya oleh kerana kementerian kita mempromosikan *“Love MY Palm Oil”* ini kerana kita
hendak memberitahu kepada rakyat Malaysia, kita mempunyai satu produk yang
mempunyai nilai yang cukup tinggi.
*Five Stars products* yang mana ianya perlu dimaklumkan ataupun perlu
disyarahkan kepada khalayak terutamanya rakyat Malaysia daripada pelbagai kategori
umur dan sebagainya agar mereka faham bahawa kita mesti memastikan agar minyak
sawit ini kita manfaatkan sepenuhnya.
Bukan sekadar kita guna minyak untuk goreng tetapi keseluruhan rantaian
dipanggil *downstream*, rantaian produk-produk hiliran ini yang tentunya akan
memberikan kesan dan mendukung industri yang menyumbang kepada pendapatan
antara tiga pendapatan terbesar negara Malaysia. Sekian, terima kasih, Tuan Yang di-
Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Alan Ling Sie Kiong,"Terima kasih, Tuan Yang di-Pertua. Selamat pagi
kepada semua. Terima kasih, Yang Berhormat Timbalan Menteri yang dihormati. Saya
memang tahu mengenai usaha gigih yang dijalankan oleh MPOB melalui MPOCC.
Soalan saya, sejauh manakah langkah ataupun latihan pendedahan kepada pekebun
kecil khususnya mereka yang menanam kepala sawit di atas tanah yang belum disukat
ataupun, dengan izin, NCR *land-* tanah adat.
Oleh kerana ini menyukarkan mereka untuk memenuhi salah satu syarat dalam
pensijilan MSPO. Saya ingin tahu apakah langkah yang diambil oleh kerajaan untuk
menangani masalah ini khususnya kepada pekebun-pekebun kecil di Sabah dan
Sarawak? Sekian, terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Datuk Seri Shamsul Iskandar @ Yusre bin Mohd Akin,"Terima kasih, Yang
Berhormat Senator di atas soalan yang begitu penting. Saya hendak maklumkan begini
Yang Berhormat bahawa memang antara perkara yang paling mustahak itu ialah soal
hak milik tanah ini dalam isu pensijilan.
Di peringkat kementerian, Yang Berhormat Menteri sendiri telah pun beberapa
kali pergi ke Sarawak dan kita telah buat pertemuan dengan kepimpinan Sarawak,
Timbalan Ketua Menteri dan sebagainya termasuk juga Sabah untuk memastikan agar
ada satu formula yang boleh kita majukan secara bersama untuk kerajaan negeri kerana
kuasa tanah ini di bawah kuasa kerajaan negeri.
Kerajaan negeri tentulah mempunyai pelbagai cara untuk memastikan agar
pemilikan tanah itu dapat disempurnakan sesuai dengan *requirement* ataupun keperluan
pensijilan MSPO ini. Jadi untuk itu Yang Berhormat, kerajaan ingin memberikan jaminan
bahawa dalam konteks pemilikan tanah ini sebenarnya kita bukan sekadar bertumpu
kepada Sarawak sahaja, kita faham isu NCR tetapi kita juga sedang bekerja dengan
Ketua-Ketua Menteri di Semenanjung juga kerana kita hendak pastikan ianya merupakan
pendekatan yang holistik.
Yakinlah dengan kerajaan bahawa usaha-usaha ini sedang kita lakukan secara
agresif termasuk pertemuan-pertemuan dengan Menteri-menteri Besar yang mana ianya
tentu dalam usaha kita secara bersama untuk memastikan persijilan ini berjaya mencapai
maksudnya. Terima kasih."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,1010,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Menteri. Dipersilakan
Yang Berhormat Datuk Rabiyah binti Ali."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Datuk Rabiyah binti Ali,"minta Menteri Pertahanan menyatakan, fokus
Angkatan Tentera Malaysia dalam menangani ancaman musuh di Pantai Timur Sabah
terutamanya dalam menghadapi kesan senario geopolitik antarabangsa dan politik
Filipina."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Timbalan Menteri Pertahanan [Tuan Liew Chin Tong],"Terima kasih, Yang
Berhormat Senator Datuk Rabiyah binti Ali, dan terima kasih Tuan Yang di-Pertua.
Kementerian Pertahanan sentiasa memandang serius tentang isu keselamatan negara
dan ke arah itu pelbagai usaha telah dan sedang diambil untuk memastikan kedaulatan
negara akan terus dipelihara daripada sebarang bentuk ancaman.
Sejak berakhirnya Ops Daulat pada 29 Jun 2013, Angkatan Tentera Malaysia
telah meneruskan usaha untuk memperkukuhkan pertahanan dan kedaulatan negara
termasuklah di negeri Sabah terutamanya di kawasan Pantai Timur Sabah. Bagi
menangani ancaman keselamatan dari luar di kawasan Pantai Timur Sabah, ATM
memfokuskan peningkatan keupayaannya di negeri Sabah sebagai langkah menghadapi
sebarang kemungkinan.
Ketika ini ATM mengekalkan atur gerak dan aset tambahan dari ketiga-tiga
perkhidmatan iaitu Tentera Darat, Tentera Laut Diraja Malaysia dan Tentera Udara Diraja
Malaysia untuk memperkukuhkan kawalan keselamatan di kawasan tanggungjawab
(KTJ) daripada dibolosi penjenayah rentas sempadan atau ancaman-ancaman yang lain
serta memperagakan kehadiran atau *show of presence* bagi mencegah sebarang
ancaman keselamatan.
Sebagai makluman, aset-aset ATM yang beroperasi di negeri Sabah terdiri
daripada beberapa *battalion infantry*, kompeni paracut dan kompeni *Mechanised* Tentera
Darat, aset-aset TLDM termasuk Pangkalan Laut, aset-aset TUDM dan pasukan-
pasukan khas daripada ketiga-ketiga perkhidmatan ATM. Sebenarnya untuk makluman
semua, di 47 lokasi di Timur Sabah atau Pantai Timur Sabah ada aset-aset kita yang
diletakkan di kawasan tersebut.
Malaysia turut memeterai persepakatan dengan Filipina dan Indonesia melalui
Perjanjian *Trilateral Cooperative Arrangement (TCA) on Immediate Measures to Address
Security Issues in the Maritime Areas of Common Concern* pada 14 Julai 2016 bagi
kerjasama menghalang atau menghadapi ancaman keselamatan serta jenayah rentas
sempadan di kawasan perairan Laut Sulu dan Laut Sulawesi. Terima kasih, Tuan Yang
di-Pertua."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Tuan Yang di-Pertua,"Terima kasih Yang Berhormat Timbalan Menteri. Soalan
tambahan Yang Berhormat."
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,2.,,1010,Datuk Rabiyah binti Ali,"Soalan tambahan saya Tuan Yang di-Pertua iaitu bagi
memantapkan pertahanan maritim, udara dan darat di kawasan Pantai Timur Sabah dan
juga wilayah konflik pertikaian, satu bentuk gandingan latihan bersama di kalangan
negara-negara yang menuntut perlu diadakan bagi memastikan ancaman minima
pengganas atau serangan *terrorism.* Ia juga meliputi keselamatan aset strategik,
perusahaan minyak dan gas di Malaysia Timur.
Soalan saya, bagaimana ATM merangka pendekatan dan melaksanakan
inisiatif latihan bersama ini agar ianya lebih kerap diadakan setiap tahun? Terima kasih."
