level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Dato' Mohd Rashid Hasnon)
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,,,10.00 pagi,,
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato' Johari bin Abdul [Sungai Petani] ,"minta  Perdana Menteri menyatakan,
apakah perkembangan terkini mengenai rancangan untuk memisahkan peranan Pendakwa
Raya Negara dengan Peguam Negara dan bagaimanakah punca kuasa dan pelaksanaan ini
dapat dilaksanakan.
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Timbalan Menteri di Jabatan Perdana Menteri [Tuan Mohamed Hanipa bin Maidin]]," Assalamualaikum warahmatullahi wabarakatuh. Terima kasih Tuan Yang di-Pertua.
Terima kasih kepada sahabat saya Yang Berhormat Ahli Parlimen Sungai Petani, yang
bertanyakan satu soalan yang amat penting dan juga soalan yang bagi saya amat baik. Jadi
saya perlu- I think saya perlu mengemukakan soalannya lebih kurang. Menyatakan apakah
perkembangan terkini mengenai rancangan untuk memisahkan peranan Pendakwa Raya
Negara dengan Peguam Negara dan bagaimanakah punca kuasa dan pelaksanaan ini dapat
dilaksanakan.
Tuan Yang di-Pertua, saya rasa untuk menjawab soalan ini, saya rasa kita perlu
pergi pertamanya kepada manifesto dululah. Saya akui memang dalam Manifesto Pakatan
Harapan, dalam janji yang ke-15, memang kita ada menyatakan apa yang dikatakan oleh
Yang Berhormat Sungai Petani dalam soalan tersebut iaitu memisahkan Peguam Negara
dengan Pendakwa Raya Negara. Dalam bahasa Inggerisnya, Attorney General dan juga
Public Prosecutor.
Untuk makluman Yang Berhormat Sungai Petani dan juga Ahli-ahli Parlimen
sekalian, berdasarkan kerangka undang-undang yang ada sekarang, khususnya dalam
Perlembagaan memang kita ini adalah dipanggil fuse ataupun satu- Peguam Negara adalah
juga di samping ia penasihat kerajaan, ia juga adalah sebagai pendakwa raya dalam
kerangka undang-undang sekarang. Itu dalam Perkara 145, Perlembagaan Persekutuan,
memang ada peruntukan itu. Ini juga ada satu Perkara 376 Kanun Prosedur Jenayah (CPC).
Jadi ini yang menyebabkan dalam undang-undang sekarang ini tidak ada pemisahan. Jadi
janji Pakatan Harapan untuk pisahkan tersebut.
Untuk makluman Yang Berhormat Sungai Petani, memang di beberapa buah negara
lain memang mereka telah memisahkan perkara ini. Dalam janji manifesto kita, kita
mengatakan antara sebab kenapa kita hendak pisahkan ini ialah kerana di sana wujudnya
dipanggil konflik kepentingan, conflict of interest. Jadi, saya buat masa ini untuk makluman
Yang Berhormat Sungai Petani tidak ada lagi mana-mana keputusan dibuat oleh Jemaah
Menteri ataupun pihak kerajaan untuk melaksanakan ini kerana kita ada kekangan iaitu kita
tidak ada kuasa dua pertiga. Maka kita tidak boleh buat ini kecuali kita meminda
Perlembagaan.
2                                                 DR 5.12.2018                                                                                                                                      
Hendak meminda Perlembagaan Tuan Yang di-Pertua, kita perlukan ikut
Perlembagaan berdasarkan satu Perkara 159(3). Ia memerlukan dua pertiga. Jadi buat masa
ini kita rasa, kita tidak ada dua pertiga dan kita tidak mahu ambil risiko apabila kita bentang
di sini mungkin tidak diluluskan. Jadi, kita buat masa ini tidak ada lagi tetapi saya hendak
beritahu dengan Yang Berhormat Sungai Petani, memang perkara ini telah dibincangkan
cumanya belum ada keputusan untuk bawa ini. Mungkin akan berlakulah tetapi saya tidak
tahu bilalah. Jadi, itu sahaja jawapan saya. Terima kasih.
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato' Johari bin Abdul [Sungai Petani]]," Terima kasih Tuan Yang di-Pertua. Kalau
Tuan Yang di-Pertua masih ingat, suatu masa dahulu, zaman dahulu terdapat apabila
seorang pemerintah mempunyai masalah dan boleh dibawa ke mahkamah tetapi Peguam
Negara tidak boleh bawa kerana ia telah pun dibuang dan dipecat. Itu masalah yang kita ada.
Jadi telah terbukti bahawa harus dipisahkan di antara dua entiti ini iaitu Peguam Negara dan
juga Pendakwa Raya Negara.
Yang Berhormat Menteri menjawab akan dibuat pindaan perubahan sekiranya ada
dua pertiga. Saya yakin kalau satu jawatankuasa ditubuhkan sekarang dan saya yakin juga
pihak di sebelah sana kawan-kawan kita di pembangkang, yang telah pun menyaksikan apa
yang telah berlaku dalam negara kita bagaimana seorang Perdana Menteri tidak boleh
diambil tindakan oleh conflict of interest tadi, saya yakin di sebelah sana juga mahukan
perubahan. Jadi saya mengesyorkan pihak kerajaan memulakan menjemput pihak sana
tubuhkan jawatankuasa, kita bincang supaya perkara yang baik ini, untuk negara ini boleh
dilakukan dalam masa yang terdekat. Apa pandangan Yang Berhormat Menteri tentang itu?
Terima kasih.
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Tuan Mohamed Hanipa bin Maidin," Terima kasih kepada sahabat saya Yang
Berhormat kerana soalan tambahan itu juga soalan yang baik. Saya juga ingin menyatakan
di sini bahawa Yang Berhormat Sungai Petani, apa yang dinyatakan oleh Yang Berhormat
Sungai Petani itu kita pihak kerajaan akan mengambil berat. Saya in syaa Allah lah, bagi
pihak saya oleh kerana saya dalam JPM ini, Bahagian Undang-undang, saya akan cuba
kemukakan apa yang dikatakan oleh Yang Berhormat tadi kepada pihak yang sepatutnya
untuk mengambil tindakan yang sewajarnya.
Untuk tambahannya saya hendak beritahu kepada Yang Berhormat Sungai Petani,
memang kalau- walaupun sekarang kita tidak lagi ada pemisahan itu, tetapi saya berani
mengatakan telah ada satu perubahan besar apabila kita melantik seorang Peguam Negara
yang baharu.
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Mohamed Hanipa bin Maidin,"Sebagai contoh, tidak pernah kita terfikirkan kita boleh mendakwa seorang bekas
Perdana Menteri. Selama ini kita lihat Perdana Menteri akan didakwa ini kalau di Korea.
Lepas jatuh kuasa, kita akan dapat mereka ambil gambar dalam keadaan bawa ke
mahkamah. Akan tetapi buat kali pertama dalam Malaysia, rakyat Malaysia telah melihat
bagaimana seorang bekas Perdana Menteri telah dibawa ke mahkamah. Kita juga telah
menyaksikan bagaimana seorang yang menjadi mastermind dalam kes ini juga dicharged
atau didakwa di mahkamah, an extension dengan tanpa kehadiran.
Ini juga satu perkara yang berlaku yang tidak pernah kita fikirkan sebelum ini.
Sebelum ini, tidak pernah kita fikir orang seperti Jho Low akan didakwa. Akan tetapi sekarang
ini, Jho Low telah pun didakwa semalam dengan tujuh pertuduhan. Bekas Perdana Menteri
juga telah didakwa. Mungkin juga selama ini saya bagi tahu dengan Tuan Yang di-Pertua,
kami khususnya pelajar undang-undang, kami selalu terfikir, boleh kah Peguam Negara
didakwa? Saya hendak bagi tahu, saya tidak tahulah akan berlaku tetapi saya percaya tidak
mustahil benda ini berlaku dalam Kerajaan Pakatan Harapan sekarang. Mungkin akan
berlaku buat pertama kali dalam sejarah, bekas Peguam Negara akan dibawa ke mahkamah
oleh Peguam Negara sekarang. Tidak mustahil berlaku.
Jadi, inilah yang kita rasa walaupun tidak ada pemisah, tidak ada lagi pindaan tetapi
kita telah memulakan langkah untuk menunjukkan kita amat serius dalam isu ini. Sekian,
terima kasih.
DR 5.12.2018                                                                                                                            3                   
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato' Tuan Ibrahim bin Tuan Man [Kubang Kerian]]," Terima kasih Tuan Yang di-
Pertua. Pertama sekali, saya ingin mengambil bahagian dalam perbahasan berhubung
dengan persoalan ini. Saya ingin beri jaminan kepada Yang Berhormat Timbalan Menteri
bahawa kami daripada PAS akan menyokong penuh pemisahan kuasa tersebut dan ini yang
kita perjuangkan. Isunya bukan soal boleh dakwa atau tidak boleh dakwa.
Kalau kita kata bahawa dahulu pun boleh, sekarang dengan tiada pemisahan boleh
dakwa, bermakna kita membelakangkan apa kenyataan kita sebelum ini bahawa kita tidak
boleh buat pendakwaan. Ternyata boleh buat pendakwaan tanpa pemisahan kuasa. Akan
tetapi yang jelasnya, pemisahan kuasa mesti berlaku, mesti dibuat. Saya penuh yakin rakan-
rakan yang lain juga dari pembangkang inginkan melihat satu suasana baharu dalam
peruntukan-peruntukan perundangan kita yang ada. Kita harapkan in syaa Allah perkara ini
akan dapat dipercepatkan. Terima kasih.
"
JAWAPAN-JAWAPAN LISAN BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Mohamed Hanipa bin Maidin," Terima kasih kepada Yang Berhormat Kubang
Kerian. Terima kasih juga kerana jaminan yang diberikan oleh pihak PAS untuk menyokong
sekiranya ada pindaan dibuat. Jadi, kita mengucapkan terima kasih lah dan saya harap
perkara ini pihak PAS bukan hanya keputusan Yang Berhormat Kubang Kerian, tetapi
keputusan PAS bersama. Akan tetapi bagaimanapun saya hendak bagi tahu dengan Yang
Berhormat Kubang Kerian, yang maksud saya tadi itu dalam keadaan kita tidak ada pindaan
ini kita boleh dakwa ini, menunjukkan dekat sini wujudnya misused of dia punya political will
untuk kita membuat perkara ini dan ini tidak berlaku dalam kerajaan lama.
Saya tidak boleh bayangkan kalau sekiranya tidak berlaku perubahan kerajaan,
mungkin kita tidak akan dapat menyaksikan, mungkin sampai bila-bila pun seorang bekas
Perdana Menteri didakwa di mahkamah. Akan tetapi sekarang, terbukti. Walaupun ada
berlaku kekecohan apabila kita melantik seorang Peguam Negara yang mungkin bukan dari
golongan yang dikatakan bukan daripada orang Melayu dan sebagainya jadi isu, tetapi
terbukti beliau seorang yang komited dalam menegakkan keadilan. Sekarang, terbukti
selama ini kita fikirkan benda ini jadi halangan hendak dakwa dan sebagainya, dah terbukti
benda ini dah, telah dapat dihapuskan.
Jadi, saya hendak bagi tahu dengan Yang Berhormat Kubang Kerian, saya
mengucapkan terima kasih lah dan saya harap Yang Berhormat Kubang Kerian juga oleh
sebab sekarang dah baik dengan Barisan Nasional, tolonglah pujuk dengan Barisan Nasional
untuk menyokong juga. Saya percaya orang Barisan Nasional akan dengar cakap PAS.
Terima kasih.
"
