level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,"JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN
",,10.00 pagi,ANNOTATIONS,
,1.,,10.00 pagi,Tuan Ma'mun bin Sulaiman [Kalabakan] ,"minta  Perdana Menteri menyatakan,
bahawa sejak kenyataan YAB Perdana Menteri pada 3 Oktober 2019 bahawa kerajaan
bersedia untuk melaksanakan semula sistem percukaian GST sekiranya ia dikehendaki oleh
rakyat, terdapat luahan sentimen yang berbeza di kalangan masyarakat. Memandangkan
terdapat yang menyokong sepenuhnya cadangan tersebut dan juga segolongan besar yang
menolaknya, apakah hala tuju lanjut kerajaan berkenaan isu ini.
"
,1.,,10.00 pagi,Perdana Menteri [Tun Dr. Mahathir bin Mohamad]," Tuan Yang di-Pertua,
sepertimana Ahli Yang Berhormat sedia maklum, ketika Kerajaan Pakatan Harapan
mengambil alih pentadbiran Putrajaya selepas memenangi Pilihan Raya ke-14 pada Mei
2018 tahun lalu, kerajaan yakin dengan keupayaan untuk membina semula negara ke arah
Malaysia baharu berteraskan prinsip keadilan, tadbir urus yang baik, berintegriti dan
kedaulatan undang-undang.
Kerajaan terdahulu telah memperkenalkan good and services tax (GST). Namun,
pelaksanaan GST didapati telah membebankan orang ramai serta pembayar cukai
terutamanya akibat dari kelewatan dalam mendapatkan bayaran balik kredit cukai input yang
menjadi kos kepada perniagaan. Pelaksanaan cukai jualan dan cukai perkhidmatan (SST)
adalah bagi menggantikan GST.
Berhubung dengan cadangan pelaksanaan semula GST, didapati hanya
memerlukan kajian yang lebih lanjut. Penelitian perlu dibuat terutamanya ke atas impak
kesan kenaikan harga kepada pengguna, kadar inflasi dan pertambahan kos pematuhan
kepada peniaga kerana terdapat keperluan untuk mengubah sistem pengkomputeran dan
latihan semula kepada kakitangan di samping bayaran balik cukai.
Perubahan sistem percukaian tidak wajar dibuat terlalu kerap kerana ia akan
mengurangkan keyakinan pelabur dan memberi imej yang kurang baik. Kerajaan pada masa
ini sedang menjalankan proses penambahbaikan bagi memantapkan lagi pelaksanaan cukai
jualan dan cukai perkhidmatan (SST). Sekian, terima kasih.
"
,1.,,10.00 pagi,Tuan Ma’mun bin Sulaiman [Kalabakan]]," Terima kasih Yang Amat Berhormat
Tun. Kalau dengan jawapan itu, kita tidak perlukanlah sahabat kita dari sebelah yang
menawarkan dirinya menjadi konsultan percuma untuk GST [Ketawa] [Tepuk]
Kita mengharapkan konsistensi dengan agenda-agenda pembaikan negara yang
sedang dilaksanakan dan bakal dilaksanakan seperti agenda kemakmuran bersama. Sabah
amat mengharapkan keberkesanan agenda-agenda baik negara sampai ke Sabah.
2  DR 8.10.2019 
Soalan saya, rakyat di bawah memerlukan jaminan dari kerajaan untuk meneruskan
urus tadbir negara dengan baik dan berkesan. Kita telah nampak sedikit sebanyak kesannya.
Itu sahaja. Terima kasih.
"
,1.,,10.00 pagi,Tun Dr. Mahathir bin Mohamad," Tuan Yang di-Pertua, sebuah kerajaan perlu
mengenakan cukai untuk mengumpul dana yang diperlukan untuk pentadbiran negara.
Banyak jenis cukai yang diperkenalkan. Cukai GST ini diperkenalkan dahulu dan kita dengar
banyak rintihan daripada rakyat kerana kerap kali mereka membayar cukai dua kali dan
kadang-kadang menunggu reimbursement tidak sampai-sampai.
Oleh sebab itulah, kita berpendapat bahawa kita perlu kembalikan balik SST, cukai
jualan dan ini sedang berjalan dengan baik dan kita perlu memperbaiki lagi pelaksanaan
cukai yang baharu ini. Sebab itu kita tidak ada sebabnya yang kita akan kembali kepada cukai
yang ditolak oleh rakyat dahulu. Terima kasih... [Tepuk]
"
,1.,,10.00 pagi,Datuk Seri Haji Ahmad bin Haji Maslan [Pontian]]," Terima kasih Tuan Yang di-
Pertua. Tadi Yang Amat Berhormat Langkawi ada menyebut tentang inflasi.
"
,1.,,◼1010,Datuk Seri Haji Ahmad bin Haji Maslan [Pontian]],"Saya ingin memaklumkan bahawa data Bank Negara menyebut inflasi pada tahun
2014 sebelum GST dilaksanakan, 3.2 percent. Akan tetapi apabila GST dilaksanakan, kadar
inflasi turun kepada 2.1 peratus pada tahun 2015 dan kekal rendah pada 2.1 peratus pada
tahun 2016. Kemudian 223 barang turun harga kerana GST, dijawab oleh KPDNKK dalam
Dewan ini. Dalam Dewan kita tidak boleh bohong dalam jawapan.
Jadi, apa yang saya sebut, GST boleh menurunkan harga barang itu adalah benar.
Yang Amat Berhormat Perdana Menteri, GST ini dilaksanakan oleh 170 negara daripada 194
negara dalam dunia iaitu 88 peratus daripada negara dalam dunia. Yang Amat Berhormat
suka pergi ke Jepun.
Saya juga suka negara Jepun. Jepun ada GST Yang Amat Berhormat dan the black
economy di Malaysia RM30 bilion kerana kita laksanakan GST, the black economy- ekonomi
hitam itu turun daripada RM20 bilion kepada RM10 bilion. Jadi, itulah kenapa kita perlu
laksanakan GST. Lambat bayar ITC itu, Input Tax Credit itu boleh diperbaiki. Terima kasih.
"
,1.,,◼1010,Tuan Yang di-Pertua," Soalan, soalan Yang Berhormat.
"
,1.,,◼1010,Datuk Seri Haji Ahmad bin Haji Maslan [Pontian]]," Itu pandangan saya, Yang
Amat Berhormat.
"
