level_1,level_2,level_3,timestamp,author,speech
,,,1000,ANNOTATION,[Tuan Yang di-Pertua mempengerusikan Mesyuarat]
MENGANGKAT SUMPAH DUA ORANG AHLI,,,1000,Setiausaha,"Mengangkat sumpah dua orang Ahli.
Tuan Yang di-Pertua Dewan Negara, Ahli-ahli Yang Berhormat dan para hadirin
sekalian, Majlis Mengangkat Sumpah pada hari ini mengikut peruntukan Peraturan
Mesyuarat 4(1), Peraturan-peraturan Majlis Mesyuarat Dewan Negara, dan mengikut
Jadual Keenam, Perlembagaan Persekutuan.
Dengan hormatnya saya menjemput Ahli Yang Berhormat berikut untuk
mengangkat sumpah di hadapan Tuan Yang di-Pertua Dewan Negara."
MENGANGKAT SUMPAH DUA ORANG AHLI,LANTIKAN BAHARU,,1000,,"1. Yang Berhormat Senator Datuk Dr. Haji Azhar bin Ahmad
2. Yang Berhormat Senator Datuk Mohd Ridhwan bin Mohd Ali"
MENGANGKAT SUMPAH DUA ORANG AHLI,LANTIKAN BAHARU,,1000,ANNOTATION,[Upacara Mengangkat Sumpah tamat]
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1000,Tuan Yang di-Pertua,"*Assalamualaikum*, salam sejahtera dan selamat pagi. Ahli-
ahli Yang Berhormat, Ahli-ahli Dewan Negara Malaysia, saya mengucapkan setinggi-
tinggi tahniah dan mengalu-alukan pelantikan Ahli-ahli Dewan Negara yang telah
mengangkat sumpah sebentar tadi iaitu:
(i) Yang Berhormat Senator Datuk Dr. Haji Azhar bin Ahmad, Ahli
Lembaga Pengarah Pharmaniaga Berhad. Pemegang Doktor
Falsafah Politik dan Kerajaan, Universiti Putra Malaysia (Lantikan
baharu - Lantikan Yang di-Pertuan Agong) Berkuat kuasa mulai
21 Mac 2022 hingga 20 Mac 2025..."
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1000,ANNOTATION,[Tepuk]
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1000,Tuan Yang di-Pertua,"*;* dan
(ii) Yang Berhormat Senator Datuk Mohd Ridhwan bin Mohd Ali,
Ketua Pegawai Eksekutif Perbadanan Kemajuan Tanah Adat
Melaka. Pemegang Sarjana Muda dengan Kepujian Kejuruteraan
Elektrik dan Elektronik, *University of Auckland* (Lantikan baharu -
Lantikan Yang di-Pertuan Agong) Berkuat kuasa mulai 21 Mac
2022 hingga 20 Mac 2025..."
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1000,ANNOTATION,[Tepuk]
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1010,Tuan Yang di-Pertua,"Kepada Ahli-ahli Yang Berhormat, marilah kita galas tanggungjawab ini dengan
sebaik mungkin dan tunaikan segala sumpah yang telah dilafazkan dengan penuh
amanah. Oleh sebab Dewan Negara ketika ini sedang melalui fasa transformasi yang
memerlukan penglibatan dan penyertaan aktif para Senatornya secara menyeluruh, agar
peranan Dewan yang mulia ini dalam memperjuangkan suara rakyat menjadi tersohor
serta dihormati. Kita sering menyatakan bahawa antara sumpah dengan perbuatan,
antara sumpah dengan pelaksanaan, antara sumpah dengan politik sentiasa tidak ada
diamalkan secara berbudi dan semarak perjuangan untuk tanah air.
Semoga dengan transformasi yang sedang dalam proses pelaksanaan ini, setiap
Ahli Dewan Negara wajar mematuhi senarai tanggungjawab yang perlu dilunaskan dan
hasilnya dinilai bagi mengukur sejauh mana pencapaian kita selaku Ahli Yang Berhormat.
Zaman Ahli Yang Berhormat Dewan Negara seperti dahulu harus kita kikis. Zaman baharu
perlu kita terapkan dan jadikan realiti. Senarai Tugasan tersebut telah diberikan kepada
semua Ahli Dewan Negara dan diharapkan Ahli-ahli Yang Berhormat menggunakan
kepakaran masing-masing sebagaimana digariskan pada Perkara 45, Perlembagaan
Persekutuan, untuk menjuarai apa-apa jua bidang yang terkait dengan Senarai Tugasan
tersebut.
Pada masa ini, Dewan Negara sudah mempunyai tiga Jawatankuasa Pilihan Khas
yang ada kuasa perundangan, dengan Jawatankuasa Pilihan Khas Tadbir Urus, Integriti
dan Antirasuah yang saya sendiri mempengerusikannya.
Kedua, Jawatankuasa Pilihan Khas Kesejahteraan Rakyat yang dipengerusikan
oleh Yang Berhormat Senator Dato’ Sri Dr. Haji Mohamad Ali bin Haji Mohamad, Timbalan
Yang di-Pertua Dewan Negara.
Ketiga, Jawatankuasa Sosiobudaya, Komunikasi dan Pendidikan yang diketuai
Yang Berhormat Senator Tuan Aknan a/l Ehtook.
Ketiga-tiga Jawatankuasa Pilihan Khas ini merupakan sekutu kepada agenda
transformasi Parlimen. Persoalannya ialah apa Jawatankuasa ini boleh buat?
Jawatankuasa-jawatankuasa ini bersandar kepada peruntukan undang-undang dan
peruntukan undang-undang yang terkandung di bawah Akta Keistimewaan Parlimen
1952, iaitu menanggung segala urusan rasmi, termasuk memanggil atau menyaman pihak
untuk hadir di Mesyuarat-mesyuarat Jawatankuasa itu.
Tugas dan khidmat kita tidak berakhir pada bunyi loceng Parlimen. Khidmat kita
lantas ke lapangan rakyat di kampung dan di pekan, di ladang dan sawah, di bandar dan
di luar bandar.
*Apa tanda kain pelekat;
Raginya halus dibentang lebar.
Apa tanda pemimpin rakyat;
Budinya halus orangnya sabar.*
Pada minggu lepas, saya telah menerima kunjungan hormat daripada Menteri
Kesihatan yang mencadangkan agar semua Ahli Dewan Negara diwajibkan menjalani
program saringan kesihatan secara berkala. Umumnya, kita sangat bersetuju dan
meminta semua Ahli Yang Berhormat dapat menyertai program tersebut demi menjaga
dan memantau kesihatan kita pada semua aspek kehidupan, fizikal dan mental.
Kesihatan amat penting demi kelangsungan pelaksanaan tugas yang diberikan
kepada kita. Pemantauan terhadap penyakit tidak berjangkit- *non-communicable diseases*
iaitu NCD seperti kanser, jantung, darah tinggi, obesiti dan sebagainya perlu dilakukan
kerana penyakit-penyakit tersebut tidak dapat dipandang dengan mata kasar. Saya ingin
mendapatkan khidmat Ahli-ahli Yang Berhormat setimpal.
Justeru, cadangan yang dipersetujui oleh Yang Berhormat Menteri Kesihatan itu
harus kita terima dengan hati terbuka dan kesungguhan. Kita pernah menyatakan bahawa
Rukun Negara perlu dijadikan tonggak dalam Perlembagaan Persekutuan. Prinsip yang
kelima, ‘Kesopanan dan kesusilaan’ menuntut kita agar sentiasa mengutamakan
kesopanan semasa berkomunikasi dan mengamalkan tatasusila dalam berbicara.
Justeru Ahli-ahli Yang Berhormat, berbicaralah dengan hormat dan kesusilaan
yang tinggi agar menjadi ikutan dan contoh terbaik kerana kita ialah cerminan rakyat
Malaysia. Berbicara dengan bahasa yang betul, intonasi yang penuh dengan adab,
sapaan penuh hormat dan sulaman kata-kata hikmat sebagai seorang pemimpin yang
tinggi darjat, sesuai dengan status Dewan Negara itu sendiri.
Saya juga berharap semasa sesi perbahasan, Ahli-ahli Yang Berhormat tidak
membaca keseluruhannya tetapi cuba dengan keupayaan, membahaskan dan
menjuarakan sesuatu perkara menurut lunas berbahas di Parlimen. Mungkin kita harus
melihat bagaimana *The House of Lords* berbicara. Mungkin juga kita lihat bagaimana *The
House of Commons* berbicara. Kita ambillah sebahagian daripada kebolehan mereka itu
dan tidak sepertinya dikatakan kemudian bahawa kita sebagai Ahli Parlimen di Dewan
yang tertinggi sentiasa membaca sahaja dan tidak berbahas seperti yang dituntut oleh
Peraturan Mesyuarat 34(6).
Untuk makluman Ahli Yang Berhormat, persidangan Dewan Negara pada kali ini
akan dipancarkan secara langsung di stesen RTM..."
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1010,ANNOTATION,[Tepuk]
MENGANGKAT SUMPAH DUA ORANG AHLI,"PEMASYHURAN TUAN YANG DI-PERTUA
MENGALU-ALUKAN PELANTIKAN DUA ORANG AHLI",,1010,Tuan Yang di-Pertua,"Perkara ini harus kita terima
dengan sebaiknya, dan Dewan Negara mengucapkan terima kasih yang tidak terhingga
pada Jabatan Penyiaran Malaysia atas komitmen yang diberikan. Dengan kata-kata itu,
kita mulakan Mesyuarat Pertama Penggal Kelima, Parlimen Ke-14, tahun 2022."
MENGANGKAT SUMPAH DUA ORANG AHLI,AHLI-AHLI MENGANGKAT SUMPAH DI LUAR DEWAN,,1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, mengikut peruntukan Peraturan
Majlis Mesyuarat 4(3), saya dengan ini memberitahu Majlis iaitu Ahli-ahli Yang Berhormat
yang berikut telah mengangkat sumpah di luar Majlis Mesyuarat Dewan mengikut Jadual
Keenam dalam Perlembagaan Persekutuan pada tarikh yang dinyatakan seperti berikut:
**Pada 20 Januari 2022:**
1. Yang Berhormat Senator Datuk Iskandar Dzulkarnain bin Abdul
Khalid. Lantikan baharu - pilihan DUN Perak;
2. Yang Berhormat Senator Dato’ Shamsuddin bin Haji Abd.
Ghaffar. Lantikan baharu - pilihan DUN Perak."
MENGANGKAT SUMPAH DUA ORANG AHLI,PINDAAN TAKWIM PERSIDANGAN,,1010,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, saya suka menyatakan bahawa
Majlis ini telah menerima satu perutusan daripada Yang Amat Berhormat Perdana Menteri
selaku Ketua Majlis. Menurut Peraturan Mesyuarat 10(2), meminda Takwim Mesyuarat
Pertama Dewan Negara, Penggal Kelima yang berjalan sekarang seperti berikut:
Perbahasan ke atas Titah Duli Yang Maha Mulia Seri Paduka Baginda Yang di-
Pertuan Agong adalah selama tiga hari bermula Isnin 21 Mac 2022 hingga hari Rabu 23
Mac 2022, diikuti dengan jawapan Yang Berhormat Menteri selama dua hari bermula 24
Mac 2022, dan 28 Mas 2022."
MENGANGKAT SUMPAH DUA ORANG AHLI,PINDAAN TAKWIM PERSIDANGAN,,1020,Tuan Yang di-Pertua,"Seterusnya tiga hari diuntukkan bagi perbahasan rang undang-undang yang
Urusan Kerajaan. Sementara yang lain mula hari Selasa 29 Mac 2022 sehingga Khamis,
31 Mac 2022. Saya meminta Setiausaha Dewan supaya mengedarkan Pindaan Takwim
tersebut serta butirannya kepada Ahli-ahli Yang Berhormat."
MENGANGKAT SUMPAH DUA ORANG AHLI,"TITAH KEBAWAH DULI YANG MAHA MULIA SERI PADUKA
BAGINDA YANG DI-PERTUAN AGONG",,1020,Tuan Yang di-Pertua,"Ahli-ahli Yang Berhormat, anggota Dewan Negara yang
dihormati, dengan sukacita saya memaklumkan kepada Majlis ini iaitu pada 28 Februari
2022, Kebawah Duli Yang Maha Mulia Seri Paduka Baginda Yang di-Pertuan Agong
dengan limpah kurnia Baginda telah berkenan bertitah dalam kedua-dua Majlis Parlimen
secara bersesama.
Saya telah menerima salinan Titah Kebawah Duli Yang Maha Mulia Seri Paduka
Baginda Yang di-Pertuan Agong itu, dan seterusnya sekarang saya mengarahkan supaya
salinan Titah Diraja itu dibentangkan di atas meja Mesyuarat, dan seterusnya dicetak
dalam Penyata Rasmi."
MENGANGKAT SUMPAH DUA ORANG AHLI,"TITAH KEBAWAH DULI YANG MAHA MULIA SERI PADUKA
BAGINDA YANG DI-PERTUAN AGONG",,1020,ANNOTATION,"[Titah Diraja terdapat dalam Penyata Rasmi 28 Februari 2022, di Portal Parlimen]"
