level-1,level-2,level-3,timestamp,author,speech
,,,10.00 pagi,,
,,,10.00 pagi,ANNOTATIONS,"[Timbalan Yang di-Pertua (Datuk Seri Dr. Ronald Kiande)
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,,,10.00 pagi,,
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Noor Ehsanuddin bin Mohd Harun Narrashid [Kota Tinggi] ,"minta 
Menteri Pertanian dan Industri Asas Tani menyatakan, industri sarang burung walet
mempunyai potensi dalam menjana pendapatan lumayan kepada pengusaha terutama
melalui aktiviti pengeksportan. Dalam hubungan ini, mohon YB. Menteri Pertanian dan
Industri Asas Tani nyatakan berkenaan status rundingan di antara Malaysia dengan China
berkaitan eksport sarang burung walet mentah.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Menteri Pertanian dan Industri Asas Tani [Dato’ Sri Ahmad Shabery Cheek]],"
Tuan Yang di-Pertua, terima kasih pada Yang Berhormat Kota Tinggi. Saya percaya Tuan
Yang di-Pertua memahami tentang keperluan perkara ini. Tuan Yang di-Pertua daripada
Beluran salah satu tempat yang terkenal dengan industri sarang burung walet ini. Sudah tentu
keprihatinan kami ialah terhadap pengusaha-pengusaha sarang burung walet ini. Terdapat
lebih daripada 22,000 rumah sarang burung walet yang ada di seluruh negara melibatkan
ramai pengusaha yang sudah tentu bergantung kepada sarang burung walet ini.
Sebagaimana yang kita tahu, suatu ketika dahulu ia telah memberikan pendapatan
yang sangat lumayan kepada pengusahanya apabila kita dibenarkan untuk mengeksport
sarang burung walet ini ke mana sahaja termasuk negara China yang boleh menerima sarang
burung walet yang mentah. Akan tetapi, apa yang berlaku kira-kira empat tahun lalu terdapat
kes-kes di mana berlakunya kecurangan di mana di kalangan mereka yang menghantarnya
sehingga sarang burung walet kita dilarang daripada masuk negara China bagi yang masih
mentah dan ia menyebabkan gangguan dari segi pasaran dan harganya merudum jatuh.
Pihak kerajaan berusaha sedaya upaya sejak empat tahun yang lalu dan saya
patut berterima kasih kepada Yang Amat Berhormat Dato’ Sri Perdana Menteri di atas
hubungan baiknya dengan Kerajaan China pada 01 November 2016 kita telah berjaya
menandatangani protokol bagi membolehkan sarang burung walet yang mentah untuk
dihantar ke sana.
Sudah tentu selepas kita menandatangani, ada proses-proses yang tertentu,
termasuk mereka ingin memahami atau pun melihat kaedah-kaedah rawatan kita walaupun
terhadap yang mentah tadi. Mereka hendak tahu lokasi rumah. Apakah rumah-rumah itu
memenuhi syarat-syarat hygiene atau pun kebersihan di bawah MyGAP dan sebagainya.
Ianya kini di peringkat yang terakhir. Kita kira sebelum sarang burung walet mentah ini dapat
dihantar kembali ke negara China.
Akan tetapi berita baiknya, dengan tanda tangan protokol tersebut, harga sarang
burung walet sekarang ini sudah naik. Dahulu nya RM800, sekarang sudah RM4,000 hingga
RM5,000 per kilogram. Jadi, bayangkan kalau mereka yang dapat harvest sebanyak 10
kilogram, mereka boleh berpendapatan sehingga RM50,000. Jadi, ini adalah berita baik yang
diterima di kalangan pengusaha-pengusaha terutama sekali mereka yang berada di kawasan
luar bandar.
2                                                                 DR 20.3.2018                                                      
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Datuk Noor Ehsanuddin bin Mohd. Harun Narrashid [Kota Tinggi]]," Tuan Yang
di-Pertua, saya amat simpati dengan pengusaha-pengusaha ini dan saya mengambil kira
juga dengan Titah Seri Paduka Baginda Yang di-Pertuan Agong baru-baru ini telah memberi
saranan agar industri sarang burung walet ini diteroka dan dikembangkan. Apakah langkah
yang telah diambil oleh Kementerian bagi membantu usahawan tempatan memahami
peraturan atau protokol bagi memastikan jaminan kualiti sarang burung walet ini? Kota Tinggi
sedia menjadi Pusat Penyelidikan Pengembangan Pemprosesan sekiranya perlu untuk
mengembangkan industri ini. Kota Tinggi menawarkan. Terima kasih.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,10.00 pagi,Dato’ Sri Ahmad Shabery Cheek," Terima kasih Yang Berhormat Kota Tinggi. Isu
kita dalam soal eksport burung walet ini sebenarnya dikatakan kita eksport pada banyak
negara. Akan tetapi kebanyakannya walaupun ke Vietnam, Hong Kong dan sebagainya, ia
berakhir ke negara China. Juga dijangkakan China, permintaan terhadap sarang burung
walet mencecah sehingga 1,000 tan metrik. Negara kita mengeluarkan kira-kira 400 tan
metrik per tahun dan ia merupakan industri yang cukup berkembang tetapi kebergantungan
kita ialah pasaran daripada sebuah negara yang besar.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Sri Ahmad Shabery Cheek,"Untuk memahami pasaran China ini asas dalam perdagangan mereka ialah soal
trust, kepercayaan dia. Kalau mereka percaya kepada negara tersebut dari segi hygiene,
proses dan sebagainya, ini adalah peluang baik bagi kita. Oleh sebab itulah dalam peringkat
sekarang untuk memastikan mereka menerima kaedah kita, mereka mesti tengok segala
proses yang kita buat termasuklah membangunkan sistem traceability. Misalnya, kalau buang
balik sampai ke negara mereka, mereka hendak tahu ini datang daripada mana, datang
Malaysia, Malaysia daripada Selangor, Selangor daripada Sekinchan, Sekinchan datang
daripada rumah mana.
Jadi, ini proses yang perlu kita tunjukkan kepada mereka tentang soal daripada
mana ia datang supaya akhirnya ia tidak ban seluruh negara kita. Jadi sebab itu, sama ada
kita buat di Kota Tinggi ataupun dibuat di tempat-tempat lain, kita yang perlu untuk
meyakinkan bahawa sistem kita boleh dipercayai. Itu asas yang paling penting. Sekiranya
keyakinan negara mereka, mereka mempunyai satu rejim pemeriksaan dari segi keselamatan
makanan yang paling strict untuk waktu sekarang ini, mereka percaya kepada kita dan kita
boleh kembangkan di mana sahaja. Sudah tentu tawaran Yang Berhormat Kota Tinggi itu kita
sambut baik. Saya ucapkan terima kasih.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Tuan Sim Tong Him [Kota Melaka]]," Terima kasih Tuan Yang di-Pertua. Ingin tanya
Yang Berhormat Menteri ini. Jika dibandingkan dengan negara-negara lain seperti Indonesia
yang juga pembuat eksport sarang burung walet ini, bagaimana dengan perbandingan
dengan kualiti kita atau grading kita supaya dapat bersaing dengan mereka? Saya percaya
negara China pun akan pantau tentang pemprosesan dari negara-negara lain. Terima kasih.
"
JAWAPAN-JAWAPAN MENTERI BAGI PERTANYAAN-PERTANYAAN,1.,,■1010,Dato’ Sri Ahmad Shabery Cheek," Buat masa sekarang ini saya difahamkan
bahawa sarang burung walet daripada Malaysia ini dianggap lebih baik. Oleh kerana satunya,
kalau kita faham bahawa burung walet ini terdapat dalam tiga segi. Vietnam, Philippines,
turun ke Indonesia, kita duduk di tengah-tengah. Isu jerebu di Indonesia berapa tahun yang
lalu menyebabkan sebahagian daripada burung-burung walet itu berhijrah, ia tidak duduk
sana.
Jadi, permintaan terhadap sarang burung walet kita adalah lebih tinggi. Bila satu
perkara yang sepatutnya kita rasa bersyukur di atas hubungan baik pemimpin kerajaan kita
dengan Kerajaan China, protokol yang kita tandatangani untuk membolehkan kita
mengeksport yang mentah ini, hanya Malaysia yang dapat. Negara jiran seperti Indonesia
dan sebagainya belum memperolehnya. Jadi, ini adalah satu perkembangan baik yang mesti
dilihat sebagai kelebihan yang ada pada Malaysia.
Oleh sebab itu, kita katakan bagi mereka yang berada di kawasan luar bandar
misalnya, sarang burung walet adalah merupakan satu daripada kekayaan baru yang kita
mesti berikan perhatian yang luas. Saya bayangkan kalau saya pergi ke Sarawak baru-baru
ini, satu rumah sarang burung walet ini dikendalikan oleh sebuah rumah panjang. Jadi, kita
tidak boleh kata bahawa satu rumah ini, seorang.
DR 20.3.2018                                                                3                   
Akan tetapi ia memberi kesan pendapatan dan kehidupan kepada satu kawasan,
satu rumah panjang yang ada 30, 40 orang penghuninya. Waktu harvest yang baik, mereka
boleh dapat sampai- saya sudah pergi tengok, sampai 20 kilogram. 20 kilogram kalau
harganya RM5,000, mereka boleh berpendapatan RM100,000. Jadi, bayangkan perkara
yang kita katakan kesusahan dan sebagainya dapat diatasi dengan pendapatan-pendapatan
baru yang diperoleh melalui sarang burung walet ini. Terima kasih.
"
